"행정구역","2025년12월_계_총인구수","2025년12월_계_연령구간인구수","2025년12월_계_0~9세","2025년12월_계_10~19세","2025년12월_계_20~29세","2025년12월_계_30~39세","2025년12월_계_40~49세","2025년12월_계_50~59세","2025년12월_계_60~69세","2025년12월_계_70~79세","2025년12월_계_80~89세","2025년12월_계_90~99세","2025년12월_계_100세 이상","2025년12월_남_총인구수","2025년12월_남_연령구간인구수","2025년12월_남_0~9세","2025년12월_남_10~19세","2025년12월_남_20~29세","2025년12월_남_30~39세","2025년12월_남_40~49세","2025년12월_남_50~59세","2025년12월_남_60~69세","2025년12월_남_70~79세","2025년12월_남_80~89세","2025년12월_남_90~99세","2025년12월_남_100세 이상","2025년12월_여_총인구수","2025년12월_여_연령구간인구수","2025년12월_여_0~9세","2025년12월_여_10~19세","2025년12월_여_20~29세","2025년12월_여_30~39세","2025년12월_여_40~49세","2025년12월_여_50~59세","2025년12월_여_60~69세","2025년12월_여_70~79세","2025년12월_여_80~89세","2025년12월_여_90~99세","2025년12월_여_100세 이상"
"전라남도 순천시 해룡면(4615031000)","4,049","4,049","51","147","257","207","260","727","1,053","731","491","123","2","2,111","2,111","28","85","153","137","147","435","595","363","142","26","0","1,938","1,938","23","62","104","70","113","292","458","368","349","97","2"
"전라남도 순천시 해룡면상삼출장소(4615031500)","17,808","17,808","1,034","1,996","2,643","2,372","2,574","3,875","2,278","658","323","54","1","8,838","8,838","526","1,053","1,449","1,276","1,202","1,754","1,192","272","104","10","0","8,970","8,970","508","943","1,194","1,096","1,372","2,121","1,086","386","219","44","1"
"전라남도 순천시 해룡면신대출장소(4615031600)","32,654","32,654","4,316","5,682","2,977","5,342","7,135","4,488","1,931","583","157","42","1","16,563","16,563","2,205","2,936","1,622","2,628","3,493","2,385","942","300","44","8","0","16,091","16,091","2,111","2,746","1,355","2,714","3,642","2,103","989","283","113","34","1"
"전라남도 순천시 서면(4615032000)","15,091","15,091","1,140","1,231","1,271","1,977","1,984","2,510","2,572","1,507","745","152","2","7,619","7,619","599","646","658","1,033","1,025","1,315","1,335","733","247","27","1","7,472","7,472","541","585","613","944","959","1,195","1,237","774","498","125","1"
"전라남도 순천시 황전면(4615033000)","2,577","2,577","17","71","91","72","132","368","677","607","437","101","4","1,312","1,312","10","31","56","43","84","237","376","309","145","20","1","1,265","1,265","7","40","35","29","48","131","301","298","292","81","3"
"전라남도 순천시 월등면(4615034000)","1,594","1,594","19","35","56","64","79","236","476","337","236","55","1","790","790","8","15","29","34","52","137","265","172","64","14","0","804","804","11","20","27","30","27","99","211","165","172","41","1"
"전라남도 순천시 주암면(4615035000)","2,811","2,811","33","81","112","109","143","383","762","606","472","106","4","1,430","1,430","20","40","70","63","89","249","417","296","159","26","1","1,381","1,381","13","41","42","46","54","134","345","310","313","80","3"
"전라남도 순천시 송광면(4615036000)","1,325","1,325","4","19","38","41","74","209","364","275","249","50","2","707","707","2","11","25","29","49","137","213","159","74","8","0","618","618","2","8","13","12","25","72","151","116","175","42","2"
"전라남도 순천시 외서면(4615037000)","737","737","11","15","22","18","29","96","211","159","139","36","1","376","376","8","8","15","14","16","66","119","88","36","6","0","361","361","3","7","7","4","13","30","92","71","103","30","1"
"전라남도 순천시 낙안면(4615038000)","2,798","2,798","40","95","120","118","154","389","748","610","440","82","2","1,380","1,380","22","59","65","59","101","215","390","306","143","19","1","1,418","1,418","18","36","55","59","53","174","358","304","297","63","1"
"전라남도 순천시 별량면(4615039000)","5,011","5,011","74","191","249","234","317","783","1,291","959","738","170","5","2,538","2,538","38","100","155","145","194","460","714","460","233","37","2","2,473","2,473","36","91","94","89","123","323","577","499","505","133","3"
"전라남도 순천시 상사면(4615040000)","2,766","2,766","42","101","191","150","171","492","745","449","322","100","3","1,401","1,401","28","64","113","82","93","262","401","232","106","19","1","1,365","1,365","14","37","78","68","78","230","344","217","216","81","2"
"전라남도 순천시 향동(4615051500)","3,083","3,083","72","200","240","221","289","454","624","603","323","57","0","1,492","1,492","30","99","132","138","154","251","298","269","113","8","0","1,591","1,591","42","101","108","83","135","203","326","334","210","49","0"
"전라남도 순천시 매곡동(4615054000)","6,262","6,262","342","519","975","681","718","904","943","684","431","65","0","3,052","3,052","176","273","482","359","369","447","458","305","165","18","0","3,210","3,210","166","246","493","322","349","457","485","379","266","47","0"
"전라남도 순천시 삼산동(4615055000)","28,653","28,653","2,008","2,849","3,756","3,605","3,922","4,759","4,476","2,273","823","175","7","14,199","14,199","1,082","1,443","2,126","1,841","1,910","2,248","2,143","1,057","306","43","0","14,454","14,454","926","1,406","1,630","1,764","2,012","2,511","2,333","1,216","517","132","7"
"전라남도 순천시 조곡동(4615056000)","7,005","7,005","426","590","744","832","904","1,260","1,175","682","343","47","2","3,494","3,494","216","303","393","434","448","664","562","304","154","16","0","3,511","3,511","210","287","351","398","456","596","613","378","189","31","2"
"전라남도 순천시 덕연동(4615057000)","38,961","38,961","1,855","4,181","4,703","4,068","5,478","7,650","6,791","2,977","1,073","183","2","19,331","19,331","925","2,155","2,580","2,186","2,705","3,629","3,263","1,450","395","43","0","19,630","19,630","930","2,026","2,123","1,882","2,773","4,021","3,528","1,527","678","140","2"
"전라남도 순천시 풍덕동(4615058000)","6,729","6,729","217","479","630","572","751","1,087","1,347","1,032","545","69","0","3,314","3,314","109","268","330","307","421","564","640","434","226","15","0","3,415","3,415","108","211","300","265","330","523","707","598","319","54","0"
"전라남도 순천시 남제동(4615059000)","7,389","7,389","194","454","640","602","735","1,286","1,615","1,195","579","89","0","3,757","3,757","102","243","389","339","418","706","766","519","255","20","0","3,632","3,632","92","211","251","263","317","580","849","676","324","69","0"
"전라남도 순천시 저전동(4615060000)","2,510","2,510","73","140","196","237","257","373","502","444","251","37","0","1,232","1,232","43","70","96","143","145","198","223","191","107","16","0","1,278","1,278","30","70","100","94","112","175","279","253","144","21","0"
"전라남도 순천시 장천동(4615061000)","1,788","1,788","29","50","145","146","192","311","441","306","132","34","2","957","957","15","26","77","89","123","191","237","137","54","8","0","831","831","14","24","68","57","69","120","204","169","78","26","2"
"전라남도 순천시 중앙동(4615062000)","2,420","2,420","62","115","190","228","256","429","514","402","194","30","0","1,248","1,248","33","59","118","135","133","241","261","183","72","13","0","1,172","1,172","29","56","72","93","123","188","253","219","122","17","0"
"전라남도 순천시 도사동(4615063500)","16,768","16,768","1,208","1,857","1,561","1,787","2,672","2,850","2,624","1,413","655","138","3","8,394","8,394","587","983","850","936","1,329","1,470","1,277","719","222","20","1","8,374","8,374","621","874","711","851","1,343","1,380","1,347","694","433","118","2"
"전라남도 순천시 왕조1동(4615066100)","45,749","45,749","3,780","5,001","5,778","6,852","6,857","8,246","6,039","2,142","858","191","5","22,690","22,690","1,923","2,536","3,063","3,537","3,361","3,923","2,998","1,048","261","39","1","23,059","23,059","1,857","2,465","2,715","3,315","3,496","4,323","3,041","1,094","597","152","4"
"전라남도 순천시 왕조2동(4615066500)","16,641","16,641","949","1,919","2,345","2,046","2,396","3,507","2,436","731","264","47","1","8,176","8,176","474","965","1,301","1,068","1,110","1,587","1,222","346","91","12","0","8,465","8,465","475","954","1,044","978","1,286","1,920","1,214","385","173","35","1"
"전라남도 나주시 (4617000000)","117,076","117,076","8,480","10,491","10,082","14,525","16,607","17,407","18,719","11,944","7,428","1,359","34","59,263","59,263","4,336","5,423","5,358","7,368","8,833","9,641","9,867","5,633","2,495","301","8","57,813","57,813","4,144","5,068","4,724","7,157","7,774","7,766","8,852","6,311","4,933","1,058","26"
"전라남도 나주시 남평읍(4617025000)","11,565","11,565","775","954","773","1,149","1,707","1,808","2,232","1,318","705","140","4","5,815","5,815","398","489","433","571","925","950","1,142","643","237","26","1","5,750","5,750","377","465","340","578","782","858","1,090","675","468","114","3"
"전라남도 나주시 세지면(4617031000)","2,303","2,303","25","86","127","113","173","327","595","460","335","62","0","1,206","1,206","13","51","73","76","112","200","346","220","96","19","0","1,097","1,097","12","35","54","37","61","127","249","240","239","43","0"
"전라남도 나주시 왕곡면(4617032000)","2,547","2,547","47","76","168","142","180","393","635","476","350","80","0","1,350","1,350","23","45","98","90","116","252","363","242","107","14","0","1,197","1,197","24","31","70","52","64","141","272","234","243","66","0"
"전라남도 나주시 반남면(4617033000)","1,225","1,225","8","23","53","49","85","179","329","259","208","31","1","634","634","7","12","33","30","64","106","189","117","66","10","0","591","591","1","11","20","19","21","73","140","142","142","21","1"
"전라남도 나주시 공산면(4617034000)","2,036","2,036","33","108","99","85","164","301","485","405","309","46","1","1,051","1,051","16","59","58","49","105","190","265","198","98","13","0","985","985","17","49","41","36","59","111","220","207","211","33","1"
"전라남도 나주시 동강면(4617035000)","2,204","2,204","26","69","108","93","138","316","547","453","365","87","2","1,112","1,112","12","35","64","54","93","202","294","219","117","21","1","1,092","1,092","14","34","44","39","45","114","253","234","248","66","1"
"전라남도 나주시 다시면(4617036000)","3,260","3,260","39","101","165","168","235","489","881","624","470","83","5","1,680","1,680","17","55","94","104","160","298","496","289","151","15","1","1,580","1,580","22","46","71","64","75","191","385","335","319","68","4"
"전라남도 나주시 문평면(4617037000)","1,682","1,682","14","34","69","67","97","240","476","334","288","62","1","867","867","6","19","40","48","69","146","271","167","83","18","0","815","815","8","15","29","19","28","94","205","167","205","44","1"
"전라남도 나주시 노안면(4617038000)","4,106","4,106","56","96","189","203","266","655","1,182","785","544","127","3","2,184","2,184","33","65","117","116","179","402","666","407","168","30","1","1,922","1,922","23","31","72","87","87","253","516","378","376","97","2"
"전라남도 나주시 금천면(4617039000)","6,749","6,749","459","426","592","1,021","847","968","1,172","737","452","74","1","3,459","3,459","222","227","312","533","468","533","630","352","167","15","0","3,290","3,290","237","199","280","488","379","435","542","385","285","59","1"
"전라남도 나주시 산포면(4617040000)","3,025","3,025","34","110","189","183","241","517","785","547","357","60","2","1,611","1,611","16","56","115","111","148","339","441","266","105","13","1","1,414","1,414","18","54","74","72","93","178","344","281","252","47","1"
"전라남도 나주시 다도면(4617042000)","1,734","1,734","19","50","76","71","87","301","507","309","255","58","1","895","895","9","28","41","39","54","186","303","149","78","8","0","839","839","10","22","35","32","33","115","204","160","177","50","1"
"전라남도 나주시 봉황면(4617043000)","3,728","3,728","41","122","194","155","261","570","1,029","745","522","85","4","1,997","1,997","21","70","126","93","173","358","602","344","189","20","1","1,731","1,731","20","52","68","62","88","212","427","401","333","65","3"
"전라남도 나주시 송월동(4617051000)","11,108","11,108","996","1,031","1,343","1,902","1,685","1,803","1,302","658","334","52","2","5,557","5,557","504","539","721","987","866","910","645","265","107","13","0","5,551","5,551","492","492","622","915","819","893","657","393","227","39","2"
"전라남도 나주시 영강동(4617052000)","2,502","2,502","91","142","245","242","286","457","495","326","179","38","1","1,272","1,272","49","75","147","139","153","266","233","135","64","11","0","1,230","1,230","42","67","98","103","133","191","262","191","115","27","1"
"전라남도 나주시 금남동(4617054000)","4,220","4,220","149","254","372","305","401","744","832","674","431","57","1","2,100","2,100","81","153","197","168","212","405","415","289","168","12","0","2,120","2,120","68","101","175","137","189","339","417","385","263","45","1"
"전라남도 나주시 성북동(4617055000)","7,899","7,899","384","846","1,014","739","1,055","1,384","1,269","748","400","60","0","3,954","3,954","198","434","589","372","539","723","611","334","144","10","0","3,945","3,945","186","412","425","367","516","661","658","414","256","50","0"
"전라남도 나주시 영산동(4617058000)","2,664","2,664","31","125","151","138","233","398","658","511","343","74","2","1,386","1,386","15","66","88","85","140","238","369","240","126","18","1","1,278","1,278","16","59","63","53","93","160","289","271","217","56","1"
"전라남도 나주시 이창동(4617060000)","3,068","3,068","92","140","280","270","303","530","641","510","254","48","0","1,660","1,660","47","63","164","165","186","322","366","254","84","9","0","1,408","1,408","45","77","116","105","117","208","275","256","170","39","0"
"전라남도 나주시 빛가람동(4617062000)","39,451","39,451","5,161","5,698","3,875","7,430","8,163","5,027","2,667","1,065","327","35","3","19,473","19,473","2,649","2,882","1,848","3,538","4,071","2,615","1,220","503","140","6","1","19,978","19,978","2,512","2,816","2,027","3,892","4,092","2,412","1,447","562","187","29","2"
"전라남도 광양시 (4623000000)","155,259","155,259","10,816","15,862","16,061","19,902","22,534","29,765","23,505","10,740","5,022","1,028","24","81,469","81,469","5,509","8,075","9,326","11,069","11,999","15,606","12,650","5,324","1,711","200","0","73,790","73,790","5,307","7,787","6,735","8,833","10,535","14,159","10,855","5,416","3,311","828","24"
"전라남도 광양시 광양읍(4623025000)","48,513","48,513","2,931","5,076","4,931","5,385","7,230","9,200","7,755","3,868","1,773","353","11","24,961","24,961","1,487","2,590","2,764","2,892","3,803","4,857","4,052","1,844","600","72","0","23,552","23,552","1,444","2,486","2,167","2,493","3,427","4,343","3,703","2,024","1,173","281","11"
"전라남도 광양시 봉강면(4623031000)","1,958","1,958","40","76","138","113","134","348","507","325","215","62","0","1,025","1,025","23","48","82","68","75","200","280","157","79","13","0","933","933","17","28","56","45","59","148","227","168","136","49","0"
"전라남도 광양시 옥룡면(4623032000)","2,789","2,789","33","98","149","125","158","486","781","499","376","81","3","1,408","1,408","17","47","81","73","82","277","444","238","135","14","0","1,381","1,381","16","51","68","52","76","209","337","261","241","67","3"
"전라남도 광양시 옥곡면(4623033000)","4,724","4,724","188","243","387","473","463","1,024","1,014","544","329","58","1","2,414","2,414","99","125","227","263","250","496","560","263","119","12","0","2,310","2,310","89","118","160","210","213","528","454","281","210","46","1"
"전라남도 광양시 진상면(4623034000)","2,424","2,424","26","55","91","104","131","413","658","499","367","80","0","1,241","1,241","15","31","62","60","81","239","371","244","126","12","0","1,183","1,183","11","24","29","44","50","174","287","255","241","68","0"
"전라남도 광양시 진월면(4623035000)","2,437","2,437","42","67","118","102","157","365","604","540","363","75","4","1,218","1,218","23","25","66","52","101","228","333","248","125","17","0","1,219","1,219","19","42","52","50","56","137","271","292","238","58","4"
"전라남도 광양시 다압면(4623036000)","1,578","1,578","22","58","65","54","95","260","454","317","205","48","0","794","794","9","30","44","30","58","153","250","140","66","14","0","784","784","13","28","21","24","37","107","204","177","139","34","0"
"전라남도 광양시 골약동(4623051500)","12,900","12,900","2,458","1,176","1,008","3,555","2,160","1,254","714","324","200","51","0","6,712","6,712","1,230","618","489","1,865","1,204","654","402","169","72","9","0","6,188","6,188","1,228","558","519","1,690","956","600","312","155","128","42","0"
"전라남도 광양시 중마동(4623053000)","56,956","56,956","4,200","7,009","6,833","8,001","9,563","12,022","6,591","1,946","671","118","2","30,320","30,320","2,185","3,564","3,997","4,517","4,981","6,201","3,631","986","235","23","0","26,636","26,636","2,015","3,445","2,836","3,484","4,582","5,821","2,960","960","436","95","2"
"전라남도 광양시 광영동(4623054000)","10,002","10,002","400","914","964","864","1,258","2,279","2,208","791","265","58","1","5,353","5,353","188","473","552","532","705","1,260","1,166","394","77","6","0","4,649","4,649","212","441","412","332","553","1,019","1,042","397","188","52","1"
"전라남도 광양시 금호동(4623055000)","9,555","9,555","451","1,026","1,274","1,043","1,049","1,857","1,862","835","143","14","1","5,230","5,230","224","489","885","658","565","881","968","513","45","2","0","4,325","4,325","227","537","389","385","484","976","894","322","98","12","1"
"전라남도 광양시 태인동(4623057000)","1,423","1,423","25","64","103","83","136","257","357","252","115","30","1","793","793","9","35","77","59","94","160","193","128","32","6","0","630","630","16","29","26","24","42","97","164","124","83","24","1"
"전라남도 담양군 (4671000000)","44,177","44,177","1,655","2,845","3,201","3,185","4,327","7,537","9,794","6,521","4,300","791","21","22,300","22,300","852","1,487","1,840","1,638","2,337","4,107","5,278","3,146","1,445","167","3","21,877","21,877","803","1,358","1,361","1,547","1,990","3,430","4,516","3,375","2,855","624","18"
"전라남도 담양군 담양읍(4671025000)","15,104","15,104","956","1,278","1,370","1,489","1,908","2,539","2,606","1,719","1,037","196","6","7,542","7,542","482","663","766","742","1,002","1,322","1,346","813","361","44","1","7,562","7,562","474","615","604","747","906","1,217","1,260","906","676","152","5"
"전라남도 담양군 봉산면(4671031000)","2,525","2,525","71","93","139","159","239","397","622","435","314","55","1","1,310","1,310","40","49","75","91","141","230","345","199","127","13","0","1,215","1,215","31","44","64","68","98","167","277","236","187","42","1"
"전라남도 담양군 고서면(4671032000)","2,840","2,840","56","133","147","180","199","461","764","540","309","51","0","1,411","1,411","24","62","87","97","106","258","384","277","106","10","0","1,429","1,429","32","71","60","83","93","203","380","263","203","41","0"
"전라남도 담양군 가사문학면(4671033500)","1,167","1,167","16","40","64","63","73","209","321","197","155","28","1","583","583","7","17","34","33","41","110","181","103","52","5","0","584","584","9","23","30","30","32","99","140","94","103","23","1"
"전라남도 담양군 창평면(4671034000)","3,380","3,380","61","210","217","177","286","560","839","595","373","61","1","1,722","1,722","33","107","120","95","164","317","465","281","127","13","0","1,658","1,658","28","103","97","82","122","243","374","314","246","48","1"
"전라남도 담양군 대덕면(4671035000)","1,801","1,801","34","89","118","96","117","312","523","284","194","34","0","916","916","22","55","68","47","60","169","285","144","60","6","0","885","885","12","34","50","49","57","143","238","140","134","28","0"
"전라남도 담양군 무정면(4671036000)","2,271","2,271","55","59","210","135","136","364","552","409","287","63","1","1,171","1,171","22","32","159","80","78","209","300","189","96","6","0","1,100","1,100","33","27","51","55","58","155","252","220","191","57","1"
"전라남도 담양군 금성면(4671037000)","2,392","2,392","51","85","147","122","205","388","573","425","328","68","0","1,215","1,215","22","49","78","68","133","227","304","205","110","19","0","1,177","1,177","29","36","69","54","72","161","269","220","218","49","0"
"전라남도 담양군 용면(4671038000)","1,715","1,715","39","67","67","93","148","288","433","347","201","29","3","860","860","26","34","43","41","85","149","228","179","68","7","0","855","855","13","33","24","52","63","139","205","168","133","22","3"
"전라남도 담양군 월산면(4671039000)","2,209","2,209","49","105","105","140","180","390","560","376","265","36","3","1,148","1,148","31","53","60","66","95","236","321","174","104","7","1","1,061","1,061","18","52","45","74","85","154","239","202","161","29","2"
"전라남도 담양군 수북면(4671040000)","4,714","4,714","149","330","356","289","458","911","1,087","631","416","85","2","2,406","2,406","88","189","208","149","232","488","604","311","120","17","0","2,308","2,308","61","141","148","140","226","423","483","320","296","68","2"
"전라남도 담양군 대전면(4671041000)","4,059","4,059","118","356","261","242","378","718","914","563","421","85","3","2,016","2,016","55","177","142","129","200","392","515","271","114","20","1","2,043","2,043","63","179","119","113","178","326","399","292","307","65","2"
"전라남도 곡성군 (4672000000)","27,287","27,287","758","1,596","1,839","1,746","2,403","4,617","6,164","4,256","3,120","768","20","13,565","13,565","374","859","1,021","903","1,315","2,523","3,363","2,051","988","166","2","13,722","13,722","384","737","818","843","1,088","2,094","2,801","2,205","2,132","602","18"
"전라남도 곡성군 곡성읍(4672025000)","7,905","7,905","356","670","605","673","960","1,352","1,407","1,053","657","164","8","3,852","3,852","180","352","327","331","496","710","728","479","206","43","0","4,053","4,053","176","318","278","342","464","642","679","574","451","121","8"
"전라남도 곡성군 오곡면(4672031000)","1,762","1,762","35","97","102","77","130","293","406","334","248","39","1","879","879","14","52","59","36","92","163","227","153","76","6","1","883","883","21","45","43","41","38","130","179","181","172","33","0"
"전라남도 곡성군 삼기면(4672032000)","1,653","1,653","20","50","91","72","99","269","414","319","247","71","1","820","820","12","27","56","35","54","154","232","161","76","13","0","833","833","8","23","35","37","45","115","182","158","171","58","1"
"전라남도 곡성군 석곡면(4672033000)","2,154","2,154","33","78","124","90","142","349","556","376","311","94","1","1,034","1,034","17","47","66","48","76","193","300","167","100","20","0","1,120","1,120","16","31","58","42","66","156","256","209","211","74","1"
"전라남도 곡성군 목사동면(4672034000)","1,328","1,328","20","41","47","62","80","189","385","235","225","44","0","678","678","12","25","21","36","52","108","220","128","69","7","0","650","650","8","16","26","26","28","81","165","107","156","37","0"
"전라남도 곡성군 죽곡면(4672035000)","1,910","1,910","41","60","93","97","112","296","521","359","271","58","2","950","950","22","35","61","46","57","157","273","191","94","14","0","960","960","19","25","32","51","55","139","248","168","177","44","2"
"전라남도 곡성군 고달면(4672036000)","1,079","1,079","17","30","48","64","51","159","292","197","184","37","0","563","563","10","14","30","40","33","87","182","85","73","9","0","516","516","7","16","18","24","18","72","110","112","111","28","0"
"전라남도 곡성군 옥과면(4672037000)","4,012","4,012","135","315","366","318","434","707","814","530","323","68","2","1,997","1,997","63","169","188","164","239","371","440","252","94","17","0","2,015","2,015","72","146","178","154","195","336","374","278","229","51","2"
"전라남도 곡성군 입면(4672038000)","2,340","2,340","37","128","197","125","175","483","524","324","271","74","2","1,208","1,208","11","73","114","76","94","294","302","155","74","15","0","1,132","1,132","26","55","83","49","81","189","222","169","197","59","2"
"전라남도 곡성군 겸면(4672039000)","1,659","1,659","19","80","85","87","115","285","425","272","223","65","3","810","810","7","36","49","44","65","160","235","131","74","8","1","849","849","12","44","36","43","50","125","190","141","149","57","2"
"전라남도 곡성군 오산면(4672040000)","1,485","1,485","45","47","81","81","105","235","420","257","160","54","0","774","774","26","29","50","47","57","126","224","149","52","14","0","711","711","19","18","31","34","48","109","196","108","108","40","0"
"전라남도 구례군 (4673000000)","23,803","23,803","708","1,525","1,495","1,266","2,163","4,102","5,404","3,821","2,789","518","12","11,639","11,639","355","782","826","646","1,122","2,252","2,860","1,784","895","115","2","12,164","12,164","353","743","669","620","1,041","1,850","2,544","2,037","1,894","403","10"
"전라남도 구례군 구례읍(4673025000)","10,352","10,352","472","904","821","740","1,219","1,838","1,982","1,362","863","145","6","5,032","5,032","231","456","447","367","604","973","1,002","628","289","34","1","5,320","5,320","241","448","374","373","615","865","980","734","574","111","5"
"전라남도 구례군 문척면(4673031000)","1,274","1,274","23","67","74","54","81","242","336","213","156","28","0","658","658","14","38","41","30","49","132","190","103","56","5","0","616","616","9","29","33","24","32","110","146","110","100","23","0"
"전라남도 구례군 간전면(4673032000)","1,369","1,369","19","62","67","48","85","227","350","251","226","33","1","673","673","10","27","34","23","45","141","184","122","78","9","0","696","696","9","35","33","25","40","86","166","129","148","24","1"
"전라남도 구례군 토지면(4673033000)","2,332","2,332","27","89","114","86","142","428","670","401","296","76","3","1,147","1,147","17","52","63","41","82","219","360","199","89","24","1","1,185","1,185","10","37","51","45","60","209","310","202","207","52","2"
"전라남도 구례군 마산면(4673034000)","2,341","2,341","43","142","146","92","203","391","556","423","280","65","0","1,149","1,149","19","73","87","46","113","226","296","191","87","11","0","1,192","1,192","24","69","59","46","90","165","260","232","193","54","0"
"전라남도 구례군 광의면(4673035000)","2,120","2,120","49","92","82","95","139","308","495","432","374","53","1","1,042","1,042","25","54","52","50","82","176","279","200","113","11","0","1,078","1,078","24","38","30","45","57","132","216","232","261","42","1"
"전라남도 구례군 용방면(4673036000)","1,290","1,290","19","44","69","48","117","202","288","243","209","50","1","630","630","12","26","40","27","61","115","162","114","63","10","0","660","660","7","18","29","21","56","87","126","129","146","40","1"
"전라남도 구례군 산동면(4673037000)","2,725","2,725","56","125","122","103","177","466","727","496","385","68","0","1,308","1,308","27","56","62","62","86","270","387","227","120","11","0","1,417","1,417","29","69","60","41","91","196","340","269","265","57","0"
"전라남도 고흥군 (4677000000)","59,455","59,455","1,806","3,123","3,089","3,059","4,962","9,021","13,442","11,379","7,843","1,687","44","29,431","29,431","895","1,650","1,822","1,654","2,805","5,244","7,111","5,319","2,564","362","5","30,024","30,024","911","1,473","1,267","1,405","2,157","3,777","6,331","6,060","5,279","1,325","39"
"전라남도 고흥군 고흥읍(4677025000)","12,340","12,340","791","1,298","1,132","1,172","1,610","2,064","2,023","1,369","732","143","6","6,034","6,034","386","672","639","584","774","1,085","992","625","249","28","0","6,306","6,306","405","626","493","588","836","979","1,031","744","483","115","6"
"전라남도 고흥군 도양읍(4677025300)","9,227","9,227","381","596","606","552","960","1,548","1,958","1,620","835","167","4","4,575","4,575","185","301","382","275","496","868","990","721","311","46","0","4,652","4,652","196","295","224","277","464","680","968","899","524","121","4"
"전라남도 고흥군 도양읍소록출장소(4677025400)","511","511","25","31","10","34","35","39","47","125","138","24","3","263","263","14","16","6","16","16","25","28","65","68","8","1","248","248","11","15","4","18","19","14","19","60","70","16","2"
"전라남도 고흥군 도양읍시산출장소(4677025500)","183","183","0","8","8","9","21","36","39","28","28","6","0","95","95","0","2","7","8","14","24","24","10","6","0","0","88","88","0","6","1","1","7","12","15","18","22","6","0"
"전라남도 고흥군 풍양면(4677031000)","2,866","2,866","32","71","79","86","217","377","671","687","504","139","3","1,461","1,461","19","35","54","53","150","250","366","338","168","28","0","1,405","1,405","13","36","25","33","67","127","305","349","336","111","3"
"전라남도 고흥군 도덕면(4677032000)","2,673","2,673","43","78","102","100","150","384","696","577","433","109","1","1,348","1,348","24","38","56","64","101","226","405","285","126","23","0","1,325","1,325","19","40","46","36","49","158","291","292","307","86","1"
"전라남도 고흥군 금산면(4677033000)","3,941","3,941","55","131","149","114","246","573","978","914","651","128","2","1,964","1,964","27","72","88","75","153","362","510","408","232","36","1","1,977","1,977","28","59","61","39","93","211","468","506","419","92","1"
"전라남도 고흥군 도화면(4677034000)","3,568","3,568","72","106","136","149","213","543","860","782","576","128","3","1,759","1,759","30","47","75","86","145","316","456","369","208","27","0","1,809","1,809","42","59","61","63","68","227","404","413","368","101","3"
"전라남도 고흥군 포두면(4677035000)","4,430","4,430","62","155","183","155","267","691","1,093","967","713","138","6","2,164","2,164","28","89","105","100","156","407","580","423","241","34","1","2,266","2,266","34","66","78","55","111","284","513","544","472","104","5"
"전라남도 고흥군 봉래면(4677036000)","1,788","1,788","42","59","63","67","134","256","439","382","301","43","2","904","904","22","32","36","39","88","163","229","183","102","10","0","884","884","20","27","27","28","46","93","210","199","199","33","2"
"전라남도 고흥군 점암면(4677037000)","2,522","2,522","33","74","86","86","141","370","663","554","416","95","4","1,266","1,266","17","39","56","52","91","232","377","265","122","15","0","1,256","1,256","16","35","30","34","50","138","286","289","294","80","4"
"전라남도 고흥군 과역면(4677038000)","3,004","3,004","41","96","113","110","189","446","792","622","490","103","2","1,452","1,452","18","55","63","57","123","254","417","298","146","21","0","1,552","1,552","23","41","50","53","66","192","375","324","344","82","2"
"전라남도 고흥군 남양면(4677039000)","2,148","2,148","33","99","71","68","134","308","577","476","308","72","2","1,051","1,051","24","60","44","34","71","186","311","221","87","13","0","1,097","1,097","9","39","27","34","63","122","266","255","221","59","2"
"전라남도 고흥군 동강면(4677040000)","2,844","2,844","67","104","124","128","196","396","702","632","388","105","2","1,417","1,417","34","57","85","72","129","230","372","308","106","24","0","1,427","1,427","33","47","39","56","67","166","330","324","282","81","2"
"전라남도 고흥군 대서면(4677041000)","2,060","2,060","37","56","73","60","134","265","565","437","356","77","0","1,024","1,024","20","34","44","38","91","162","302","219","107","7","0","1,036","1,036","17","22","29","22","43","103","263","218","249","70","0"
"전라남도 고흥군 두원면(4677042000)","2,808","2,808","46","84","82","76","143","370","660","647","574","125","1","1,361","1,361","26","50","38","36","95","231","374","310","173","27","1","1,447","1,447","20","34","44","40","48","139","286","337","401","98","0"
"전라남도 고흥군 영남면(4677044000)","1,165","1,165","25","31","28","38","69","170","286","260","209","46","3","571","571","12","18","15","27","40","106","157","126","59","10","1","594","594","13","13","13","11","29","64","129","134","150","36","2"
"전라남도 고흥군 동일면(4677045000)","1,377","1,377","21","46","44","55","103","185","393","300","191","39","0","722","722","9","33","29","38","72","117","221","145","53","5","0","655","655","12","13","15","17","31","68","172","155","138","34","0"
"전라남도 보성군 (4678000000)","36,858","36,858","1,124","2,189","2,161","1,987","3,179","5,764","8,151","6,487","4,774","1,022","20","18,111","18,111","568","1,117","1,211","1,090","1,735","3,307","4,294","3,045","1,541","201","2","18,747","18,747","556","1,072","950","897","1,444","2,457","3,857","3,442","3,233","821","18"
"전라남도 보성군 보성읍(4678025000)","8,441","8,441","452","764","752","732","947","1,424","1,526","1,061","660","122","1","4,114","4,114","240","373","396","395","454","742","780","478","230","26","0","4,327","4,327","212","391","356","337","493","682","746","583","430","96","1"
