"행정구역","2023년12월_계_총인구수","2023년12월_계_연령구간인구수","2023년12월_계_0~9세","2023년12월_계_10~19세","2023년12월_계_20~29세","2023년12월_계_30~39세","2023년12월_계_40~49세","2023년12월_계_50~59세","2023년12월_계_60~69세","2023년12월_계_70~79세","2023년12월_계_80~89세","2023년12월_계_90~99세","2023년12월_계_100세 이상","2023년12월_남_총인구수","2023년12월_남_연령구간인구수","2023년12월_남_0~9세","2023년12월_남_10~19세","2023년12월_남_20~29세","2023년12월_남_30~39세","2023년12월_남_40~49세","2023년12월_남_50~59세","2023년12월_남_60~69세","2023년12월_남_70~79세","2023년12월_남_80~89세","2023년12월_남_90~99세","2023년12월_남_100세 이상","2023년12월_여_총인구수","2023년12월_여_연령구간인구수","2023년12월_여_0~9세","2023년12월_여_10~19세","2023년12월_여_20~29세","2023년12월_여_30~39세","2023년12월_여_40~49세","2023년12월_여_50~59세","2023년12월_여_60~69세","2023년12월_여_70~79세","2023년12월_여_80~89세","2023년12월_여_90~99세","2023년12월_여_100세 이상"
"경기도 평택시 중앙동(4122051000)","43,275","43,275","2,099","4,173","7,806","5,211","6,486","8,264","5,412","2,388","1,254","179","3","22,943","22,943","1,042","2,119","4,761","3,224","3,383","4,223","2,686","1,033","429","43","0","20,332","20,332","1,057","2,054","3,045","1,987","3,103","4,041","2,726","1,355","825","136","3"
"경기도 평택시 서정동(4122052000)","23,875","23,875","897","1,930","3,203","2,918","3,633","4,807","3,614","1,753","1,002","116","2","12,373","12,373","435","993","1,816","1,743","2,025","2,517","1,734","720","348","42","0","11,502","11,502","462","937","1,387","1,175","1,608","2,290","1,880","1,033","654","74","2"
"경기도 평택시 송탄동(4122053500)","21,903","21,903","2,363","1,993","2,447","4,022","3,997","3,601","2,231","771","410","66","2","11,442","11,442","1,223","994","1,297","2,179","2,201","1,833","1,170","373","157","15","0","10,461","10,461","1,140","999","1,150","1,843","1,796","1,768","1,061","398","253","51","2"
"경기도 평택시 지산동(4122055000)","12,697","12,697","475","851","2,368","2,250","2,094","2,164","1,414","683","355","42","1","7,159","7,159","209","427","1,440","1,422","1,275","1,224","723","301","127","11","0","5,538","5,538","266","424","928","828","819","940","691","382","228","31","1"
"경기도 평택시 송북동(4122056000)","21,375","21,375","1,198","1,963","2,628","2,440","3,400","4,139","3,288","1,443","744","123","9","10,743","10,743","591","991","1,443","1,295","1,749","2,123","1,641","623","255","30","2","10,632","10,632","607","972","1,185","1,145","1,651","2,016","1,647","820","489","93","7"
"경기도 평택시 신장1동(4122057000)","7,058","7,058","505","506","901","1,200","1,204","1,133","853","437","265","54","0","3,686","3,686","258","262","528","665","674","593","442","167","85","12","0","3,372","3,372","247","244","373","535","530","540","411","270","180","42","0"
"경기도 평택시 신장2동(4122058000)","5,108","5,108","118","258","639","661","677","902","906","549","351","46","1","2,806","2,806","57","153","395","432","394","537","466","225","137","10","0","2,302","2,302","61","105","244","229","283","365","440","324","214","36","1"
"경기도 평택시 신평동(4122059000)","20,563","20,563","692","1,411","3,590","2,776","2,836","3,772","3,063","1,509","828","84","2","10,936","10,936","365","764","2,031","1,721","1,531","1,993","1,529","668","312","20","2","9,627","9,627","327","647","1,559","1,055","1,305","1,779","1,534","841","516","64","0"
"경기도 평택시 원평동(4122060000)","13,296","13,296","682","791","1,999","2,354","1,815","2,273","1,863","929","525","63","2","7,010","7,010","335","396","1,123","1,385","1,028","1,193","914","409","215","12","0","6,286","6,286","347","395","876","969","787","1,080","949","520","310","51","2"
"경기도 평택시 통복동(4122061000)","3,818","3,818","92","161","566","378","433","704","793","442","219","29","1","2,023","2,023","43","86","326","239","268","387","387","194","83","10","0","1,795","1,795","49","75","240","139","165","317","406","248","136","19","1"
"경기도 평택시 비전1동(4122062000)","51,603","51,603","4,522","6,497","6,295","7,020","10,048","8,687","5,138","2,162","1,087","146","1","25,913","25,913","2,352","3,347","3,328","3,562","4,964","4,383","2,591","964","390","32","0","25,690","25,690","2,170","3,150","2,967","3,458","5,084","4,304","2,547","1,198","697","114","1"
"경기도 평택시 비전2동(4122063000)","57,657","57,657","5,540","6,489","6,955","8,722","9,879","9,698","6,371","2,536","1,300","162","5","28,531","28,531","2,808","3,344","3,644","4,378","4,887","4,677","3,163","1,102","482","46","0","29,126","29,126","2,732","3,145","3,311","4,344","4,992","5,021","3,208","1,434","818","116","5"
"경기도 평택시 용이동(4122063500)","25,882","25,882","2,745","3,453","3,511","4,192","5,371","3,797","1,870","642","264","36","1","13,744","13,744","1,465","1,797","1,926","2,327","2,807","2,056","967","305","85","8","1","12,138","12,138","1,280","1,656","1,585","1,865","2,564","1,741","903","337","179","28","0"
"경기도 평택시 세교동(4122064000)","37,632","37,632","3,724","3,524","4,982","6,312","6,012","6,595","4,067","1,490","829","93","4","19,069","19,069","1,920","1,763","2,672","3,372","3,125","3,192","2,052","644","308","21","0","18,563","18,563","1,804","1,761","2,310","2,940","2,887","3,403","2,015","846","521","72","4"
"경기도 평택시 동삭동(4122065000)","41,544","41,544","5,727","4,167","4,672","9,503","8,325","5,201","2,690","870","337","52","0","21,624","21,624","2,951","2,026","2,539","5,070","4,534","2,647","1,327","401","119","10","0","19,920","19,920","2,776","2,141","2,133","4,433","3,791","2,554","1,363","469","218","42","0"
"경기도 평택시 고덕동(4122066000)","42,658","42,658","6,680","3,079","6,206","12,131","7,447","4,155","2,005","676","231","46","2","22,868","22,868","3,284","1,514","3,571","6,736","4,199","2,113","1,020","341","76","14","0","19,790","19,790","3,396","1,565","2,635","5,395","3,248","2,042","985","335","155","32","2"
"경기도 송탄출장소 (4122200000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 안중출장소 (4122400000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 동두천시 (4125000000)","88,626","88,626","4,521","7,788","9,650","8,855","12,232","16,052","14,931","8,610","5,277","693","17","44,198","44,198","2,358","3,900","5,206","4,724","6,283","8,420","7,506","3,691","1,928","180","2","44,428","44,428","2,163","3,888","4,444","4,131","5,949","7,632","7,425","4,919","3,349","513","15"
"경기도 동두천시 생연1동(4125051000)","6,390","6,390","315","507","661","640","757","1,143","1,235","653","428","51","0","3,212","3,212","164","248","371","344","405","595","620","294","151","20","0","3,178","3,178","151","259","290","296","352","548","615","359","277","31","0"
"경기도 동두천시 생연2동(4125052000)","10,993","10,993","554","1,089","1,098","979","1,549","1,949","1,821","1,162","705","86","1","5,343","5,343","283","555","592","487","789","1,018","860","467","266","25","1","5,650","5,650","271","534","506","492","760","931","961","695","439","61","0"
"경기도 동두천시 중앙동(4125053500)","4,523","4,523","124","150","339","369","441","871","1,132","610","416","68","3","2,355","2,355","66","81","184","205","262","512","611","284","134","16","0","2,168","2,168","58","69","155","164","179","359","521","326","282","52","3"
"경기도 동두천시 보산동(4125055000)","2,707","2,707","91","173","268","243","301","511","567","312","219","22","0","1,331","1,331","43","83","150","138","149","270","285","127","80","6","0","1,376","1,376","48","90","118","105","152","241","282","185","139","16","0"
"경기도 동두천시 불현동(4125056500)","25,385","25,385","1,336","2,331","2,899","2,503","3,550","4,735","4,223","2,272","1,357","176","3","12,479","12,479","697","1,149","1,539","1,309","1,784","2,370","2,128","965","492","46","0","12,906","12,906","639","1,182","1,360","1,194","1,766","2,365","2,095","1,307","865","130","3"
"경기도 동두천시 송내동(4125056600)","25,103","25,103","1,549","2,812","3,099","2,803","4,039","4,426","3,162","1,912","1,160","136","5","12,313","12,313","795","1,411","1,642","1,474","1,993","2,269","1,513","756","427","32","1","12,790","12,790","754","1,401","1,457","1,329","2,046","2,157","1,649","1,156","733","104","4"
"경기도 동두천시 소요동(4125058000)","8,539","8,539","324","505","795","756","1,048","1,532","1,770","1,099","619","87","4","4,461","4,461","173","254","455","425","595","854","927","519","239","20","0","4,078","4,078","151","251","340","331","453","678","843","580","380","67","4"
"경기도 동두천시 상패동(4125060000)","4,986","4,986","228","221","491","562","547","885","1,021","590","373","67","1","2,704","2,704","137","119","273","342","306","532","562","279","139","15","0","2,282","2,282","91","102","218","220","241","353","459","311","234","52","1"
"경기도 안산시 (4127000000)","629,308","629,308","35,228","56,041","93,690","82,516","94,048","125,407","90,169","32,683","16,780","2,663","83","322,328","322,328","17,982","28,807","49,863","45,216","49,006","62,833","47,124","15,206","5,702","572","17","306,980","306,980","17,246","27,234","43,827","37,300","45,042","62,574","43,045","17,477","11,078","2,091","66"
"경기도 안산시 상록구 (4127100000)","334,867","334,867","17,826","30,111","50,843","41,705","49,602","67,794","47,802","17,889","9,718","1,521","56","170,723","170,723","9,128","15,383","27,004","22,863","25,645","33,888","24,986","8,170","3,289","356","11","164,144","164,144","8,698","14,728","23,839","18,842","23,957","33,906","22,816","9,719","6,429","1,165","45"
"경기도 안산시 상록구 일동(4127151000)","23,444","23,444","1,234","2,148","3,345","2,727","3,785","4,731","3,146","1,481","751","92","4","11,959","11,959","622","1,073","1,721","1,502","2,029","2,456","1,637","641","258","19","1","11,485","11,485","612","1,075","1,624","1,225","1,756","2,275","1,509","840","493","73","3"
"경기도 안산시 상록구 이동(4127151500)","22,805","22,805","791","1,352","3,909","3,462","3,402","4,482","3,221","1,335","726","115","10","12,336","12,336","385","713","2,053","2,061","2,005","2,459","1,743","626","263","28","0","10,469","10,469","406","639","1,856","1,401","1,397","2,023","1,478","709","463","87","10"
"경기도 안산시 상록구 사동(4127152500)","30,099","30,099","1,261","2,332","4,914","4,186","4,514","6,154","3,759","1,531","1,196","236","16","15,812","15,812","679","1,193","2,770","2,446","2,461","3,191","1,997","669","335","63","8","14,287","14,287","582","1,139","2,144","1,740","2,053","2,963","1,762","862","861","173","8"
"경기도 안산시 상록구 사이동(4127153200)","31,111","31,111","1,838","3,160","4,593","3,924","4,731","6,207","4,360","1,401","763","130","4","15,732","15,732","963","1,616","2,433","2,093","2,456","2,977","2,276","633","258","27","0","15,379","15,379","875","1,544","2,160","1,831","2,275","3,230","2,084","768","505","103","4"
"경기도 안산시 상록구 해양동(4127153700)","40,391","40,391","3,758","4,993","6,848","4,912","6,922","7,127","4,300","1,063","391","73","4","20,246","20,246","1,855","2,521","3,669","2,405","3,319","3,490","2,277","554","146","10","0","20,145","20,145","1,903","2,472","3,179","2,507","3,603","3,637","2,023","509","245","63","4"
"경기도 안산시 상록구 본오1동(4127154000)","35,589","35,589","1,785","3,503","5,215","4,266","5,750","7,492","4,576","1,825","1,043","131","3","18,515","18,515","941","1,819","2,779","2,385","3,004","3,924","2,460","804","369","29","1","17,074","17,074","844","1,684","2,436","1,881","2,746","3,568","2,116","1,021","674","102","2"
"경기도 안산시 상록구 본오2동(4127155000)","24,928","24,928","1,133","2,326","3,725","2,803","3,595","5,319","3,617","1,449","813","147","1","12,238","12,238","582","1,122","1,908","1,499","1,746","2,594","1,838","632","280","37","0","12,690","12,690","551","1,204","1,817","1,304","1,849","2,725","1,779","817","533","110","1"
"경기도 안산시 상록구 본오3동(4127156000)","18,627","18,627","652","1,367","2,930","2,398","2,511","4,010","2,866","1,146","681","66","0","9,292","9,292","341","668","1,514","1,316","1,282","1,931","1,464","507","244","25","0","9,335","9,335","311","699","1,416","1,082","1,229","2,079","1,402","639","437","41","0"
"경기도 안산시 상록구 부곡동(4127157000)","20,808","20,808","1,086","1,935","2,896","2,284","3,029","4,690","3,032","1,111","665","75","5","10,673","10,673","557","979","1,529","1,253","1,588","2,404","1,636","493","211","23","0","10,135","10,135","529","956","1,367","1,031","1,441","2,286","1,396","618","454","52","5"
"경기도 안산시 상록구 월피동(4127158000)","36,464","36,464","1,732","3,057","6,076","4,608","4,881","7,736","5,482","1,766","960","159","7","18,638","18,638","875","1,635","3,240","2,602","2,460","3,775","2,923","805","291","31","1","17,826","17,826","857","1,422","2,836","2,006","2,421","3,961","2,559","961","669","128","6"
"경기도 안산시 상록구 성포동(4127159000)","25,096","25,096","1,336","2,121","3,688","3,373","2,985","5,128","4,404","1,285","641","135","0","12,238","12,238","703","1,107","1,921","1,753","1,401","2,251","2,246","621","205","30","0","12,858","12,858","633","1,014","1,767","1,620","1,584","2,877","2,158","664","436","105","0"
"경기도 안산시 상록구 반월동(4127160000)","16,831","16,831","871","1,125","1,800","1,896","2,318","3,016","3,224","1,721","748","111","1","8,476","8,476","445","590","957","1,028","1,273","1,490","1,555","806","309","23","0","8,355","8,355","426","535","843","868","1,045","1,526","1,669","915","439","88","1"
"경기도 안산시 상록구 안산동(4127161000)","8,674","8,674","349","692","904","866","1,179","1,702","1,815","775","340","51","1","4,568","4,568","180","347","510","520","621","946","934","379","120","11","0","4,106","4,106","169","345","394","346","558","756","881","396","220","40","1"
"경기도 안산시 단원구 (4127300000)","294,441","294,441","17,402","25,930","42,847","40,811","44,446","57,613","42,367","14,794","7,062","1,142","27","151,605","151,605","8,854","13,424","22,859","22,353","23,361","28,945","22,138","7,036","2,413","216","6","142,836","142,836","8,548","12,506","19,988","18,458","21,085","28,668","20,229","7,758","4,649","926","21"
"경기도 안산시 단원구 와동(4127351000)","36,697","36,697","2,039","3,467","5,074","4,602","6,338","7,468","4,863","1,809","896","134","7","19,542","19,542","1,026","1,812","2,873","2,664","3,457","4,006","2,576","807","299","21","1","17,155","17,155","1,013","1,655","2,201","1,938","2,881","3,462","2,287","1,002","597","113","6"
"경기도 안산시 단원구 고잔동(4127352500)","20,396","20,396","878","1,508","3,619","3,048","2,750","3,932","2,903","1,104","586","67","1","10,135","10,135","433","785","1,793","1,708","1,441","1,885","1,421","478","181","10","0","10,261","10,261","445","723","1,826","1,340","1,309","2,047","1,482","626","405","57","1"
"경기도 안산시 단원구 중앙동(4127353200)","23,549","23,549","1,260","1,737","4,832","3,909","3,225","3,995","3,160","964","379","88","0","11,759","11,759","634","891","2,361","2,139","1,628","1,898","1,593","482","116","17","0","11,790","11,790","626","846","2,471","1,770","1,597","2,097","1,567","482","263","71","0"
"경기도 안산시 단원구 호수동(4127353500)","42,772","42,772","2,911","4,736","6,641","5,257","6,450","8,671","5,776","1,484","700","142","4","21,527","21,527","1,495","2,462","3,490","2,659","3,087","4,098","3,189","774","242","31","0","21,245","21,245","1,416","2,274","3,151","2,598","3,363","4,573","2,587","710","458","111","4"
"경기도 안산시 단원구 원곡동(4127354500)","5,613","5,613","224","293","370","525","698","1,397","1,167","597","317","25","0","3,182","3,182","119","154","222","323","409","859","677","282","133","4","0","2,431","2,431","105","139","148","202","289","538","490","315","184","21","0"
"경기도 안산시 단원구 백운동(4127355500)","24,221","24,221","1,831","1,943","3,149","4,205","3,372","4,399","3,617","1,217","419","68","1","12,166","12,166","960","974","1,658","2,191","1,724","2,069","1,801","603","166","20","0","12,055","12,055","871","969","1,491","2,014","1,648","2,330","1,816","614","253","48","1"
"경기도 안산시 단원구 신길동(4127356500)","21,222","21,222","1,160","2,244","2,625","2,417","3,503","4,281","3,251","1,146","515","79","1","11,399","11,399","585","1,175","1,496","1,419","1,945","2,297","1,710","550","206","16","0","9,823","9,823","575","1,069","1,129","998","1,558","1,984","1,541","596","309","63","1"
"경기도 안산시 단원구 초지동(4127357000)","45,838","45,838","3,197","4,184","6,594","7,087","7,249","8,493","5,539","2,153","1,113","225","4","23,428","23,428","1,625","2,139","3,605","3,874","3,775","4,223","2,807","989","355","35","1","22,410","22,410","1,572","2,045","2,989","3,213","3,474","4,270","2,732","1,164","758","190","3"
"경기도 안산시 단원구 선부1동(4127358000)","17,072","17,072","1,130","1,226","2,252","2,773","2,529","3,218","2,565","891","420","67","1","8,695","8,695","571","635","1,176","1,532","1,387","1,585","1,274","402","121","12","0","8,377","8,377","559","591","1,076","1,241","1,142","1,633","1,291","489","299","55","1"
"경기도 안산시 단원구 선부2동(4127359000)","14,734","14,734","607","1,272","2,143","1,699","2,144","3,285","2,264","865","404","49","2","7,949","7,949","302","694","1,139","953","1,207","1,817","1,262","427","133","13","2","6,785","6,785","305","578","1,004","746","937","1,468","1,002","438","271","36","0"
"경기도 안산시 단원구 선부3동(4127360000)","33,122","33,122","1,885","2,972","4,955","4,592","5,258","6,628","4,681","1,342","707","100","2","17,004","17,004","951","1,520","2,690","2,503","2,757","3,258","2,493","600","218","14","0","16,118","16,118","934","1,452","2,265","2,089","2,501","3,370","2,188","742","489","86","2"
"경기도 안산시 단원구 대부동(4127361000)","9,205","9,205","280","348","593","697","930","1,846","2,581","1,222","606","98","4","4,819","4,819","153","183","356","388","544","950","1,335","642","243","23","2","4,386","4,386","127","165","237","309","386","896","1,246","580","363","75","2"
"경기도 고양시 (4128000000)","1,074,907","1,074,907","70,336","98,947","134,406","143,591","168,583","198,739","149,416","65,239","39,350","6,149","151","524,368","524,368","35,825","50,342","68,108","71,752","82,387","96,316","74,764","28,942","14,258","1,633","41","550,539","550,539","34,511","48,605","66,298","71,839","86,196","102,423","74,652","36,297","25,092","4,516","110"
"경기도 고양시 덕양구 (4128100000)","496,438","496,438","35,940","41,413","58,770","72,872","78,922","85,915","69,326","32,390","18,179","2,651","60","244,063","244,063","18,291","21,035","29,781","36,578","39,848","42,321","34,481","14,408","6,658","645","17","252,375","252,375","17,649","20,378","28,989","36,294","39,074","43,594","34,845","17,982","11,521","2,006","43"
"경기도 고양시 덕양구 주교동(4128151000)","10,961","10,961","359","738","1,346","1,136","1,364","2,344","2,105","974","508","87","0","5,677","5,677","191","421","732","652","739","1,221","1,082","450","166","23","0","5,284","5,284","168","317","614","484","625","1,123","1,023","524","342","64","0"
"경기도 고양시 덕양구 원신동(4128152000)","22,890","22,890","2,317","2,398","1,853","3,052","4,500","3,284","3,208","1,526","641","109","2","10,897","10,897","1,121","1,129","986","1,431","2,235","1,567","1,452","708","246","21","1","11,993","11,993","1,196","1,269","867","1,621","2,265","1,717","1,756","818","395","88","1"
"경기도 고양시 덕양구 흥도동(4128153000)","29,581","29,581","2,706","3,452","3,135","4,091","6,276","4,252","3,301","1,561","715","90","2","14,543","14,543","1,392","1,711","1,529","1,960","3,163","2,177","1,597","719","274","21","0","15,038","15,038","1,314","1,741","1,606","2,131","3,113","2,075","1,704","842","441","69","2"
"경기도 고양시 덕양구 성사1동(4128154000)","21,204","21,204","952","1,618","2,698","2,451","3,004","4,152","3,532","1,732","913","149","3","10,546","10,546","482","873","1,399","1,319","1,555","2,110","1,710","741","325","31","1","10,658","10,658","470","745","1,299","1,132","1,449","2,042","1,822","991","588","118","2"
"경기도 고양시 덕양구 성사2동(4128155000)","10,740","10,740","474","834","1,220","1,231","1,410","2,013","1,890","934","642","89","3","5,166","5,166","241","429","652","650","664","966","891","411","237","24","1","5,574","5,574","233","405","568","581","746","1,047","999","523","405","65","2"
"경기도 고양시 덕양구 효자동(4128156000)","23,934","23,934","3,589","1,740","2,295","5,275","4,395","2,798","2,197","1,071","495","78","1","11,681","11,681","1,799","820","1,030","2,462","2,359","1,381","1,122","518","174","16","0","12,253","12,253","1,790","920","1,265","2,813","2,036","1,417","1,075","553","321","62","1"
"경기도 고양시 덕양구 삼송1동(4128157600)","21,916","21,916","1,999","1,567","2,779","4,500","3,872","3,060","2,457","1,082","537","61","2","10,500","10,500","1,019","792","1,186","2,153","1,948","1,446","1,179","536","228","13","0","11,416","11,416","980","775","1,593","2,347","1,924","1,614","1,278","546","309","48","2"
"경기도 고양시 덕양구 삼송2동(4128157700)","28,579","28,579","2,333","1,738","3,617","5,788","4,383","4,092","3,489","2,044","977","117","1","13,232","13,232","1,162","907","1,506","2,788","2,210","1,811","1,577","877","363","30","1","15,347","15,347","1,171","831","2,111","3,000","2,173","2,281","1,912","1,167","614","87","0"
"경기도 고양시 덕양구 창릉동(4128158000)","23,313","23,313","2,457","1,780","2,288","5,182","4,275","3,124","2,425","1,167","534","77","4","11,450","11,450","1,226","938","1,040","2,546","2,199","1,548","1,169","548","213","22","1","11,863","11,863","1,231","842","1,248","2,636","2,076","1,576","1,256","619","321","55","3"
"경기도 고양시 덕양구 고양동(4128159000)","28,430","28,430","1,503","2,792","3,232","2,673","4,431","5,277","4,435","2,568","1,340","174","5","14,314","14,314","749","1,448","1,778","1,430","2,226","2,761","2,192","1,161","518","49","2","14,116","14,116","754","1,344","1,454","1,243","2,205","2,516","2,243","1,407","822","125","3"
"경기도 고양시 덕양구 관산동(4128160000)","35,052","35,052","1,491","2,522","3,660","3,490","4,918","6,899","6,764","3,336","1,730","233","9","17,740","17,740","782","1,286","1,987","1,946","2,592","3,551","3,370","1,512","673","40","1","17,312","17,312","709","1,236","1,673","1,544","2,326","3,348","3,394","1,824","1,057","193","8"
"경기도 고양시 덕양구 능곡동(4128161000)","18,202","18,202","1,131","1,330","2,188","2,630","2,456","3,482","2,970","1,223","688","102","2","9,324","9,324","608","709","1,187","1,430","1,234","1,688","1,589","579","280","19","1","8,878","8,878","523","621","1,001","1,200","1,222","1,794","1,381","644","408","83","1"
"경기도 고양시 덕양구 화정1동(4128162100)","35,999","35,999","1,451","3,118","5,349","4,301","4,752","7,180","5,295","2,484","1,805","255","9","17,444","17,444","750","1,593","2,707","2,209","2,255","3,429","2,704","1,016","696","84","1","18,555","18,555","701","1,525","2,642","2,092","2,497","3,751","2,591","1,468","1,109","171","8"
"경기도 고양시 덕양구 화정2동(4128162200)","31,449","31,449","1,902","3,237","4,036","4,200","5,041","6,076","3,821","1,704","1,243","187","2","15,130","15,130","937","1,671","2,085","2,080","2,306","2,939","1,938","689","426","59","0","16,319","16,319","965","1,566","1,951","2,120","2,735","3,137","1,883","1,015","817","128","2"
"경기도 고양시 덕양구 행주동(4128163000)","16,322","16,322","485","861","2,195","2,060","1,990","3,333","3,111","1,375","791","119","2","8,653","8,653","252","441","1,216","1,189","1,144","1,822","1,665","633","270","21","0","7,669","7,669","233","420","979","871","846","1,511","1,446","742","521","98","2"
"경기도 고양시 덕양구 행신1동(4128164000)","20,706","20,706","1,026","1,715","2,550","2,716","2,898","4,046","3,403","1,383","837","130","2","10,049","10,049","554","862","1,287","1,420","1,399","1,930","1,699","583","280","34","1","10,657","10,657","472","853","1,263","1,296","1,499","2,116","1,704","800","557","96","1"
"경기도 고양시 덕양구 행신2동(4128165000)","30,379","30,379","1,803","2,246","4,212","4,871","4,241","5,624","4,224","1,794","1,177","184","3","14,828","14,828","905","1,112","2,220","2,485","2,089","2,659","2,146","760","403","47","2","15,551","15,551","898","1,134","1,992","2,386","2,152","2,965","2,078","1,034","774","137","1"
"경기도 고양시 덕양구 행신3동(4128165500)","22,964","22,964","1,131","2,139","3,253","2,729","3,074","4,990","3,228","1,323","956","139","2","10,865","10,865","590","1,073","1,645","1,309","1,415","2,254","1,645","565","333","35","1","12,099","12,099","541","1,066","1,608","1,420","1,659","2,736","1,583","758","623","104","1"
"경기도 고양시 덕양구 행신4동(4128165600)","19,856","19,856","731","1,867","2,639","2,168","2,730","4,179","3,271","1,336","801","131","3","9,986","9,986","391","958","1,463","1,193","1,366","2,144","1,643","560","238","28","2","9,870","9,870","340","909","1,176","975","1,364","2,035","1,628","776","563","103","1"
"경기도 고양시 덕양구 화전동(4128166000)","27,947","27,947","3,583","2,224","2,553","5,099","5,771","3,737","2,966","1,293","623","95","3","13,941","13,941","1,861","1,118","1,298","2,422","3,054","1,861","1,459","619","232","16","1","14,006","14,006","1,722","1,106","1,255","2,677","2,717","1,876","1,507","674","391","79","2"
"경기도 고양시 덕양구 대덕동(4128167000)","16,014","16,014","2,517","1,497","1,672","3,229","3,141","1,973","1,234","480","226","45","0","8,097","8,097","1,279","744","848","1,504","1,696","1,056","652","223","83","12","0","7,917","7,917","1,238","753","824","1,725","1,445","917","582","257","143","33","0"
"경기도 고양시 일산동구 (4128500000)","291,597","291,597","17,060","27,372","38,797","37,031","45,369","56,352","40,944","16,531","10,278","1,813","50","141,346","141,346","8,725","13,970","19,379","18,326","21,666","27,039","20,627","7,433","3,667","498","16","150,251","150,251","8,335","13,402","19,418","18,705","23,703","29,313","20,317","9,098","6,611","1,315","34"
"경기도 고양시 일산동구 식사동(4128551000)","40,820","40,820","3,653","5,391","5,067","4,480","7,677","7,623","4,366","1,528","884","146","5","19,824","19,824","1,894","2,736","2,506","2,077","3,562","3,768","2,245","688","310","36","2","20,996","20,996","1,759","2,655","2,561","2,403","4,115","3,855","2,121","840","574","110","3"
"경기도 고양시 일산동구 중산1동(4128552500)","20,764","20,764","859","1,596","2,779","2,369","2,447","4,199","3,746","1,508","1,043","213","5","10,063","10,063","402","843","1,494","1,222","1,194","1,919","1,883","686","354","65","1","10,701","10,701","457","753","1,285","1,147","1,253","2,280","1,863","822","689","148","4"
"경기도 고양시 일산동구 중산2동(4128552600)","23,798","23,798","1,745","2,325","2,895","2,723","3,735","4,625","3,362","1,429","815","141","3","11,422","11,422","926","1,159","1,543","1,325","1,794","2,125","1,597","644","276","33","0","12,376","12,376","819","1,166","1,352","1,398","1,941","2,500","1,765","785","539","108","3"
"경기도 고양시 일산동구 정발산동(4128553000)","21,917","21,917","921","1,834","3,165","2,824","2,907","4,278","3,422","1,566","863","130","7","10,565","10,565","476","930","1,618","1,483","1,355","1,970","1,657","703","342","29","2","11,352","11,352","445","904","1,547","1,341","1,552","2,308","1,765","863","521","101","5"
"경기도 고양시 일산동구 풍산동(4128554000)","37,162","37,162","2,457","4,028","4,734","4,188","5,812","7,003","5,329","2,151","1,243","211","6","17,807","17,807","1,243","2,080","2,423","2,021","2,712","3,298","2,594","926","449","59","2","19,355","19,355","1,214","1,948","2,311","2,167","3,100","3,705","2,735","1,225","794","152","4"
"경기도 고양시 일산동구 백석1동(4128555100)","29,048","29,048","1,669","2,360","4,094","4,342","4,250","5,596","4,097","1,571","930","138","1","13,790","13,790","831","1,211","1,963","2,153","2,039","2,552","2,000","665","338","38","0","15,258","15,258","838","1,149","2,131","2,189","2,211","3,044","2,097","906","592","100","1"
"경기도 고양시 일산동구 백석2동(4128555200)","20,097","20,097","687","1,091","3,020","3,303","3,106","3,991","2,753","1,256","768","118","4","9,582","9,582","342","557","1,333","1,607","1,503","1,992","1,419","559","246","23","1","10,515","10,515","345","534","1,687","1,696","1,603","1,999","1,334","697","522","95","3"
"경기도 고양시 일산동구 마두1동(4128556000)","23,026","23,026","1,123","2,959","3,283","2,250","3,417","4,650","3,217","1,200","775","148","4","11,029","11,029","569","1,517","1,636","1,084","1,492","2,224","1,657","533","275","41","1","11,997","11,997","554","1,442","1,647","1,166","1,925","2,426","1,560","667","500","107","3"
"경기도 고양시 일산동구 마두2동(4128557000)","15,557","15,557","900","2,117","1,873","1,415","2,605","3,035","1,955","795","715","146","1","7,299","7,299","467","1,077","935","619","1,151","1,436","976","335","240","62","1","8,258","8,258","433","1,040","938","796","1,454","1,599","979","460","475","84","0"
"경기도 고양시 일산동구 장항1동(4128558000)","10,863","10,863","1,153","1,021","1,118","1,554","2,116","1,848","1,335","497","194","25","2","5,438","5,438","600","534","550","707","1,058","938","708","261","77","5","0","5,425","5,425","553","487","568","847","1,058","910","627","236","117","20","2"
"경기도 고양시 일산동구 장항2동(4128559000)","26,531","26,531","780","1,330","4,437","4,863","4,305","5,122","3,201","1,335","989","165","4","12,979","12,979","409","627","2,001","2,519","2,164","2,535","1,692","585","384","60","3","13,552","13,552","371","703","2,436","2,344","2,141","2,587","1,509","750","605","105","1"
"경기도 고양시 일산동구 고봉동(4128560000)","22,014","22,014","1,113","1,320","2,332","2,720","2,992","4,382","4,161","1,695","1,059","232","8","11,548","11,548","566","699","1,377","1,509","1,642","2,282","2,199","848","376","47","3","10,466","10,466","547","621","955","1,211","1,350","2,100","1,962","847","683","185","5"
