"행정구역","2024년12월_전체세대","2024년12월_1인세대","2024년12월_2인세대","2024년12월_3인세대","2024년12월_4인세대","2024년12월_5인세대","2024년12월_6인세대","2024년12월_7인세대","2024년12월_8인세대","2024년12월_9인세대","2024년12월_10인이상세대"
"경상북도 문경시 가은읍북부출장소(4728025400)","528","341","136","27","15","3","4","1","0","0","1"
"경상북도 문경시 영순면(4728031000)","1,449","870","412","118","30","13","4","2","0","0","0"
"경상북도 문경시 산양면(4728032000)","1,727","947","534","148","63","22","9","2","0","0","2"
"경상북도 문경시 호계면(4728033000)","1,425","858","389","104","48","15","10","0","1","0","0"
"경상북도 문경시 산북면(4728034000)","1,589","897","497","136","36","15","5","3","0","0","0"
"경상북도 문경시 동로면(4728035000)","1,166","660","367","76","33","20","8","2","0","0","0"
"경상북도 문경시 마성면(4728036000)","2,069","1,243","584","147","58","31","2","4","0","0","0"
"경상북도 문경시 농암면(4728037000)","1,590","922","505","105","35","19","2","2","0","0","0"
"경상북도 문경시 점촌1동(4728057000)","2,750","1,242","843","358","229","61","12","5","0","0","0"
"경상북도 문경시 점촌2동(4728058000)","3,471","1,724","1,021","389","217","88","27","4","0","0","1"
"경상북도 문경시 점촌3동(4728059000)","4,329","1,995","1,246","598","329","137","17","5","2","0","0"
"경상북도 문경시 점촌4동(4728060000)","1,707","921","499","173","77","26","7","3","0","1","0"
"경상북도 문경시 점촌5동(4728061000)","7,235","2,947","1,777","1,212","944","273","72","6","3","1","0"
"경상북도 경산시 (4729000000)","131,633","59,266","33,506","20,768","14,031","3,327","570","115","29","6","15"
"경상북도 경산시 하양읍(4729025000)","16,451","7,909","3,772","2,460","1,755","455","77","16","5","1","1"
"경상북도 경산시 진량읍(4729025300)","17,410","8,686","4,310","2,408","1,570","370","48","12","2","1","3"
"경상북도 경산시 압량읍(4729025600)","11,376","5,773","2,568","1,601","1,135","242","50","4","2","0","1"
"경상북도 경산시 와촌면(4729031000)","2,852","1,427","898","339","121","45","14","2","2","0","4"
"경상북도 경산시 자인면(4729033000)","2,930","1,512","901","312","139","49","13","3","0","0","1"
"경상북도 경산시 용성면(4729034000)","1,851","954","596","201","61","20","12","6","0","0","1"
"경상북도 경산시 남산면(4729035000)","1,947","935","644","228","82","47","8","2","0","0","1"
"경상북도 경산시 남천면(4729037000)","1,503","719","514","164","74","26","3","3","0","0","0"
"경상북도 경산시 중방동(4729051000)","5,430","2,391","1,532","859","524","98","21","2","2","0","1"
"경상북도 경산시 중앙동(4729052000)","3,384","1,937","817","399","181","39","9","2","0","0","0"
"경상북도 경산시 남부동(4729053000)","8,255","2,922","2,310","1,575","1,134","261","41","8","2","1","1"
"경상북도 경산시 서부1동(4729054100)","13,811","5,308","3,708","2,420","1,806","468","74","23","2","2","0"
"경상북도 경산시 서부2동(4729054200)","16,567","3,933","4,913","4,148","2,890","578","82","14","8","1","0"
"경상북도 경산시 북부동(4729055000)","10,551","7,282","1,728","874","526","103","34","3","1","0","0"
"경상북도 경산시 동부동(4729056000)","17,315","7,578","4,295","2,780","2,033","526","84","15","3","0","1"
"경상북도 의성군 (4773000000)","29,104","16,028","8,960","2,533","1,038","391","114","26","9","1","4"
"경상북도 의성군 의성읍(4773025000)","6,648","3,357","1,890","762","438","154","36","8","0","0","3"
"경상북도 의성군 단촌면(4773031000)","1,150","664","359","83","31","8","4","1","0","0","0"
"경상북도 의성군 점곡면(4773032000)","993","612","287","67","19","5","3","0","0","0","0"
"경상북도 의성군 옥산면(4773033000)","1,018","526","365","88","22","14","2","1","0","0","0"
"경상북도 의성군 사곡면(4773034000)","963","537","336","63","18","6","3","0","0","0","0"
"경상북도 의성군 춘산면(4773035000)","852","410","330","66","27","11","7","0","0","1","0"
"경상북도 의성군 가음면(4773036000)","888","500","298","54","18","13","3","1","1","0","0"
"경상북도 의성군 금성면(4773037000)","2,513","1,447","761","186","75","32","7","1","4","0","0"
"경상북도 의성군 봉양면(4773038000)","2,430","1,482","662","175","70","31","6","2","2","0","0"
"경상북도 의성군 비안면(4773039000)","1,558","861","514","113","50","12","6","1","1","0","0"
"경상북도 의성군 구천면(4773040000)","1,009","528","352","89","26","8","4","1","1","0","0"
"경상북도 의성군 단밀면(4773041000)","985","543","322","84","23","7","5","0","0","0","1"
"경상북도 의성군 단북면(4773042000)","1,017","559","329","92","19","9","7","2","0","0","0"
"경상북도 의성군 안계면(4773043000)","2,470","1,364","674","266","107","45","10","4","0","0","0"
"경상북도 의성군 다인면(4773044000)","2,216","1,232","721","174","56","25","5","3","0","0","0"
"경상북도 의성군 신평면(4773045000)","529","320","171","28","7","2","0","1","0","0","0"
"경상북도 의성군 안평면(4773046000)","1,292","714","442","108","18","6","4","0","0","0","0"
"경상북도 의성군 안사면(4773047000)","573","372","147","35","14","3","2","0","0","0","0"
"경상북도 청송군 (4775000000)","13,985","7,519","4,425","1,207","585","180","48","14","2","1","4"
"경상북도 청송군 청송읍(4775025000)","2,626","1,273","806","309","176","45","12","4","1","0","0"
"경상북도 청송군 주왕산면(4775031500)","1,105","606","373","84","32","7","3","0","0","0","0"
"경상북도 청송군 부남면(4775032000)","1,421","761","496","88","50","18","3","5","0","0","0"
"경상북도 청송군 현동면(4775033000)","1,188","638","387","96","41","19","3","1","0","1","2"
"경상북도 청송군 현서면(4775034000)","1,419","716","523","117","37","18","7","1","0","0","0"
"경상북도 청송군 안덕면(4775035000)","1,522","859","482","120","41","12","8","0","0","0","0"
"경상북도 청송군 파천면(4775036000)","1,034","590","321","81","25","11","4","1","1","0","0"
"경상북도 청송군 진보면(4775037000)","3,670","2,076","1,037","312","183","50","8","2","0","0","2"
"경상북도 영양군 (4776000000)","8,954","4,838","2,722","797","418","143","28","4","1","0","3"
"경상북도 영양군 영양읍(4776025000)","3,668","1,922","1,005","384","254","81","17","2","0","0","3"
"경상북도 영양군 입암면(4776031000)","1,220","680","403","88","30","16","2","1","0","0","0"
"경상북도 영양군 청기면(4776032000)","973","537","336","67","24","9","0","0","0","0","0"
"경상북도 영양군 일월면(4776033000)","968","498","322","94","40","13","1","0","0","0","0"
"경상북도 영양군 수비면(4776034000)","944","531","282","76","34","15","4","1","1","0","0"
"경상북도 영양군 석보면(4776035000)","1,181","670","374","88","36","9","4","0","0","0","0"
"경상북도 영덕군 (4777000000)","19,486","10,702","5,713","1,791","890","308","55","13","3","0","11"
"경상북도 영덕군 영덕읍(4777025000)","5,396","2,656","1,491","665","416","137","23","2","1","0","5"
"경상북도 영덕군 강구면(4777031000)","3,308","1,811","996","315","123","44","12","3","1","0","3"
"경상북도 영덕군 남정면(4777032000)","1,416","849","404","108","37","17","1","0","0","0","0"
"경상북도 영덕군 달산면(4777033000)","703","439","203","36","17","3","4","1","0","0","0"
"경상북도 영덕군 지품면(4777034000)","838","456","294","57","20","7","2","2","0","0","0"
"경상북도 영덕군 지품면원전출장소(4777034500)","311","172","105","22","5","5","0","1","0","0","1"
"경상북도 영덕군 축산면(4777035000)","522","286","171","43","16","3","2","1","0","0","0"
"경상북도 영덕군 축산면축산출장소(4777035500)","941","543","299","64","24","10","0","1","0","0","0"
"경상북도 영덕군 영해면(4777036000)","3,424","1,920","951","298","183","62","8","0","0","0","2"
"경상북도 영덕군 병곡면(4777037000)","1,622","976","465","122","38","15","3","2","1","0","0"
"경상북도 영덕군 창수면(4777038000)","1,005","594","334","61","11","5","0","0","0","0","0"
"경상북도 청도군 (4782000000)","23,427","12,565","7,031","2,261","1,086","346","101","25","6","1","5"
"경상북도 청도군 화양읍(4782025000)","3,491","1,536","1,065","457","301","102","24","4","1","0","1"
"경상북도 청도군 화양읍남성현출장소(4782025100)","636","343","187","67","27","8","2","2","0","0","0"
"경상북도 청도군 청도읍(4782025300)","5,061","2,486","1,439","629","354","104","32","11","4","0","2"
"경상북도 청도군 청도읍유호출장소(4782025400)","919","522","291","68","18","14","4","1","0","1","0"
"경상북도 청도군 각남면(4782031000)","1,299","728","393","126","37","12","3","0","0","0","0"
"경상북도 청도군 풍각면(4782032000)","2,275","1,312","674","194","62","29","3","0","0","0","1"
"경상북도 청도군 각북면(4782033000)","1,417","790","455","114","44","9","2","3","0","0","0"
"경상북도 청도군 이서면(4782034000)","2,575","1,328","833","252","119","32","10","0","1","0","0"
"경상북도 청도군 운문면(4782035000)","1,269","814","337","83","25","5","4","0","0","0","1"
"경상북도 청도군 금천면(4782036000)","2,058","1,227","639","122","42","16","10","2","0","0","0"
"경상북도 청도군 매전면(4782037000)","2,427","1,479","718","149","57","15","7","2","0","0","0"
"경상북도 고령군 (4783000000)","17,301","9,464","4,837","1,731","905","291","53","10","5","2","3"
"경상북도 고령군 대가야읍(4783025300)","5,126","2,666","1,335","632","334","127","25","5","2","0","0"
"경상북도 고령군 덕곡면(4783031000)","933","573","266","50","28","14","2","0","0","0","0"
"경상북도 고령군 운수면(4783032000)","1,113","653","338","95","17","8","2","0","0","0","0"
"경상북도 고령군 성산면(4783033000)","1,502","936","371","117","51","16","7","1","2","0","1"
"경상북도 고령군 다산면(4783034000)","4,472","2,104","1,343","559","360","93","10","3","0","0","0"
"경상북도 고령군 개진면(4783035000)","1,227","798","323","69","28","7","1","0","0","1","0"
"경상북도 고령군 우곡면(4783036000)","935","551","273","79","28","3","0","0","0","0","1"
"경상북도 고령군 쌍림면(4783037000)","1,993","1,183","588","130","59","23","6","1","1","1","1"
"경상북도 성주군 (4784000000)","24,108","13,243","6,805","2,409","1,116","386","111","27","7","2","2"
"경상북도 성주군 성주읍(4784025000)","6,852","3,362","1,722","938","572","199","47","9","3","0","0"
"경상북도 성주군 선남면(4784031000)","3,611","2,079","1,017","335","124","34","16","5","0","1","0"
"경상북도 성주군 용암면(4784032000)","2,237","1,349","642","161","51","21","11","1","1","0","0"
"경상북도 성주군 수륜면(4784033000)","2,049","1,287","559","128","48","16","6","2","0","1","2"
"경상북도 성주군 가천면(4784034000)","1,251","769","359","75","36","8","3","0","1","0","0"
"경상북도 성주군 금수강산면(4784035500)","783","502","211","46","17","5","2","0","0","0","0"
"경상북도 성주군 대가면(4784036000)","1,312","692","432","118","53","9","4","4","0","0","0"
"경상북도 성주군 벽진면(4784037000)","1,685","879","531","198","46","22","7","0","2","0","0"
"경상북도 성주군 초전면(4784038000)","2,461","1,308","757","245","90","47","9","5","0","0","0"
"경상북도 성주군 월항면(4784039000)","1,867","1,016","575","165","79","25","6","1","0","0","0"
"경상북도 칠곡군 (4785000000)","53,873","24,749","13,904","8,131","5,560","1,250","219","32","11","5","12"
"경상북도 칠곡군 왜관읍(4785025000)","14,760","6,161","4,090","2,459","1,592","374","65","10","2","3","4"
"경상북도 칠곡군 북삼읍(4785025300)","10,823","4,333","2,867","1,907","1,348","301","56","8","1","0","2"
"경상북도 칠곡군 석적읍(4785025600)","14,785","7,268","2,809","2,242","2,008","397","50","4","5","1","1"
"경상북도 칠곡군 지천면(4785031000)","2,352","1,338","714","210","63","15","7","3","2","0","0"
"경상북도 칠곡군 동명면(4785032000)","2,933","1,563","889","320","104","42","8","3","0","1","3"
"경상북도 칠곡군 가산면(4785033000)","1,944","1,102","580","178","65","12","3","2","0","0","2"
"경상북도 칠곡군 약목면(4785036000)","4,674","2,187","1,473","629","291","70","23","1","0","0","0"
"경상북도 칠곡군 기산면(4785037000)","1,602","797","482","186","89","39","7","1","1","0","0"
"경상북도 예천군 (4790000000)","27,988","12,772","8,310","3,584","2,412","730","134","37","4","1","4"
"경상북도 예천군 예천읍(4790025000)","7,224","3,383","2,223","873","495","208","34","7","1","0","0"
"경상북도 예천군 호명읍(4790025300)","8,528","2,609","2,097","1,774","1,589","388","57","12","1","1","0"
"경상북도 예천군 용문면(4790031000)","1,308","762","407","70","39","21","5","3","0","0","1"
"경상북도 예천군 감천면(4790034000)","1,495","808","509","125","29","14","7","3","0","0","0"
"경상북도 예천군 보문면(4790035000)","926","500","299","78","30","12","5","1","1","0","0"
"경상북도 예천군 유천면(4790037000)","1,454","802","428","140","61","15","5","3","0","0","0"
"경상북도 예천군 용궁면(4790038000)","1,330","715","452","104","41","13","1","2","0","0","2"
"경상북도 예천군 개포면(4790039000)","915","521","300","63","21","7","3","0","0","0","0"
"경상북도 예천군 지보면(4790040000)","1,575","869","534","119","28","17","5","3","0","0","0"
"경상북도 예천군 풍양면(4790041000)","1,769","1,019","569","120","38","17","4","1","0","0","1"
"경상북도 예천군 효자면(4790042000)","720","402","232","56","18","7","5","0","0","0","0"
"경상북도 예천군 은풍면(4790043000)","744","382","260","62","23","11","3","2","1","0","0"
"경상북도 봉화군 (4792000000)","16,600","8,751","5,151","1,543","790","269","67","17","8","1","3"
"경상북도 봉화군 봉화읍(4792025000)","4,778","2,339","1,322","591","363","121","30","7","4","1","0"
"경상북도 봉화군 물야면(4792031000)","1,657","838","606","132","56","19","3","2","0","0","1"
"경상북도 봉화군 봉성면(4792032000)","1,098","555","371","105","47","15","3","2","0","0","0"
"경상북도 봉화군 법전면(4792033000)","1,123","605","364","93","40","16","4","1","0","0","0"
"경상북도 봉화군 춘양면(4792034000)","2,495","1,381","759","211","99","31","12","1","1","0","0"
"경상북도 봉화군 소천면(4792035000)","1,334","814","384","77","40","13","5","0","1","0","0"
"경상북도 봉화군 재산면(4792036000)","854","464","288","65","26","6","2","1","2","0","0"
"경상북도 봉화군 명호면(4792037000)","1,251","648","456","93","33","18","1","1","0","0","1"
"경상북도 봉화군 상운면(4792038000)","1,021","559","355","76","19","5","5","2","0","0","0"
"경상북도 봉화군 석포면(4792039000)","989","548","246","100","67","25","2","0","0","0","1"
"경상북도 울진군 (4793000000)","25,584","13,493","6,854","2,859","1,757","500","86","23","5","5","2"
"경상북도 울진군 울진읍(4793025000)","6,324","2,640","1,707","938","772","208","41","14","2","2","0"
"경상북도 울진군 평해읍(4793025300)","1,569","927","464","113","41","20","2","0","0","2","0"
"경상북도 울진군 북면(4793031000)","3,618","1,890","733","533","380","73","8","1","0","0","0"
"경상북도 울진군 북면하당출장소(4793031500)","391","213","132","32","8","5","1","0","0","0","0"
"경상북도 울진군 근남면(4793033000)","1,565","848","440","179","65","26","7","0","0","0","0"
"경상북도 울진군 기성면(4793035000)","1,552","990","429","90","26","11","2","3","1","0","0"
"경상북도 울진군 온정면(4793036000)","975","570","300","61","30","10","4","0","0","0","0"
"경상북도 울진군 죽변면(4793037000)","3,620","2,083","933","359","182","54","8","1","0","0","0"
"경상북도 울진군 후포면(4793038000)","3,996","2,152","1,125","423","207","78","9","1","0","0","1"
"경상북도 울진군 금강송면(4793039000)","767","463","238","48","11","2","1","2","1","0","1"
"경상북도 울진군 매화면(4793040000)","1,207","717","353","83","35","13","3","1","1","1","0"
"경상북도 울릉군 (4794000000)","5,668","3,594","1,232","471","265","77","23","3","3","0","0"
"경상북도 울릉군 울릉읍(4794025000)","3,936","2,511","823","321","198","61","18","2","2","0","0"
"경상북도 울릉군 서면(4794031000)","562","330","127","73","24","5","3","0","0","0","0"
"경상북도 울릉군 서면태하출장소(4794031500)","280","165","85","17","7","4","1","0","1","0","0"
"경상북도 울릉군 북면(4794032000)","890","588","197","60","36","7","1","1","0","0","0"
"경상남도  (4800000000)","1,537,492","637,760","411,297","253,682","182,859","42,269","7,413","1,555","390","95","172"
"경상남도 창원시 (4812000000)","459,474","177,016","121,243","84,115","61,515","12,911","2,120","392","96","32","34"
"경상남도 창원시 의창구 (4812100000)","97,065","37,768","25,759","17,751","12,589","2,657","426","79","23","6","7"
"경상남도 창원시 의창구 동읍(4812125000)","9,004","3,755","2,666","1,478","838","209","48","7","3","0","0"
"경상남도 창원시 의창구 북면(4812131000)","16,884","4,109","4,694","3,959","3,325","666","94","18","11","2","6"
"경상남도 창원시 의창구 대산면(4812132000)","3,671","1,779","1,157","474","176","63","16","5","0","1","0"
"경상남도 창원시 의창구 의창동(4812151000)","21,184","7,212","5,608","4,249","3,338","679","77","16","4","1","0"
"경상남도 창원시 의창구 팔룡동(4812152000)","11,212","4,189","2,748","2,283","1,675","263","45","6","2","1","0"
"경상남도 창원시 의창구 명곡동(4812153000)","18,239","7,045","5,085","3,325","2,167","499","97","18","2","0","1"
"경상남도 창원시 의창구 봉림동(4812154000)","16,871","9,679","3,801","1,983","1,070","278","49","9","1","1","0"
"경상남도 창원시 성산구 (4812300000)","107,403","37,734","27,086","22,161","16,820","3,026","454","88","25","6","3"
"경상남도 창원시 성산구 반송동(4812351000)","15,545","4,057","4,092","3,663","3,039","579","91","16","7","1","0"
"경상남도 창원시 성산구 용지동(4812351500)","12,167","4,831","3,070","2,295","1,618","297","42","10","4","0","0"
"경상남도 창원시 성산구 중앙동(4812352000)","19,993","10,727","3,839","2,895","2,074","385","63","7","2","1","0"
"경상남도 창원시 성산구 상남동(4812353000)","10,820","3,052","2,879","2,519","1,940","365","50","13","2","0","0"
"경상남도 창원시 성산구 사파동(4812354000)","19,723","6,751","5,378","4,072","2,936","491","75","15","3","1","1"
"경상남도 창원시 성산구 가음정동(4812355000)","15,595","4,573","4,093","3,582","2,825","453","55","9","3","2","0"
"경상남도 창원시 성산구 성주동(4812356000)","10,224","2,373","2,833","2,556","2,013","368","62","14","3","1","1"
"경상남도 창원시 성산구 웅남동(4812357000)","3,336","1,370","902","579","375","88","16","4","1","0","1"
"경상남도 창원시 마산합포구 (4812500000)","86,429","36,699","23,495","14,040","9,524","2,140","417","80","12","6","16"
"경상남도 창원시 마산합포구 구산면(4812531000)","2,299","1,238","708","234","88","23","3","2","0","1","2"
"경상남도 창원시 마산합포구 진동면(4812532000)","5,479","2,246","1,592","814","616","154","39","14","1","0","3"
"경상남도 창원시 마산합포구 진북면(4812533000)","1,819","994","546","172","80","20","4","1","0","0","2"
"경상남도 창원시 마산합포구 진전면(4812534000)","2,165","1,161","721","196","52","21","8","2","2","0","2"
"경상남도 창원시 마산합포구 현동(4812551000)","5,700","1,827","1,452","1,128","1,025","224","38","6","0","0","0"
"경상남도 창원시 마산합포구 가포동(4812552000)","2,603","1,171","779","414","192","40","6","1","0","0","0"
"경상남도 창원시 마산합포구 월영동(4812553000)","17,048","5,072","4,550","3,767","2,957","583","97","16","2","3","1"
"경상남도 창원시 마산합포구 문화동(4812554000)","6,055","3,288","1,523","726","385","102","24","4","2","0","1"
"경상남도 창원시 마산합포구 반월중앙동(4812556500)","6,225","2,442","1,762","1,071","737","170","34","8","0","0","1"
"경상남도 창원시 마산합포구 완월동(4812557000)","3,983","1,548","1,246","654","389","118","19","5","1","1","2"
"경상남도 창원시 마산합포구 자산동(4812558000)","4,358","1,742","1,361","720","389","119","20","6","1","0","0"
"경상남도 창원시 마산합포구 교방동(4812561000)","8,577","3,150","2,292","1,658","1,188","243","41","3","0","1","1"
"경상남도 창원시 마산합포구 오동동(4812563000)","10,448","5,883","2,512","1,174","683","152","34","8","2","0","0"
"경상남도 창원시 마산합포구 합포동(4812564000)","3,569","1,855","865","511","274","45","18","0","1","0","0"
"경상남도 창원시 마산합포구 산호동(4812565000)","6,101","3,082","1,586","801","469","126","32","4","0","0","1"
"경상남도 창원시 마산회원구 (4812700000)","82,805","31,714","22,830","15,027","10,512","2,258","374","68","13","7","2"
"경상남도 창원시 마산회원구 내서읍(4812725000)","25,204","7,807","6,951","5,303","4,129","873","112","19","6","4","0"
"경상남도 창원시 마산회원구 회원1동(4812751000)","5,086","2,448","1,460","695","368","85","27","2","0","0","1"
"경상남도 창원시 마산회원구 회원2동(4812752000)","4,474","1,723","1,298","814","490","114","32","2","1","0","0"
"경상남도 창원시 마산회원구 석전동(4812754500)","7,710","3,232","2,126","1,355","774","175","36","11","1","0","0"
"경상남도 창원시 마산회원구 회성동(4812755000)","2,805","1,342","871","356","175","51","9","1","0","0","0"
"경상남도 창원시 마산회원구 양덕1동(4812756000)","5,403","2,614","1,445","784","413","114","24","6","1","2","0"
"경상남도 창원시 마산회원구 양덕2동(4812757000)","12,765","3,122","3,529","2,973","2,542","501","78","17","2","1","0"
"경상남도 창원시 마산회원구 합성1동(4812758000)","4,416","2,097","1,109","682","420","89","14","5","0","0","0"
"경상남도 창원시 마산회원구 합성2동(4812759000)","4,626","2,506","1,115","550","348","91","11","3","2","0","0"
"경상남도 창원시 마산회원구 구암1동(4812760000)","4,231","1,900","1,294","613","342","73","7","2","0","0","0"
"경상남도 창원시 마산회원구 구암2동(4812761000)","4,360","1,878","1,249","718","417","79","18","0","0","0","1"
"경상남도 창원시 마산회원구 봉암동(4812762000)","1,725","1,045","383","184","94","13","6","0","0","0","0"
"경상남도 창원시 진해구 (4812900000)","85,772","33,101","22,073","15,136","12,070","2,830","449","77","23","7","6"
"경상남도 창원시 진해구 충무동(4812953000)","7,550","3,383","1,929","1,107","829","246","42","10","2","1","1"
"경상남도 창원시 진해구 여좌동(4812954000)","4,214","2,092","1,188","527","300","86","17","3","0","1","0"
"경상남도 창원시 진해구 태백동(4812955000)","1,869","929","528","237","127","35","11","2","0","0","0"
"경상남도 창원시 진해구 경화동(4812956000)","4,548","1,433","1,346","961","626","149","26","4","2","1","0"
"경상남도 창원시 진해구 병암동(4812957000)","3,338","1,393","965","512","364","82","18","3","1","0","0"
"경상남도 창원시 진해구 석동(4812958000)","7,351","2,737","1,589","1,346","1,341","269","54","9","5","1","0"
"경상남도 창원시 진해구 이동(4812959000)","4,834","2,768","1,230","480","255","78","18","5","0","0","0"
"경상남도 창원시 진해구 자은동(4812960000)","8,841","3,013","2,386","1,713","1,397","297","28","6","1","0","0"
"경상남도 창원시 진해구 덕산동(4812961000)","4,089","1,396","1,178","749","623","116","23","3","0","0","1"
"경상남도 창원시 진해구 풍호동(4812962000)","9,159","1,757","2,536","2,196","2,066","523","65","10","5","1","0"
"경상남도 창원시 진해구 웅천동(4812963000)","5,777","1,652","1,660","1,246","967","214","30","6","2","0","0"
"경상남도 창원시 진해구 웅동1동(4812964000)","3,568","1,324","1,116","636","375","94","19","1","1","0","2"
"경상남도 창원시 진해구 웅동2동(4812965000)","20,634","9,224","4,422","3,426","2,800","641","98","15","4","2","2"
"경상남도 진주시 (4817000000)","161,283","68,204","41,251","26,573","19,463","4,790","781","161","35","10","15"
"경상남도 진주시 문산읍(4817025000)","3,572","1,505","1,013","538","377","103","25","5","0","1","5"
"경상남도 진주시 내동면(4817031000)","1,645","511","465","329","240","82","11","3","3","0","1"
"경상남도 진주시 정촌면(4817032000)","3,991","1,442","1,149","792","462","123","19","3","1","0","0"
"경상남도 진주시 금곡면(4817033000)","1,219","669","380","106","41","17","4","2","0","0","0"
"경상남도 진주시 진성면(4817035000)","1,041","545","342","105","31","12","4","1","1","0","0"
"경상남도 진주시 일반성면(4817036000)","1,330","672","414","144","70","23","6","1","0","0","0"
"경상남도 진주시 이반성면(4817037000)","966","594","267","72","23","9","0","1","0","0","0"
"경상남도 진주시 사봉면(4817038000)","865","493","267","76","16","10","3","0","0","0","0"
"경상남도 진주시 지수면(4817039000)","805","467","224","62","34","13","4","0","1","0","0"
"경상남도 진주시 대곡면(4817040000)","1,707","896","559","168","60","17","2","2","1","1","1"
"경상남도 진주시 금산면(4817041000)","7,961","2,055","2,304","1,718","1,390","394","81","12","4","1","2"
"경상남도 진주시 집현면(4817042000)","2,138","897","632","330","198","59","17","3","2","0","0"
"경상남도 진주시 미천면(4817043000)","946","567","270","76","20","9","3","1","0","0","0"
"경상남도 진주시 명석면(4817044000)","2,145","1,080","689","255","84","31","6","0","0","0","0"
"경상남도 진주시 대평면(4817045000)","566","309","168","49","30","7","1","2","0","0","0"
"경상남도 진주시 수곡면(4817046000)","1,234","656","393","113","51","18","2","0","0","1","0"
"경상남도 진주시 천전동(4817051500)","13,862","6,724","3,475","1,933","1,327","330","59","11","3","0","0"
"경상남도 진주시 성북동(4817055500)","5,827","3,530","1,340","565","293","78","15","3","2","0","1"
"경상남도 진주시 중앙동(4817056500)","6,109","3,562","1,536","596","293","92","23","5","2","0","0"
"경상남도 진주시 상봉동(4817059500)","7,244","3,882","1,888","864","455","122","23","9","1","0","0"
"경상남도 진주시 상대동(4817067300)","9,904","5,022","2,668","1,284","687","201","27","9","3","1","2"
"경상남도 진주시 하대동(4817067800)","11,203","4,765","3,154","1,836","1,084","303","50","11","0","0","0"
"경상남도 진주시 상평동(4817068000)","5,366","2,423","1,485","772","521","127","29","7","1","0","1"
"경상남도 진주시 초장동(4817069500)","9,523","2,106","2,224","2,312","2,255","536","76","12","2","0","0"
"경상남도 진주시 평거동(4817071000)","11,490","4,139","3,072","2,211","1,646","361","48","10","2","1","0"
"경상남도 진주시 신안동(4817071500)","5,347","2,181","1,575","883","545","121","32","7","2","0","1"
"경상남도 진주시 이현동(4817072000)","4,655","1,754","1,352","851","525","146","19","7","1","0","0"
"경상남도 진주시 판문동(4817073000)","8,100","2,230","2,122","1,758","1,581","343","55","8","1","1","1"
"경상남도 진주시 가호동(4817074000)","17,748","9,131","3,368","2,697","2,059","428","55","10","0","0","0"
"경상남도 진주시 충무공동(4817075000)","12,774","3,397","2,456","3,078","3,065","675","82","16","2","3","0"
"경상남도 통영시 (4822000000)","59,367","26,731","16,488","8,391","5,831","1,528","306","65","14","3","10"
"경상남도 통영시 산양읍(4822025000)","2,540","1,408","747","240","96","29","13","7","0","0","0"
"경상남도 통영시 용남면(4822031000)","5,143","1,764","1,500","920","710","199","40","6","1","1","2"
"경상남도 통영시 도산면(4822033000)","1,567","830","494","161","49","22","8","3","0","0","0"
"경상남도 통영시 광도면(4822034000)","13,445","5,068","3,200","2,373","2,174","535","73","16","3","2","1"
"경상남도 통영시 욕지면(4822035000)","1,294","842","336","75","29","10","1","0","1","0","0"
"경상남도 통영시 한산면(4822036000)","1,275","827","340","73","24","6","4","1","0","0","0"
"경상남도 통영시 사량면(4822037000)","934","605","262","47","16","3","1","0","0","0","0"
"경상남도 통영시 도천동(4822051000)","4,419","2,176","1,308","537","279","88","24","5","1","0","1"
"경상남도 통영시 명정동(4822053000)","1,478","799","447","144","70","12","6","0","0","0","0"
"경상남도 통영시 중앙동(4822055000)","2,018","1,111","597","199","89","17","5","0","0","0","0"
"경상남도 통영시 정량동(4822059000)","4,247","2,061","1,283","515","279","79","23","5","0","0","2"
"경상남도 통영시 북신동(4822060000)","4,685","1,751","1,533","784","456","125","32","2","2","0","0"
"경상남도 통영시 미수동(4822066500)","4,826","1,866","1,490","800","508","131","24","5","2","0","0"
"경상남도 통영시 봉평동(4822067000)","5,165","2,803","1,381","545","317","90","17","8","2","0","2"
"경상남도 통영시 무전동(4822070000)","6,331","2,820","1,570","978","735","182","35","7","2","0","2"
"경상남도 사천시 (4824000000)","55,569","26,160","14,922","7,609","5,211","1,358","240","50","13","0","6"
"경상남도 사천시 사천읍(4824025000)","8,934","4,595","2,004","1,203","843","240","35","10","2","0","2"
"경상남도 사천시 정동면(4824031000)","6,082","2,289","1,547","1,135","863","204","36","7","1","0","0"
"경상남도 사천시 사남면(4824032000)","7,947","3,153","1,860","1,291","1,286","302","48","5","2","0","0"
"경상남도 사천시 용현면(4824033000)","3,733","1,836","1,019","471","293","94","17","3","0","0","0"
"경상남도 사천시 축동면(4824034000)","903","507","277","76","26","11","5","1","0","0","0"
"경상남도 사천시 곤양면(4824035000)","1,899","1,097","543","170","58","25","6","0","0","0","0"
"경상남도 사천시 곤명면(4824036000)","1,655","948","513","122","51","17","4","0","0","0","0"
"경상남도 사천시 서포면(4824037000)","1,975","1,066","626","184","66","25","2","5","1","0","0"
"경상남도 사천시 동서동(4824051000)","3,025","1,545","980","318","131","37","11","3","0","0","0"
"경상남도 사천시 선구동(4824052000)","2,662","1,389","799","276","145","37","10","2","2","0","2"
"경상남도 사천시 동서금동(4824053000)","3,082","1,400","867","460","264","76","13","1","0","0","1"
"경상남도 사천시 벌용동(4824055000)","7,414","3,294","2,114","1,107","705","150","32","9","3","0","0"
