"행정구역","2022년12월_전체세대","2022년12월_1인세대","2022년12월_2인세대","2022년12월_3인세대","2022년12월_4인세대","2022년12월_5인세대","2022년12월_6인세대","2022년12월_7인세대","2022년12월_8인세대","2022년12월_9인세대","2022년12월_10인이상세대"
"경상북도 안동시 북후면(4717032000)","1,723","956","528","148","62","21","6","2","0","0","0"
"경상북도 안동시 서후면(4717033000)","1,970","1,077","589","195","66","30","9","3","0","0","1"
"경상북도 안동시 풍천면(4717034000)","4,112","2,373","976","426","226","82","24","4","1","0","0"
"경상북도 안동시 일직면(4717035000)","1,498","763","489","154","60","20","11","1","0","0","0"
"경상북도 안동시 남후면(4717036000)","958","492","333","81","30","12","4","4","0","0","2"
"경상북도 안동시 남선면(4717037000)","1,129","546","380","115","63","17","6","2","0","0","0"
"경상북도 안동시 임하면(4717038000)","1,709","1,059","432","129","50","29","7","1","0","1","1"
"경상북도 안동시 길안면(4717039000)","1,610","898","502","143","41","20","4","2","0","0","0"
"경상북도 안동시 임동면(4717040000)","1,022","566","326","84","31","11","4","0","0","0","0"
"경상북도 안동시 예안면(4717041000)","1,043","541","361","95","31","12","2","1","0","0","0"
"경상북도 안동시 도산면(4717042000)","912","465","335","80","23","6","3","0","0","0","0"
"경상북도 안동시 녹전면(4717043000)","963","459","359","97","34","9","4","0","1","0","0"
"경상북도 안동시 중구동(4717051000)","2,878","1,672","664","302","166","51","16","5","1","1","0"
"경상북도 안동시 명륜동(4717052000)","2,481","1,126","721","326","234","57","11","3","2","0","1"
"경상북도 안동시 용상동(4717055500)","10,614","4,845","2,472","1,615","1,262","345","60","10","4","0","1"
"경상북도 안동시 서구동(4717058500)","4,255","1,971","1,081","560","451","139","40","10","2","1","0"
"경상북도 안동시 태화동(4717060000)","6,389","2,882","1,788","909","630","141","31","7","1","0","0"
"경상북도 안동시 평화동(4717062000)","2,983","1,225","898","471","284","80","21","3","1","0","0"
"경상북도 안동시 안기동(4717063000)","2,842","1,022","921","491","303","82","17","6","0","0","0"
"경상북도 안동시 옥동(4717065000)","9,556","3,744","2,445","1,572","1,373","360","54","8","0","0","0"
"경상북도 안동시 송하동(4717066000)","7,119","2,772","1,811","1,219","975","281","44","10","4","2","1"
"경상북도 안동시 강남동(4717069000)","4,323","1,381","1,029","833","827","212","29","9","2","0","1"
"경상북도 구미시 (4719000000)","184,786","74,228","41,849","33,245","28,437","5,911","869","168","52","18","9"
"경상북도 구미시 선산읍(4719025000)","6,763","2,599","2,128","1,091","660","216","50","11","4","1","3"
"경상북도 구미시 고아읍(4719025300)","15,258","3,806","4,294","3,470","2,971","600","94","19","2","2","0"
"경상북도 구미시 산동읍(4719025600)","10,446","2,960","1,968","2,466","2,532","456","50","9","4","1","0"
"경상북도 구미시 무을면(4719031000)","1,033","513","365","98","32","13","8","3","0","1","0"
"경상북도 구미시 옥성면(4719032000)","930","462","303","116","30","13","2","1","0","0","3"
"경상북도 구미시 도개면(4719033000)","1,163","558","404","124","30","28","9","6","2","1","1"
"경상북도 구미시 해평면(4719034000)","2,154","1,026","720","256","95","50","6","1","0","0","0"
"경상북도 구미시 장천면(4719036000)","1,532","685","508","208","98","24","8","1","0","0","0"
"경상북도 구미시 송정동(4719051000)","10,765","4,124","2,849","1,974","1,442","294","65","10","3","4","0"
"경상북도 구미시 원평동(4719053500)","4,167","2,989","748","279","106","36","6","2","1","0","0"
"경상북도 구미시 도량동(4719055100)","11,893","3,548","3,334","2,494","1,994","457","59","4","2","1","0"
"경상북도 구미시 지산동(4719055500)","1,054","456","351","139","81","20","3","3","1","0","0"
"경상북도 구미시 선주원남동(4719056500)","16,978","6,430","3,693","3,270","2,911","577","81","13","2","1","0"
"경상북도 구미시 형곡1동(4719058200)","5,834","1,834","1,608","1,230","930","195","24","6","5","1","1"
"경상북도 구미시 형곡2동(4719058300)","7,333","2,620","1,977","1,472","991","220","42","7","3","1","0"
"경상북도 구미시 신평1동(4719059000)","2,141","1,286","460","211","144","32","8","0","0","0","0"
"경상북도 구미시 신평2동(4719060000)","1,476","646","358","264","167","34","5","1","1","0","0"
"경상북도 구미시 비산동(4719061000)","5,493","1,817","1,318","1,195","946","186","24","6","1","0","0"
"경상북도 구미시 광평동(4719063000)","2,148","1,030","491","331","235","49","9","2","1","0","0"
"경상북도 구미시 상모사곡동(4719064500)","13,318","5,058","2,799","2,647","2,316","427","56","11","4","0","0"
"경상북도 구미시 임오동(4719066000)","7,467","2,336","1,622","1,606","1,515","340","33","10","5","0","0"
"경상북도 구미시 인동동(4719067000)","22,871","10,933","4,346","3,486","3,280","686","106","27","6","1","0"
"경상북도 구미시 진미동(4719068000)","11,634","8,663","1,554","757","518","117","19","5","0","1","0"
"경상북도 구미시 양포동(4719069000)","18,826","6,888","3,176","3,712","4,135","801","96","10","5","2","1"
"경상북도 구미시 공단동(4719070000)","2,109","961","475","349","278","40","6","0","0","0","0"
"경상북도 영주시 (4721000000)","50,663","22,598","14,818","6,851","4,627","1,403","284","58","12","6","6"
"경상북도 영주시 풍기읍(4721025000)","5,507","2,652","1,680","642","362","118","44","6","3","0","0"
"경상북도 영주시 이산면(4721031000)","1,186","531","414","153","55","23","7","3","0","0","0"
"경상북도 영주시 평은면(4721032000)","808","401","273","87","30","10","4","2","1","0","0"
"경상북도 영주시 문수면(4721033000)","1,118","601","345","93","53","15","6","4","0","1","0"
"경상북도 영주시 장수면(4721034000)","1,176","601","363","126","53","22","5","4","2","0","0"
"경상북도 영주시 안정면(4721035000)","1,591","777","517","193","56","30","16","2","0","0","0"
"경상북도 영주시 봉현면(4721036000)","1,401","612","520","155","77","28","6","2","0","1","0"
"경상북도 영주시 순흥면(4721037000)","1,118","535","419","105","40","11","6","2","0","0","0"
"경상북도 영주시 단산면(4721038000)","1,074","576","347","101","31","14","5","0","0","0","0"
"경상북도 영주시 부석면(4721039000)","1,673","794","635","157","62","17","6","1","0","0","1"
"경상북도 영주시 상망동(4721051000)","3,483","1,459","977","491","402","129","21","3","0","1","0"
"경상북도 영주시 하망동(4721052500)","2,833","1,193","820","432","272","97","18","0","0","0","1"
"경상북도 영주시 영주1동(4721055000)","2,188","1,262","543","199","122","45","14","1","0","1","1"
"경상북도 영주시 영주2동(4721056000)","2,493","1,143","787","315","179","53","12","3","1","0","0"
"경상북도 영주시 휴천1동(4721059000)","2,780","955","813","480","368","136","20","5","2","0","1"
"경상북도 영주시 휴천2동(4721060000)","5,025","2,345","1,509","652","395","100","17","6","0","1","0"
"경상북도 영주시 휴천3동(4721061000)","3,571","1,388","1,126","573","378","91","10","5","0","0","0"
"경상북도 영주시 가흥1동(4721062000)","6,930","2,862","1,466","1,153","1,109","285","45","8","2","0","0"
"경상북도 영주시 가흥2동(4721063000)","4,708","1,911","1,264","744","583","179","22","1","1","1","2"
"경상북도 영천시 (4723000000)","54,431","27,483","15,022","6,589","3,861","1,111","262","69","15","5","14"
"경상북도 영천시 금호읍(4723025000)","6,183","3,517","1,598","628","309","93","27","9","2","0","0"
"경상북도 영천시 청통면(4723031000)","2,370","1,287","732","206","99","27","10","5","3","0","1"
"경상북도 영천시 신녕면(4723032000)","2,271","1,322","631","217","68","23","9","1","0","0","0"
"경상북도 영천시 화산면(4723033000)","1,781","1,029","520","150","52","20","4","0","0","1","5"
"경상북도 영천시 화북면(4723034000)","1,333","775","402","96","35","14","8","1","1","0","1"
"경상북도 영천시 화남면(4723035000)","1,902","1,008","658","156","50","17","8","3","1","0","1"
"경상북도 영천시 자양면(4723036000)","796","471","243","59","14","4","4","0","1","0","0"
"경상북도 영천시 임고면(4723037000)","2,370","1,204","801","217","101","31","12","4","0","0","0"
"경상북도 영천시 고경면(4723038000)","3,456","2,064","921","257","140","56","15","2","1","0","0"
"경상북도 영천시 북안면(4723039000)","2,651","1,546","789","203","67","33","5","4","0","0","4"
"경상북도 영천시 대창면(4723040000)","1,862","1,066","528","189","51","16","7","2","1","1","1"
"경상북도 영천시 동부동(4723051000)","13,156","5,530","3,348","2,213","1,570","402","76","15","2","0","0"
"경상북도 영천시 중앙동(4723052000)","4,709","2,104","1,251","680","486","142","34","9","1","2","0"
"경상북도 영천시 서부동(4723053500)","2,706","1,542","707","258","132","56","10","0","1","0","0"
"경상북도 영천시 완산동(4723054000)","4,508","1,647","1,290","812","573","146","28","11","0","1","0"
"경상북도 영천시 남부동(4723055500)","2,377","1,371","603","248","114","31","5","3","1","0","1"
"경상북도 상주시 (4725000000)","49,315","23,266","14,695","6,059","3,617","1,238","308","89","24","3","16"
"경상북도 상주시 함창읍(4725025000)","3,414","1,742","1,050","361","166","65","16","9","3","0","2"
"경상북도 상주시 중동면(4725031000)","771","398","263","68","24","11","4","3","0","0","0"
"경상북도 상주시 사벌국면(4725032500)","2,093","1,066","658","196","99","47","19","7","0","0","1"
"경상북도 상주시 낙동면(4725033000)","1,644","865","515","151","80","21","7","3","0","0","2"
"경상북도 상주시 낙동면동부출장소(4725033500)","570","315","168","50","20","14","2","1","0","0","0"
"경상북도 상주시 청리면(4725034000)","1,399","670","476","156","59","27","8","3","0","0","0"
"경상북도 상주시 공성면(4725035000)","2,149","1,077","742","214","76","26","10","1","2","0","1"
"경상북도 상주시 외남면(4725036000)","879","422","289","108","37","15","4","2","2","0","0"
"경상북도 상주시 내서면(4725037000)","1,071","540","348","123","39","10","6","4","0","0","1"
"경상북도 상주시 모동면(4725038000)","1,370","623","485","142","81","27","9","3","0","0","0"
"경상북도 상주시 모서면(4725039000)","966","485","331","87","44","16","3","0","0","0","0"
"경상북도 상주시 모서면서부출장소(4725039500)","428","228","137","31","25","4","2","1","0","0","0"
"경상북도 상주시 화동면(4725040000)","1,072","521","384","92","49","19","5","1","1","0","0"
"경상북도 상주시 화서면(4725041000)","1,510","719","481","162","86","40","15","2","3","1","1"
"경상북도 상주시 화북면(4725042000)","663","328","225","59","38","10","3","0","0","0","0"
"경상북도 상주시 화북면서부출장소(4725042600)","201","123","57","14","2","4","0","0","1","0","0"
"경상북도 상주시 외서면(4725043000)","1,482","773","474","134","58","27","11","5","0","0","0"
"경상북도 상주시 은척면(4725044000)","675","350","232","57","25","9","1","1","0","0","0"
"경상북도 상주시 은척면북부출장소(4725044500)","222","113","85","10","11","1","2","0","0","0","0"
"경상북도 상주시 공검면(4725045000)","1,226","632","402","116","41","20","11","3","1","0","0"
"경상북도 상주시 이안면(4725046000)","1,143","601","384","89","40","19","4","3","1","0","2"
"경상북도 상주시 화남면(4725047000)","471","275","138","31","11","10","4","1","1","0","0"
"경상북도 상주시 남원동(4725052000)","5,364","2,154","1,525","879","563","196","36","9","1","0","1"
"경상북도 상주시 북문동(4725053000)","4,524","2,014","1,181","668","491","128","30","8","2","0","2"
"경상북도 상주시 계림동(4725054000)","4,365","1,956","1,104","683","442","142","29","5","3","0","1"
"경상북도 상주시 동문동(4725055000)","3,791","1,651","1,072","547","366","126","23","3","2","0","1"
"경상북도 상주시 동성동(4725056000)","1,719","794","473","233","146","58","10","5","0","0","0"
"경상북도 상주시 신흥동(4725057000)","4,133","1,831","1,016","598","498","146","34","6","1","2","1"
"경상북도 문경시 (4728000000)","37,056","18,069","10,571","4,340","2,776","968","250","61","13","1","7"
"경상북도 문경시 문경읍(4728025000)","3,210","1,632","986","331","165","70","14","9","2","0","1"
"경상북도 문경시 문경읍갈평출장소(4728025100)","589","282","191","64","32","17","2","1","0","0","0"
"경상북도 문경시 가은읍(4728025300)","1,844","993","557","171","71","38","12","1","0","0","1"
"경상북도 문경시 가은읍북부출장소(4728025400)","525","346","129","23","17","5","2","2","0","0","1"
"경상북도 문경시 영순면(4728031000)","1,484","857","427","126","50","16","7","1","0","0","0"
"경상북도 문경시 산양면(4728032000)","1,752","930","553","165","59","27","10","4","2","0","2"
"경상북도 문경시 호계면(4728033000)","1,503","896","408","110","62","20","7","0","0","0","0"
"경상북도 문경시 산북면(4728034000)","1,601","867","495","157","56","18","6","1","1","0","0"
"경상북도 문경시 동로면(4728035000)","1,188","638","381","95","40","23","10","0","1","0","0"
"경상북도 문경시 마성면(4728036000)","2,120","1,227","608","150","82","40","9","4","0","0","0"
"경상북도 문경시 농암면(4728037000)","1,586","894","515","110","38","22","5","2","0","0","0"
"경상북도 문경시 점촌1동(4728057000)","2,793","1,191","839","412","262","62","22","5","0","0","0"
"경상북도 문경시 점촌2동(4728058000)","3,599","1,732","1,038","433","258","101","29","6","0","0","2"
"경상북도 문경시 점촌3동(4728059000)","4,465","1,935","1,303","620","422","150","27","6","2","0","0"
"경상북도 문경시 점촌4동(4728060000)","1,740","909","519","177","93","29","8","3","1","1","0"
"경상북도 문경시 점촌5동(4728061000)","7,057","2,740","1,622","1,196","1,069","330","80","16","4","0","0"
"경상북도 경산시 (4729000000)","127,392","54,427","31,742","21,189","15,448","3,740","654","136","34","10","12"
"경상북도 경산시 하양읍(4729025000)","14,102","6,217","3,264","2,289","1,750","471","87","18","2","2","2"
"경상북도 경산시 진량읍(4729025300)","17,141","7,897","4,112","2,684","1,895","461","73","14","2","0","3"
"경상북도 경산시 압량읍(4729025600)","10,709","5,371","2,381","1,526","1,120","242","55","10","3","0","1"
"경상북도 경산시 와촌면(4729031000)","2,982","1,461","929","368","151","49","18","2","1","0","3"
"경상북도 경산시 자인면(4729033000)","2,948","1,445","920","328","183","49","18","2","1","1","1"
"경상북도 경산시 용성면(4729034000)","1,832","930","579","221","65","22","9","5","0","0","1"
"경상북도 경산시 남산면(4729035000)","2,005","968","631","239","101","49","10","6","0","0","1"
"경상북도 경산시 남천면(4729037000)","1,530","697","523","175","95","29","7","3","1","0","0"
"경상북도 경산시 중방동(4729051000)","4,731","2,142","1,229","763","458","116","14","7","1","1","0"
"경상북도 경산시 중앙동(4729052000)","3,521","1,941","815","450","249","49","13","3","1","0","0"
"경상북도 경산시 남부동(4729053000)","8,527","2,807","2,348","1,726","1,281","309","45","6","4","1","0"
"경상북도 경산시 서부1동(4729054100)","15,332","5,490","3,968","2,857","2,296","591","102","22","4","2","0"
"경상북도 경산시 서부2동(4729054200)","13,997","3,126","4,007","3,502","2,726","531","85","12","7","1","0"
"경상북도 경산시 북부동(4729055000)","10,313","6,760","1,737","1,015","642","129","23","5","2","0","0"
"경상북도 경산시 동부동(4729056000)","17,722","7,175","4,299","3,046","2,436","643","95","21","5","2","0"
"경상북도 군위군 (4772000000)","13,693","7,346","4,242","1,310","535","197","49","8","1","0","5"
"경상북도 군위군 군위읍(4772025000)","4,431","2,189","1,260","545","297","112","22","4","1","0","1"
"경상북도 군위군 소보면(4772031000)","1,436","816","452","116","35","14","3","0","0","0","0"
"경상북도 군위군 효령면(4772032000)","2,252","1,205","707","217","79","32","9","3","0","0","0"
"경상북도 군위군 부계면(4772033000)","1,239","680","394","116","34","7","4","0","0","0","4"
"경상북도 군위군 우보면(4772034000)","1,234","691","408","94","28","8","5","0","0","0","0"
"경상북도 군위군 의흥면(4772035000)","1,458","792","498","117","34","13","3","1","0","0","0"
"경상북도 군위군 산성면(4772036000)","785","470","237","55","14","8","1","0","0","0","0"
"경상북도 군위군 삼국유사면(4772038000)","858","503","286","50","14","3","2","0","0","0","0"
"경상북도 의성군 (4773000000)","29,005","15,279","9,099","2,756","1,215","483","124","35","10","0","4"
"경상북도 의성군 의성읍(4773025000)","6,695","3,244","1,897","815","496","192","39","8","1","0","3"
"경상북도 의성군 단촌면(4773031000)","1,158","628","384","96","30","15","4","1","0","0","0"
"경상북도 의성군 점곡면(4773032000)","993","565","316","74","24","9","3","2","0","0","0"
"경상북도 의성군 옥산면(4773033000)","999","481","368","105","24","16","3","1","1","0","0"
"경상북도 의성군 사곡면(4773034000)","969","525","345","66","22","8","3","0","0","0","0"
"경상북도 의성군 춘산면(4773035000)","827","385","310","80","32","12","7","0","1","0","0"
"경상북도 의성군 가음면(4773036000)","882","479","296","70","15","13","6","3","0","0","0"
"경상북도 의성군 금성면(4773037000)","2,514","1,393","793","191","85","37","8","2","5","0","0"
"경상북도 의성군 봉양면(4773038000)","2,322","1,331","664","205","82","27","9","3","0","0","1"
"경상북도 의성군 비안면(4773039000)","1,539","830","513","123","49","17","5","2","0","0","0"
"경상북도 의성군 구천면(4773040000)","1,019","516","358","98","31","9","6","1","0","0","0"
"경상북도 의성군 단밀면(4773041000)","982","506","336","94","30","13","2","1","0","0","0"
"경상북도 의성군 단북면(4773042000)","1,025","535","330","103","36","19","0","2","0","0","0"
"경상북도 의성군 안계면(4773043000)","2,493","1,333","678","276","135","50","15","5","1","0","0"
"경상북도 의성군 다인면(4773044000)","2,219","1,183","742","184","73","27","6","3","1","0","0"
"경상북도 의성군 신평면(4773045000)","523","304","175","30","10","3","1","0","0","0","0"
"경상북도 의성군 안평면(4773046000)","1,282","677","444","112","31","12","5","1","0","0","0"
"경상북도 의성군 안사면(4773047000)","564","364","150","34","10","4","2","0","0","0","0"
"경상북도 청송군 (4775000000)","14,038","7,393","4,410","1,311","634","204","66","11","3","1","5"
"경상북도 청송군 청송읍(4775025000)","2,684","1,284","786","338","202","52","17","3","1","0","1"
"경상북도 청송군 주왕산면(4775031500)","1,086","581","372","85","34","11","3","0","0","0","0"
"경상북도 청송군 부남면(4775032000)","1,427","742","495","117","43","19","6","3","1","1","0"
"경상북도 청송군 현동면(4775033000)","1,181","625","368","108","48","23","7","0","0","0","2"
"경상북도 청송군 현서면(4775034000)","1,435","722","519","118","44","23","7","2","0","0","0"
"경상북도 청송군 안덕면(4775035000)","1,563","881","500","115","41","17","8","1","0","0","0"
"경상북도 청송군 파천면(4775036000)","1,040","570","325","92","34","11","6","1","1","0","0"
"경상북도 청송군 진보면(4775037000)","3,622","1,988","1,045","338","188","48","12","1","0","0","2"
"경상북도 영양군 (4776000000)","9,070","4,732","2,802","821","485","182","32","7","2","1","6"
"경상북도 영양군 영양읍(4776025000)","3,749","1,908","1,028","394","290","100","22","3","0","1","3"
"경상북도 영양군 입암면(4776031000)","1,216","635","425","97","36","18","2","1","0","0","2"
"경상북도 영양군 청기면(4776032000)","991","520","352","81","24","12","2","0","0","0","0"
"경상북도 영양군 일월면(4776033000)","980","494","331","94","38","21","1","1","0","0","0"
"경상북도 영양군 수비면(4776034000)","955","529","284","68","47","20","4","2","1","0","0"
"경상북도 영양군 석보면(4776035000)","1,179","646","382","87","50","11","1","0","1","0","1"
"경상북도 영덕군 (4777000000)","19,741","10,502","5,760","1,983","1,026","351","87","21","4","2","5"
"경상북도 영덕군 영덕읍(4777025000)","5,411","2,567","1,443","737","472","147","37","4","3","0","1"
"경상북도 영덕군 강구면(4777031000)","3,399","1,800","1,031","357","129","59","17","4","0","1","1"
"경상북도 영덕군 남정면(4777032000)","1,449","869","420","102","39","17","1","1","0","0","0"
"경상북도 영덕군 달산면(4777033000)","711","441","197","48","15","5","4","0","0","1","0"
"경상북도 영덕군 지품면(4777034000)","851","453","296","58","26","10","5","3","0","0","0"
"경상북도 영덕군 지품면원전출장소(4777034500)","315","168","110","25","6","3","1","1","1","0","0"
"경상북도 영덕군 축산면(4777035000)","528","280","173","46","20","6","2","1","0","0","0"
"경상북도 영덕군 축산면축산출장소(4777035500)","964","539","293","87","32","11","1","1","0","0","0"
"경상북도 영덕군 영해면(4777036000)","3,452","1,848","966","330","220","71","13","1","0","0","3"
"경상북도 영덕군 병곡면(4777037000)","1,667","973","500","121","46","17","5","5","0","0","0"
"경상북도 영덕군 창수면(4777038000)","994","564","331","72","21","5","1","0","0","0","0"
"경상북도 청도군 (4782000000)","23,443","12,241","7,012","2,388","1,226","444","99","22","4","1","6"
"경상북도 청도군 화양읍(4782025000)","3,519","1,501","1,039","504","324","121","27","1","1","0","1"
"경상북도 청도군 화양읍남성현출장소(4782025100)","654","370","179","64","28","12","1","0","0","0","0"
"경상북도 청도군 청도읍(4782025300)","5,178","2,507","1,435","662","390","136","32","10","2","1","3"
"경상북도 청도군 청도읍유호출장소(4782025400)","928","519","286","66","38","12","4","3","0","0","0"
"경상북도 청도군 각남면(4782031000)","1,301","711","402","132","36","15","5","0","0","0","0"
"경상북도 청도군 풍각면(4782032000)","2,288","1,280","674","209","94","27","3","0","0","0","1"
"경상북도 청도군 각북면(4782033000)","1,399","794","421","121","43","16","3","1","0","0","0"
"경상북도 청도군 이서면(4782034000)","2,537","1,258","839","256","133","42","6","2","1","0","0"
"경상북도 청도군 운문면(4782035000)","1,290","806","354","83","37","8","1","0","0","0","1"
"경상북도 청도군 금천면(4782036000)","2,020","1,157","650","138","40","22","10","3","0","0","0"
"경상북도 청도군 매전면(4782037000)","2,329","1,338","733","153","63","33","7","2","0","0","0"
"경상북도 고령군 (4783000000)","16,758","8,725","4,751","1,787","1,049","336","82","20","2","3","3"
"경상북도 고령군 대가야읍(4783025300)","5,097","2,506","1,320","659","416","150","35","9","1","1","0"
"경상북도 고령군 덕곡면(4783031000)","864","502","259","59","32","8","1","3","0","0","0"
"경상북도 고령군 운수면(4783032000)","1,102","619","358","89","17","12","7","0","0","0","0"
"경상북도 고령군 성산면(4783033000)","1,466","867","386","121","60","18","10","2","1","0","1"
"경상북도 고령군 다산면(4783034000)","4,145","1,863","1,224","551","380","108","15","3","0","1","0"
"경상북도 고령군 개진면(4783035000)","1,235","773","330","86","34","9","2","0","0","1","0"
"경상북도 고령군 우곡면(4783036000)","910","515","270","80","36","6","2","0","0","0","1"
"경상북도 고령군 쌍림면(4783037000)","1,939","1,080","604","142","74","25","10","3","0","0","1"
"경상북도 성주군 (4784000000)","23,918","12,648","6,784","2,559","1,265","457","161","30","11","1","2"
"경상북도 성주군 성주읍(4784025000)","6,730","3,232","1,637","947","632","208","63","5","6","0","0"
"경상북도 성주군 선남면(4784031000)","3,534","1,910","1,022","377","144","49","22","8","2","0","0"
"경상북도 성주군 용암면(4784032000)","2,226","1,270","660","191","56","35","12","2","0","0","0"
"경상북도 성주군 수륜면(4784033000)","2,012","1,220","566","135","59","17","10","3","0","0","2"
"경상북도 성주군 가천면(4784034000)","1,245","736","366","85","39","13","4","1","0","1","0"
"경상북도 성주군 금수면(4784035000)","788","502","204","56","16","6","4","0","0","0","0"
"경상북도 성주군 대가면(4784036000)","1,359","706","447","120","57","18","7","3","1","0","0"
"경상북도 성주군 벽진면(4784037000)","1,712","865","541","209","60","24","11","1","1","0","0"
"경상북도 성주군 초전면(4784038000)","2,449","1,256","746","248","114","62","18","4","1","0","0"
"경상북도 성주군 월항면(4784039000)","1,863","951","595","191","88","25","10","3","0","0","0"
"경상북도 칠곡군 (4785000000)","54,443","24,167","13,348","8,551","6,548","1,499","255","49","13","2","11"
"경상북도 칠곡군 왜관읍(4785025000)","14,984","6,031","3,980","2,566","1,864","439","83","11","5","1","4"
"경상북도 칠곡군 북삼읍(4785025300)","10,785","4,095","2,635","1,999","1,589","381","71","11","3","0","1"
"경상북도 칠곡군 석적읍(4785025600)","14,936","7,163","2,627","2,291","2,329","458","53","11","2","1","1"
"경상북도 칠곡군 지천면(4785031000)","2,375","1,313","710","238","81","24","3","4","1","0","1"
"경상북도 칠곡군 동명면(4785032000)","2,963","1,539","901","334","131","41","9","5","1","0","2"
"경상북도 칠곡군 가산면(4785033000)","1,983","1,095","584","205","67","20","8","2","0","0","2"
"경상북도 칠곡군 약목면(4785036000)","4,794","2,157","1,450","698","366","101","19","3","0","0","0"
"경상북도 칠곡군 기산면(4785037000)","1,623","774","461","220","121","35","9","2","1","0","0"
"경상북도 예천군 (4790000000)","28,155","12,590","8,371","3,633","2,581","777","153","37","7","2","4"
"경상북도 예천군 예천읍(4790025000)","7,357","3,339","2,237","940","569","221","42","6","2","1","0"
"경상북도 예천군 용문면(4790031000)","1,335","741","416","100","44","25","6","1","1","1","0"
"경상북도 예천군 감천면(4790034000)","1,505","766","540","123","51","16","5","4","0","0","0"
"경상북도 예천군 보문면(4790035000)","960","503","321","84","30","14","5","2","0","0","1"
"경상북도 예천군 호명면(4790036000)","8,393","2,665","1,964","1,675","1,617","390","63","16","3","0","0"
"경상북도 예천군 유천면(4790037000)","1,438","753","437","145","72","22","6","3","0","0","0"
"경상북도 예천군 용궁면(4790038000)","1,378","717","477","117","44","16","5","0","0","0","2"
"경상북도 예천군 개포면(4790039000)","920","501","322","61","26","8","1","1","0","0","0"
"경상북도 예천군 지보면(4790040000)","1,602","854","559","133","32","19","3","2","0","0","0"
"경상북도 예천군 풍양면(4790041000)","1,810","1,002","598","130","51","20","7","1","0","0","1"
"경상북도 예천군 효자면(4790042000)","705","374","236","61","21","9","3","1","0","0","0"
"경상북도 예천군 은풍면(4790043000)","752","375","264","64","24","17","7","0","1","0","0"
"경상북도 봉화군 (4792000000)","16,830","8,569","5,203","1,717","901","307","97","24","7","2","3"
"경상북도 봉화군 봉화읍(4792025000)","4,802","2,245","1,308","644","392","150","49","10","4","0","0"
"경상북도 봉화군 물야면(4792031000)","1,732","860","621","147","75","19","5","4","0","1","0"
"경상북도 봉화군 봉성면(4792032000)","1,135","555","370","129","60","15","4","2","0","0","0"
"경상북도 봉화군 법전면(4792033000)","1,133","586","381","100","41","21","2","1","0","1","0"
"경상북도 봉화군 춘양면(4792034000)","2,506","1,328","774","243","108","36","15","0","2","0","0"
"경상북도 봉화군 소천면(4792035000)","1,333","795","392","81","44","13","6","2","0","0","0"
"경상북도 봉화군 재산면(4792036000)","858","465","284","70","26","5","3","3","1","0","1"
"경상북도 봉화군 명호면(4792037000)","1,275","652","449","100","47","21","4","1","0","0","1"
"경상북도 봉화군 상운면(4792038000)","1,012","522","366","90","24","5","4","1","0","0","0"
"경상북도 봉화군 석포면(4792039000)","1,044","561","258","113","84","22","5","0","0","0","1"
"경상북도 울진군 (4793000000)","25,462","13,088","6,813","2,894","1,965","551","114","21","9","3","4"
"경상북도 울진군 울진읍(4793025000)","6,254","2,512","1,668","921","852","233","49","12","5","1","1"
"경상북도 울진군 평해읍(4793025300)","1,618","951","472","108","62","18","4","1","0","1","1"
"경상북도 울진군 북면(4793031000)","3,478","1,775","691","516","402","81","12","1","0","0","0"
"경상북도 울진군 북면하당출장소(4793031500)","404","213","145","24","15","5","1","1","0","0","0"
"경상북도 울진군 근남면(4793033000)","1,560","833","444","174","72","26","10","1","0","0","0"
"경상북도 울진군 기성면(4793035000)","1,559","980","430","100","30","10","7","1","1","0","0"
"경상북도 울진군 온정면(4793036000)","979","545","302","80","34","15","3","0","0","0","0"
"경상북도 울진군 죽변면(4793037000)","3,609","2,065","896","383","192","63","9","0","1","0","0"
"경상북도 울진군 후포면(4793038000)","3,992","2,021","1,162","455","259","77","14","3","0","0","1"
"경상북도 울진군 금강송면(4793039000)","773","448","252","54","11","3","2","1","1","0","1"
"경상북도 울진군 매화면(4793040000)","1,236","745","351","79","36","20","3","0","1","1","0"
"경상북도 울릉군 (4794000000)","5,479","3,386","1,224","469","275","98","24","3","0","0","0"
"경상북도 울릉군 울릉읍(4794025000)","3,851","2,397","808","342","211","72","19","2","0","0","0"
"경상북도 울릉군 서면(4794031000)","496","261","126","64","31","12","2","0","0","0","0"
"경상북도 울릉군 서면태하출장소(4794031500)","284","174","81","16","7","4","2","0","0","0","0"
"경상북도 울릉군 북면(4794032000)","848","554","209","47","26","10","1","1","0","0","0"
"경상남도  (4800000000)","1,516,930","608,679","391,936","255,241","201,625","48,338","8,586","1,782","431","131","181"
"경상남도 창원시 (4812000000)","456,191","169,902","115,455","84,990","68,149","14,684","2,401","441","99","37","33"
"경상남도 창원시 의창구 (4812100000)","96,712","36,140","24,504","18,202","14,199","3,054","488","94","17","8","6"
"경상남도 창원시 의창구 동읍(4812125000)","9,153","3,654","2,560","1,561","1,044","265","53","14","1","1","0"
"경상남도 창원시 의창구 북면(4812131000)","16,635","3,954","4,421","3,884","3,546","702","100","14","6","3","5"
"경상남도 창원시 의창구 대산면(4812132000)","3,687","1,716","1,109","553","212","71","22","4","0","0","0"
