"행정구역","2021년12월_전체세대","2021년12월_1인세대","2021년12월_2인세대","2021년12월_3인세대","2021년12월_4인세대","2021년12월_5인세대","2021년12월_6인세대","2021년12월_7인세대","2021년12월_8인세대","2021년12월_9인세대","2021년12월_10인이상세대"
"전라남도 무안군 청계면(4684033000)","3,601","2,074","895","343","169","87","20","8","3","1","1"
"전라남도 무안군 현경면(4684034000)","2,733","1,538","827","220","98","37","8","5","0","0","0"
"전라남도 무안군 망운면(4684035000)","1,108","596","328","114","37","22","10","0","1","0","0"
"전라남도 무안군 해제면(4684036000)","2,837","1,520","894","251","113","44","12","3","0","0","0"
"전라남도 무안군 운남면(4684037000)","1,629","842","497","175","76","30","7","1","0","1","0"
"전라남도 함평군 (4686000000)","17,980","10,118","4,750","1,653","890","405","118","30","9","1","6"
"전라남도 함평군 함평읍(4686025000)","4,305","2,207","1,079","484","340","131","47","12","1","0","4"
"전라남도 함평군 손불면(4686031000)","1,964","1,093","558","186","76","40","10","1","0","0","0"
"전라남도 함평군 신광면(4686032000)","1,092","638","307","88","38","13","5","2","1","0","0"
"전라남도 함평군 학교면(4686033000)","2,238","1,356","563","180","81","46","7","2","1","0","2"
"전라남도 함평군 엄다면(4686034000)","1,134","680","291","84","58","17","3","1","0","0","0"
"전라남도 함평군 대동면(4686035000)","1,831","1,077","484","138","73","39","13","5","1","1","0"
"전라남도 함평군 나산면(4686036000)","1,686","983","465","143","55","25","10","2","3","0","0"
"전라남도 함평군 해보면(4686037000)","1,602","879","448","165","55","42","9","3","1","0","0"
"전라남도 함평군 월야면(4686038000)","2,128","1,205","555","185","114","52","14","2","1","0","0"
"전라남도 영광군 (4687000000)","27,112","13,558","7,216","3,138","2,010","841","248","67","17","7","10"
"전라남도 영광군 영광읍(4687025000)","10,130","4,367","2,551","1,489","1,102","461","115","31","7","3","4"
"전라남도 영광군 백수읍(4687025300)","2,659","1,484","762","239","100","49","17","6","0","0","2"
"전라남도 영광군 홍농읍(4687025600)","3,378","1,712","794","406","318","103","29","12","2","2","0"
"전라남도 영광군 대마면(4687031000)","1,036","613","277","78","40","18","6","2","0","1","1"
"전라남도 영광군 묘량면(4687032000)","991","545","281","83","43","29","10","0","0","0","0"
"전라남도 영광군 불갑면(4687033000)","737","381","213","83","35","12","9","3","0","0","1"
"전라남도 영광군 군서면(4687034000)","1,240","627","372","128","67","27","11","3","3","1","1"
"전라남도 영광군 군남면(4687035000)","1,420","794","431","124","41","25","3","2","0","0","0"
"전라남도 영광군 염산면(4687036000)","2,389","1,363","700","194","80","35","14","2","1","0","0"
"전라남도 영광군 법성면(4687037000)","2,732","1,385","758","295","172","78","33","6","4","0","1"
"전라남도 영광군 낙월면(4687038000)","273","205","44","13","7","3","1","0","0","0","0"
"전라남도 영광군 낙월면안마출장소(4687038500)","127","82","33","6","5","1","0","0","0","0","0"
"전라남도 장성군 (4688000000)","23,160","11,864","6,146","2,650","1,620","636","174","53","8","3","6"
"전라남도 장성군 장성읍(4688025000)","6,632","3,094","1,743","868","618","237","51","16","3","0","2"
"전라남도 장성군 진원면(4688031000)","1,804","834","502","230","137","65","23","9","1","1","2"
"전라남도 장성군 남면(4688032000)","2,219","1,331","532","205","96","36","10","8","0","1","0"
"전라남도 장성군 동화면(4688033000)","1,060","584","313","104","38","17","3","0","1","0","0"
"전라남도 장성군 삼서면(4688034000)","1,768","959","501","167","81","39","17","3","1","0","0"
"전라남도 장성군 삼계면(4688035000)","2,880","1,356","700","348","327","114","26","8","0","0","1"
"전라남도 장성군 황룡면(4688036000)","2,190","1,164","558","260","140","50","12","3","1","1","1"
"전라남도 장성군 서삼면(4688037000)","878","457","267","97","42","11","2","2","0","0","0"
"전라남도 장성군 북일면(4688038000)","824","461","235","82","31","9","5","0","1","0","0"
"전라남도 장성군 북이면(4688039000)","1,571","803","486","165","63","35","16","3","0","0","0"
"전라남도 장성군 북하면(4688040000)","1,334","821","309","124","47","23","9","1","0","0","0"
"전라남도 완도군 (4689000000)","26,029","12,962","7,564","2,779","1,754","731","177","40","15","3","4"
"전라남도 완도군 완도읍(4689025000)","8,957","4,221","2,263","1,196","862","321","71","18","3","0","2"
"전라남도 완도군 금일읍(4689025300)","2,074","1,098","639","174","105","46","7","2","2","1","0"
"전라남도 완도군 노화읍(4689025600)","2,203","1,049","656","223","170","78","18","6","2","0","1"
"전라남도 완도군 노화읍넙도출장소(4689029000)","422","214","132","40","21","12","2","1","0","0","0"
"전라남도 완도군 군외면(4689031000)","1,903","1,070","576","160","61","27","7","2","0","0","0"
"전라남도 완도군 신지면(4689032000)","1,852","948","572","177","106","34","12","2","0","1","0"
"전라남도 완도군 고금면(4689033000)","2,352","1,225","741","202","110","54","15","4","0","0","1"
"전라남도 완도군 약산면(4689034000)","1,320","704","420","106","53","21","13","2","1","0","0"
"전라남도 완도군 청산면(4689035000)","1,207","645","375","117","47","17","4","0","2","0","0"
"전라남도 완도군 청산면모도출장소(4689035500)","134","72","45","13","3","0","0","0","1","0","0"
"전라남도 완도군 소안면(4689036000)","1,287","576","450","143","74","33","9","0","2","0","0"
"전라남도 완도군 금당면(4689037000)","551","294","164","50","24","14","4","1","0","0","0"
"전라남도 완도군 보길면(4689038000)","1,263","535","407","138","98","69","12","2","1","1","0"
"전라남도 완도군 생일면(4689039000)","504","311","124","40","20","5","3","0","1","0","0"
"전라남도 진도군 (4690000000)","16,700","8,935","4,575","1,595","992","452","108","31","9","1","2"
"전라남도 진도군 진도읍(4690025000)","5,314","2,545","1,252","716","532","211","44","9","4","0","1"
"전라남도 진도군 군내면(4690031000)","1,714","942","505","138","75","42","8","2","1","1","0"
"전라남도 진도군 고군면(4690032000)","1,944","1,002","555","205","107","48","19","5","2","0","1"
"전라남도 진도군 의신면(4690033000)","2,066","1,178","614","148","75","31","14","5","1","0","0"
"전라남도 진도군 임회면(4690034000)","2,008","1,119","612","139","83","43","4","7","1","0","0"
"전라남도 진도군 지산면(4690035000)","1,858","1,054","575","123","53","41","9","3","0","0","0"
"전라남도 진도군 조도면(4690036000)","1,420","883","359","91","54","26","7","0","0","0","0"
"전라남도 진도군 조도면가사출장소(4690036500)","165","97","49","11","7","1","0","0","0","0","0"
"전라남도 진도군 조도면거차출장소(4690036600)","211","115","54","24","6","9","3","0","0","0","0"
"전라남도 신안군 (4691000000)","21,843","12,034","6,059","2,046","1,026","459","155","40","12","3","9"
"전라남도 신안군 지도읍(4691025000)","2,422","1,329","695","214","108","55","18","2","1","0","0"
"전라남도 신안군 지도읍선도출장소(4691025100)","152","98","33","14","7","0","0","0","0","0","0"
"전라남도 신안군 압해읍(4691025300)","2,810","1,268","861","363","191","79","29","10","2","1","6"
"전라남도 신안군 압해읍매화출장소(4691025400)","152","100","37","11","2","1","1","0","0","0","0"
"전라남도 신안군 압해읍고이도출장소(4691025500)","130","71","41","14","3","0","0","0","0","0","1"
"전라남도 신안군 증도면(4691031000)","907","550","241","68","29","13","5","0","1","0","0"
"전라남도 신안군 증도면병풍출장소(4691031500)","179","101","50","16","4","3","3","2","0","0","0"
"전라남도 신안군 임자면(4691032000)","1,816","1,032","461","155","98","49","15","4","2","0","0"
"전라남도 신안군 자은면(4691033000)","1,313","674","426","124","64","20","4","1","0","0","0"
"전라남도 신안군 비금면(4691034000)","1,922","1,027","535","184","107","43","20","3","2","0","1"
"전라남도 신안군 도초면(4691035000)","1,449","805","420","123","61","33","6","0","1","0","0"
"전라남도 신안군 도초면우이도출장소(4691035500)","146","102","29","6","6","2","0","1","0","0","0"
"전라남도 신안군 흑산면(4691036000)","1,359","871","305","94","50","31","3","3","2","0","0"
"전라남도 신안군 흑산면가거도출장소(4691036500)","303","235","36","17","10","2","3","0","0","0","0"
"전라남도 신안군 흑산면태도출장소(4691036600)","131","92","24","8","6","1","0","0","0","0","0"
"전라남도 신안군 흑산면홍도출장소(4691036700)","250","146","55","25","11","7","4","2","0","0","0"
"전라남도 신안군 흑산면대둔도출장소(4691036800)","193","128","37","19","6","2","0","1","0","0","0"
"전라남도 신안군 하의면(4691037000)","1,007","595","255","84","39","24","6","3","0","1","0"
"전라남도 신안군 신의면(4691038000)","797","398","212","89","60","29","8","1","0","0","0"
"전라남도 신안군 장산면(4691039000)","939","542","283","68","29","11","5","1","0","0","0"
"전라남도 신안군 안좌면(4691040000)","1,631","930","452","151","56","22","13","5","1","0","1"
"전라남도 신안군 안좌면자라출장소(4691040500)","157","87","37","20","5","5","2","1","0","0","0"
"전라남도 신안군 팔금면(4691041000)","600","350","176","46","17","8","2","0","0","1","0"
"전라남도 신안군 암태면(4691042000)","1,078","503","358","133","57","19","8","0","0","0","0"
"경상북도  (4700000000)","1,276,846","558,483","338,453","190,484","143,848","36,136","7,203","1,554","380","123","182"
"경상북도 포항시 (4711000000)","232,201","90,704","61,967","39,732","31,372","6,833","1,250","254","51","23","15"
"경상북도 포항시 남구 (4711100000)","109,419","45,648","28,727","17,392","13,881","3,069","554","103","24","14","7"
"경상북도 포항시 남구 구룡포읍(4711125000)","4,563","2,693","1,252","429","122","46","15","5","1","0","0"
"경상북도 포항시 남구 연일읍(4711125300)","12,332","3,467","3,420","2,548","2,298","495","83","13","3","3","2"
"경상북도 포항시 남구 오천읍(4711125600)","26,311","11,242","6,149","4,289","3,583","878","142","21","6","1","0"
"경상북도 포항시 남구 대송면(4711131000)","1,902","968","567","225","103","31","7","0","0","0","1"
"경상북도 포항시 남구 동해면(4711132000)","4,733","1,894","1,475","735","473","122","29","3","1","1","0"
"경상북도 포항시 남구 장기면(4711133000)","2,425","1,311","772","229","84","19","6","3","1","0","0"
"경상북도 포항시 남구 호미곶면(4711135000)","1,176","706","321","98","33","12","5","1","0","0","0"
"경상북도 포항시 남구 상대동(4711152500)","13,571","7,004","3,615","1,680","991","226","44","7","2","1","1"
"경상북도 포항시 남구 해도동(4711154500)","9,873","5,351","2,725","1,082","535","141","30","5","3","1","0"
"경상북도 포항시 남구 송도동(4711155000)","6,537","3,060","2,059","848","437","106","21","4","0","2","0"
"경상북도 포항시 남구 청림동(4711156000)","2,660","1,426","687","318","175","44","9","0","1","0","0"
"경상북도 포항시 남구 제철동(4711157000)","1,722","1,010","354","190","130","30","7","1","0","0","0"
"경상북도 포항시 남구 효곡동(4711158000)","11,327","2,373","2,878","2,629","2,813","513","92","22","4","3","0"
"경상북도 포항시 남구 대이동(4711159000)","10,287","3,143","2,453","2,092","2,104","406","64","18","2","2","3"
"경상북도 포항시 북구 (4711300000)","122,782","45,056","33,240","22,340","17,491","3,764","696","151","27","9","8"
"경상북도 포항시 북구 흥해읍(4711325000)","18,142","6,369","5,013","3,401","2,623","596","106","26","3","4","1"
"경상북도 포항시 북구 신광면(4711331000)","1,696","884","545","157","81","18","8","3","0","0","0"
"경상북도 포항시 북구 청하면(4711332000)","2,772","1,491","804","315","112","38","7","4","1","0","0"
"경상북도 포항시 북구 송라면(4711333000)","1,551","912","427","146","44","15","5","2","0","0","0"
"경상북도 포항시 북구 기계면(4711334000)","2,724","1,290","943","296","117","53","22","2","0","0","1"
"경상북도 포항시 북구 죽장면(4711335000)","1,382","818","428","100","24","7","1","3","1","0","0"
"경상북도 포항시 북구 죽장면상옥출장소(4711335500)","359","176","135","33","11","4","0","0","0","0","0"
"경상북도 포항시 북구 기북면(4711336000)","760","388","255","77","25","9","6","0","0","0","0"
"경상북도 포항시 북구 중앙동(4711352000)","8,793","4,761","2,281","1,062","521","133","24","8","2","0","1"
"경상북도 포항시 북구 양학동(4711363000)","6,926","1,904","2,022","1,497","1,208","251","33","7","2","1","1"
"경상북도 포항시 북구 죽도동(4711365500)","11,528","6,407","2,937","1,350","628","145","44","17","0","0","0"
"경상북도 포항시 북구 용흥동(4711366500)","9,526","2,884","3,019","1,918","1,351","284","58","10","0","2","0"
"경상북도 포항시 북구 우창동(4711368000)","14,151","4,418","3,762","2,997","2,468","426","67","9","3","0","1"
"경상북도 포항시 북구 두호동(4711369000)","9,227","2,251","2,792","2,086","1,637","378","69","10","3","1","0"
"경상북도 포항시 북구 장량동(4711370000)","29,299","8,944","6,762","6,084","5,954","1,278","219","45","10","1","2"
"경상북도 포항시 북구 환여동(4711371000)","3,946","1,159","1,115","821","687","129","27","5","2","0","1"
"경상북도 경주시 (4713000000)","123,071","53,763","33,004","18,590","13,477","3,349","690","149","29","12","8"
"경상북도 경주시 감포읍(4713025000)","3,189","1,798","871","319","138","42","16","4","1","0","0"
"경상북도 경주시 안강읍(4713025300)","12,102","5,371","3,519","1,695","1,111","313","74","17","1","1","0"
"경상북도 경주시 건천읍(4713025600)","5,085","2,544","1,528","570","320","100","19","3","1","0","0"
"경상북도 경주시 외동읍(4713025900)","11,853","5,818","3,331","1,547","849","225","68","13","0","2","0"
"경상북도 경주시 문무대왕면(4713031500)","2,307","1,170","639","303","137","40","17","1","0","0","0"
"경상북도 경주시 양남면(4713032000)","3,489","1,816","971","394","228","62","12","5","1","0","0"
"경상북도 경주시 내남면(4713033000)","2,674","1,406","813","272","112","45","20","5","1","0","0"
"경상북도 경주시 산내면(4713034000)","2,048","1,193","631","159","38","20","3","4","0","0","0"
"경상북도 경주시 서면(4713035000)","1,813","953","569","187","74","18","7","4","1","0","0"
"경상북도 경주시 현곡면(4713036000)","8,469","2,102","2,302","1,877","1,694","406","74","6","5","1","2"
"경상북도 경주시 강동면(4713037000)","3,452","1,807","1,020","372","178","57","13","2","2","0","1"
"경상북도 경주시 천북면(4713038000)","2,975","1,424","841","440","189","58","14","6","1","1","1"
"경상북도 경주시 중부동(4713051500)","2,870","1,546","746","335","181","48","9","5","0","0","0"
"경상북도 경주시 황오동(4713053000)","3,536","1,866","966","419","207","53","20","4","0","0","1"
"경상북도 경주시 성건동(4713055000)","7,701","4,221","1,921","889","493","133","32","10","0","2","0"
"경상북도 경주시 황남동(4713057000)","2,550","1,376","692","292","135","40","8","3","1","1","2"
"경상북도 경주시 선도동(4713059000)","6,519","2,547","1,463","1,183","1,029","247","39","10","1","0","0"
"경상북도 경주시 월성동(4713060500)","2,911","1,276","854","399","285","72","20","5","0","0","0"
"경상북도 경주시 용강동(4713061500)","9,700","2,883","2,304","2,036","2,002","402","61","8","3","1","0"
"경상북도 경주시 황성동(4713062100)","11,238","3,201","2,660","2,421","2,361","505","77","10","2","1","0"
"경상북도 경주시 동천동(4713063000)","10,449","4,360","2,687","1,704","1,283","337","56","15","6","1","0"
"경상북도 경주시 불국동(4713065000)","5,140","2,519","1,423","669","380","113","26","6","2","1","1"
"경상북도 경주시 보덕동(4713066000)","1,001","566","253","108","53","13","5","3","0","0","0"
"경상북도 김천시 (4715000000)","68,393","30,274","18,088","10,044","7,411","2,023","418","88","21","8","18"
"경상북도 김천시 아포읍(4715025000)","3,990","1,789","1,190","587","310","82","23","5","1","1","2"
"경상북도 김천시 농소면(4715031000)","1,578","740","448","215","104","52","15","3","1","0","0"
"경상북도 김천시 남면(4715032000)","1,715","900","483","203","84","31","9","2","1","1","1"
"경상북도 김천시 개령면(4715034000)","1,251","551","409","174","82","26","6","2","1","0","0"
"경상북도 김천시 감문면(4715035000)","1,852","932","619","173","80","40","7","1","0","0","0"
"경상북도 김천시 어모면(4715036000)","2,106","1,049","626","256","120","35","11","4","1","0","4"
"경상북도 김천시 봉산면(4715037000)","1,572","657","561","205","95","37","13","4","0","0","0"
"경상북도 김천시 대항면(4715038000)","1,754","810","563","205","110","44","13","3","2","2","2"
"경상북도 김천시 감천면(4715039000)","981","421","323","130","72","24","7","3","1","0","0"
"경상북도 김천시 조마면(4715040000)","1,160","530","397","135","56","30","11","0","0","1","0"
"경상북도 김천시 구성면(4715041000)","1,632","892","498","146","61","27","6","2","0","0","0"
"경상북도 김천시 지례면(4715042000)","905","481","300","72","35","9","7","1","0","0","0"
"경상북도 김천시 부항면(4715043000)","740","408","230","59","27","14","1","1","0","0","0"
"경상북도 김천시 대덕면(4715044000)","1,420","860","380","105","55","12","8","0","0","0","0"
"경상북도 김천시 증산면(4715045000)","632","369","194","49","13","3","2","0","0","0","2"
"경상북도 김천시 자산동(4715051600)","3,671","1,909","1,043","428","213","55","19","2","1","1","0"
"경상북도 김천시 평화남산동(4715053600)","4,190","2,223","1,132","499","236","72","20","6","2","0","0"
"경상북도 김천시 양금동(4715056500)","2,001","913","643","243","141","44","16","0","1","0","0"
"경상북도 김천시 대신동(4715057500)","11,457","4,663","2,661","1,907","1,701","426","75","14","5","2","3"
"경상북도 김천시 대곡동(4715059500)","9,493","3,988","2,403","1,549","1,157","314","68","13","0","0","1"
"경상북도 김천시 지좌동(4715061000)","5,249","2,277","1,353","799","589","193","27","9","0","0","2"
"경상북도 김천시 율곡동(4715064000)","9,044","2,912","1,632","1,905","2,070","453","54","13","4","0","1"
"경상북도 안동시 (4717000000)","77,666","34,949","21,144","10,709","7,902","2,293","506","113","31","7","12"
"경상북도 안동시 풍산읍(4717025000)","3,550","1,821","1,099","341","171","77","26","11","3","0","1"
"경상북도 안동시 와룡면(4717031000)","2,115","986","713","236","113","46","13","4","2","0","2"
"경상북도 안동시 북후면(4717032000)","1,735","946","524","171","60","21","10","2","0","0","1"
"경상북도 안동시 서후면(4717033000)","1,912","1,014","587","190","71","34","10","3","1","0","2"
"경상북도 안동시 풍천면(4717034000)","4,042","2,312","998","372","247","86","20","6","1","0","0"
"경상북도 안동시 일직면(4717035000)","1,508","745","508","157","65","21","10","1","1","0","0"
"경상북도 안동시 남후면(4717036000)","988","506","335","92","34","8","9","2","0","0","2"
"경상북도 안동시 남선면(4717037000)","1,128","524","384","128","68","15","6","3","0","0","0"
"경상북도 안동시 임하면(4717038000)","1,728","1,062","430","132","57","34","11","1","1","0","0"
"경상북도 안동시 길안면(4717039000)","1,629","913","495","143","45","22","9","1","1","0","0"
"경상북도 안동시 임동면(4717040000)","1,031","563","325","98","27","14","3","1","0","0","0"
"경상북도 안동시 예안면(4717041000)","1,066","556","358","86","45","15","4","2","0","0","0"
"경상북도 안동시 도산면(4717042000)","939","479","335","86","27","7","5","0","0","0","0"
"경상북도 안동시 녹전면(4717043000)","972","456","352","116","33","9","4","1","1","0","0"
"경상북도 안동시 중구동(4717051000)","2,911","1,695","643","312","174","62","18","5","1","0","1"
"경상북도 안동시 명륜동(4717052000)","2,464","1,095","708","347","236","58","13","4","2","1","0"
"경상북도 안동시 용상동(4717055500)","10,459","4,616","2,466","1,602","1,333","364","64","7","4","2","1"
"경상북도 안동시 서구동(4717058500)","4,354","1,988","1,109","565","483","153","38","15","2","1","0"
"경상북도 안동시 태화동(4717060000)","6,490","2,879","1,808","945","653","159","36","8","1","1","0"
"경상북도 안동시 평화동(4717062000)","2,993","1,208","875","483","298","102","20","5","2","0","0"
"경상북도 안동시 안기동(4717063000)","2,820","990","895","496","326","90","17","4","2","0","0"
"경상북도 안동시 옥동(4717065000)","9,523","3,622","2,433","1,583","1,447","365","66","6","1","0","0"
"경상북도 안동시 송하동(4717066000)","7,089","2,657","1,775","1,226","1,047","312","55","11","3","2","1"
"경상북도 안동시 강남동(4717069000)","4,220","1,316","989","802","842","219","39","10","2","0","1"
"경상북도 구미시 (4719000000)","182,645","71,258","40,095","33,328","30,402","6,332","962","178","59","19","12"
"경상북도 구미시 선산읍(4719025000)","6,757","2,543","2,034","1,158","715","229","57","14","2","1","4"
"경상북도 구미시 고아읍(4719025300)","14,879","3,611","4,022","3,394","3,094","641","90","15","9","3","0"
"경상북도 구미시 산동읍(4719025600)","10,413","2,975","2,007","2,422","2,492","450","50","11","3","2","1"
"경상북도 구미시 무을면(4719031000)","1,026","495","366","99","40","16","7","2","0","1","0"
"경상북도 구미시 옥성면(4719032000)","925","446","308","117","35","12","3","1","0","1","2"
"경상북도 구미시 도개면(4719033000)","1,155","527","410","133","37","27","14","3","3","1","0"
"경상북도 구미시 해평면(4719034000)","2,153","992","724","268","107","49","11","2","0","0","0"
"경상북도 구미시 장천면(4719036000)","1,575","705","497","223","102","34","9","4","0","1","0"
"경상북도 구미시 송정동(4719051000)","10,790","4,030","2,740","2,025","1,584","331","60","13","5","1","1"
"경상북도 구미시 원평동(4719053500)","4,282","3,030","751","320","135","34","10","2","0","0","0"
"경상북도 구미시 도량동(4719055100)","11,875","3,325","3,230","2,576","2,201","461","75","5","2","0","0"
"경상북도 구미시 지산동(4719055500)","1,070","447","345","147","96","27","4","2","2","0","0"
"경상북도 구미시 선주원남동(4719056500)","16,395","5,799","3,480","3,214","3,157","634","91","17","0","2","1"
"경상북도 구미시 형곡1동(4719058200)","5,882","1,801","1,542","1,243","1,029","225","30","5","6","0","1"
"경상북도 구미시 형곡2동(4719058300)","7,169","2,401","1,880","1,484","1,132","214","42","10","4","2","0"
"경상북도 구미시 신평1동(4719059000)","1,938","1,190","393","189","129","29","7","0","1","0","0"
"경상북도 구미시 신평2동(4719060000)","1,503","658","358","270","170","42","5","0","0","0","0"
"경상북도 구미시 비산동(4719061000)","5,509","1,791","1,285","1,204","1,011","191","22","3","2","0","0"
"경상북도 구미시 광평동(4719063000)","2,098","965","491","316","264","48","12","0","2","0","0"
"경상북도 구미시 상모사곡동(4719064500)","13,145","4,757","2,661","2,653","2,519","468","69","15","3","0","0"
"경상북도 구미시 임오동(4719066000)","7,433","2,262","1,510","1,632","1,619","357","42","7","4","0","0"
"경상북도 구미시 인동동(4719067000)","22,562","10,551","4,078","3,493","3,523","769","115","25","6","1","1"
"경상북도 구미시 진미동(4719068000)","11,243","8,250","1,525","757","555","129","20","5","0","2","0"
"경상북도 구미시 양포동(4719069000)","18,699","6,679","3,016","3,638","4,364","867","111","17","5","1","1"
"경상북도 구미시 공단동(4719070000)","2,169","1,028","442","353","292","48","6","0","0","0","0"
"경상북도 영주시 (4721000000)","50,271","21,889","14,561","6,962","4,899","1,566","302","64","18","5","5"
"경상북도 영주시 풍기읍(4721025000)","5,473","2,567","1,662","652","391","148","41","8","4","0","0"
"경상북도 영주시 이산면(4721031000)","1,197","531","395","167","61","32","8","3","0","0","0"
"경상북도 영주시 평은면(4721032000)","787","377","269","89","32","12","5","2","1","0","0"
"경상북도 영주시 문수면(4721033000)","1,116","611","325","97","48","22","9","3","0","1","0"
"경상북도 영주시 장수면(4721034000)","1,163","563","365","141","60","25","5","1","2","1","0"
"경상북도 영주시 안정면(4721035000)","1,583","739","520","201","65","34","19","4","1","0","0"
"경상북도 영주시 봉현면(4721036000)","1,404","591","521","161","89","28","12","1","0","1","0"
"경상북도 영주시 순흥면(4721037000)","1,121","527","407","130","43","7","5","1","1","0","0"
"경상북도 영주시 단산면(4721038000)","1,075","560","358","98","38","17","4","0","0","0","0"
"경상북도 영주시 부석면(4721039000)","1,688","800","622","165","69","24","5","2","0","0","1"
"경상북도 영주시 상망동(4721051000)","3,467","1,405","960","507","421","149","20","5","0","0","0"
"경상북도 영주시 하망동(4721052500)","2,889","1,222","808","432","293","110","21","1","1","0","1"
"경상북도 영주시 영주1동(4721055000)","2,228","1,252","561","220","128","48","14","2","2","0","1"
"경상북도 영주시 영주2동(4721056000)","2,549","1,163","792","316","193","64","19","2","0","0","0"
"경상북도 영주시 휴천1동(4721059000)","2,796","947","783","487","402","147","19","8","3","0","0"
"경상북도 영주시 휴천2동(4721060000)","5,030","2,250","1,519","684","425","125","19","7","0","1","0"
"경상북도 영주시 휴천3동(4721061000)","3,549","1,328","1,082","601","414","103","15","5","1","0","0"
"경상북도 영주시 가흥1동(4721062000)","6,735","2,693","1,414","1,127","1,167","282","43","7","2","0","0"
"경상북도 영주시 가흥2동(4721063000)","4,421","1,763","1,198","687","560","189","19","2","0","1","2"
"경상북도 영천시 (4723000000)","53,904","26,711","14,685","6,772","4,177","1,184","272","67","18","4","14"
"경상북도 영천시 금호읍(4723025000)","6,162","3,448","1,591","643","344","101","25","7","2","1","0"
"경상북도 영천시 청통면(4723031000)","2,311","1,218","709","224","103","40","10","2","4","0","1"
"경상북도 영천시 신녕면(4723032000)","2,275","1,313","625","213","84","28","10","1","1","0","0"
"경상북도 영천시 화산면(4723033000)","1,816","1,037","517","173","62","14","7","1","0","1","4"
"경상북도 영천시 화북면(4723034000)","1,312","744","398","101","42","18","4","3","1","0","1"
"경상북도 영천시 화남면(4723035000)","1,880","974","635","176","63","22","4","4","1","0","1"
"경상북도 영천시 자양면(4723036000)","758","446","225","57","20","6","3","0","1","0","0"
"경상북도 영천시 임고면(4723037000)","2,351","1,134","828","220","126","27","11","5","0","0","0"
"경상북도 영천시 고경면(4723038000)","3,363","1,957","895","292","140","62","16","1","0","0","0"
"경상북도 영천시 북안면(4723039000)","2,622","1,504","782","216","73","30","8","5","0","0","4"
"경상북도 영천시 대창면(4723040000)","1,848","1,028","532","186","63","23","9","2","3","0","2"
"경상북도 영천시 동부동(4723051000)","13,096","5,338","3,259","2,253","1,713","426","90","14","3","0","0"
"경상북도 영천시 중앙동(4723052000)","4,628","1,981","1,227","704","507","160","35","11","1","2","0"
"경상북도 영천시 서부동(4723053500)","2,732","1,565","665","305","136","52","8","1","0","0","0"
"경상북도 영천시 완산동(4723054000)","4,354","1,647","1,202","759","569","143","27","7","0","0","0"
"경상북도 영천시 남부동(4723055500)","2,396","1,377","595","250","132","32","5","3","1","0","1"
"경상북도 상주시 (4725000000)","48,965","22,713","14,453","6,141","3,863","1,322","325","104","21","7","16"
"경상북도 상주시 함창읍(4725025000)","3,392","1,672","1,026","384","207","67","22","8","3","1","2"
"경상북도 상주시 중동면(4725031000)","785","400","258","72","36","12","4","3","0","0","0"
"경상북도 상주시 사벌국면(4725032500)","2,072","1,028","671","191","103","49","20","9","0","0","1"
"경상북도 상주시 낙동면(4725033000)","1,657","865","516","158","78","29","5","3","0","1","2"
"경상북도 상주시 낙동면동부출장소(4725033500)","562","305","170","51","21","9","4","2","0","0","0"
"경상북도 상주시 청리면(4725034000)","1,409","690","453","157","68","27","10","3","1","0","0"
"경상북도 상주시 공성면(4725035000)","2,141","1,039","731","228","95","33","9","3","1","0","2"
"경상북도 상주시 외남면(4725036000)","880","428","266","118","45","16","4","2","1","0","0"
"경상북도 상주시 내서면(4725037000)","1,062","527","349","117","48","10","5","3","2","0","1"
"경상북도 상주시 모동면(4725038000)","1,328","578","477","141","88","32","9","3","0","0","0"
"경상북도 상주시 모서면(4725039000)","959","472","321","97","43","22","3","1","0","0","0"
"경상북도 상주시 모서면서부출장소(4725039500)","426","228","127","35","22","11","2","1","0","0","0"
"경상북도 상주시 화동면(4725040000)","1,071","508","375","112","46","23","3","3","1","0","0"
"경상북도 상주시 화서면(4725041000)","1,489","713","477","155","85","37","15","5","1","1","0"
"경상북도 상주시 화북면(4725042000)","671","334","213","75","30","15","4","0","0","0","0"
"경상북도 상주시 화북면서부출장소(4725042600)","203","124","59","13","3","3","0","0","1","0","0"
"경상북도 상주시 외서면(4725043000)","1,475","731","497","132","67","29","16","3","0","0","0"
"경상북도 상주시 은척면(4725044000)","669","343","232","61","22","9","1","1","0","0","0"
"경상북도 상주시 은척면북부출장소(4725044500)","224","115","83","13","10","0","3","0","0","0","0"
"경상북도 상주시 공검면(4725045000)","1,200","617","391","112","46","18","12","3","0","1","0"
"경상북도 상주시 이안면(4725046000)","1,154","608","386","87","45","18","3","5","0","0","2"
"경상북도 상주시 화남면(4725047000)","486","291","134","32","17","7","2","2","0","1","0"
"경상북도 상주시 남원동(4725052000)","5,368","2,105","1,488","894","642","186","42","8","2","0","1"
"경상북도 상주시 북문동(4725053000)","4,427","1,907","1,173","648","510","148","24","11","3","0","3"
"경상북도 상주시 계림동(4725054000)","4,273","1,937","1,073","625","435","160","35","4","2","1","1"
"경상북도 상주시 동문동(4725055000)","3,791","1,609","1,049","584","379","137","26","7","0","0","0"
"경상북도 상주시 동성동(4725056000)","1,732","789","468","236","165","57","14","3","0","0","0"
