"행정구역","2023년12월_계_총세대수","2023년12월_계_연령구간세대수","2023년12월_계_0~9세","2023년12월_계_10~19세","2023년12월_계_20~29세","2023년12월_계_30~39세","2023년12월_계_40~49세","2023년12월_계_50~59세","2023년12월_계_60~69세","2023년12월_계_70~79세","2023년12월_계_80~89세","2023년12월_계_90~99세","2023년12월_계_100세 이상","2023년12월_남_총세대수","2023년12월_남_연령구간세대수","2023년12월_남_0~9세","2023년12월_남_10~19세","2023년12월_남_20~29세","2023년12월_남_30~39세","2023년12월_남_40~49세","2023년12월_남_50~59세","2023년12월_남_60~69세","2023년12월_남_70~79세","2023년12월_남_80~89세","2023년12월_남_90~99세","2023년12월_남_100세 이상","2023년12월_여_총세대수","2023년12월_여_연령구간세대수","2023년12월_여_0~9세","2023년12월_여_10~19세","2023년12월_여_20~29세","2023년12월_여_30~39세","2023년12월_여_40~49세","2023년12월_여_50~59세","2023년12월_여_60~69세","2023년12월_여_70~79세","2023년12월_여_80~89세","2023년12월_여_90~99세","2023년12월_여_100세 이상"
"경기도 가평군 북면(4182035000)","1,234","1,234","0","1","44","64","108","249","404","196","139","28","1","659","659","0","0","27","40","74","167","228","87","33","3","0","575","575","0","1","17","24","34","82","176","109","106","25","1"
"경기도 양평군 (4183000000)","27,443","27,443","8","36","1,561","2,277","2,882","5,441","7,880","4,344","2,541","468","5","14,213","14,213","3","25","924","1,420","1,764","3,164","4,256","1,909","669","77","2","13,230","13,230","5","11","637","857","1,118","2,277","3,624","2,435","1,872","391","3"
"경기도 양평군 양평읍(4183025000)","6,492","6,492","4","20","630","861","803","1,222","1,550","839","473","89","1","3,414","3,414","1","13","360","542","477","724","815","359","108","15","0","3,078","3,078","3","7","270","319","326","498","735","480","365","74","1"
"경기도 양평군 강상면(4183031000)","1,813","1,813","0","2","91","152","225","361","532","309","122","19","0","938","938","0","2","47","97","139","195","267","145","42","4","0","875","875","0","0","44","55","86","166","265","164","80","15","0"
"경기도 양평군 강하면(4183032000)","1,316","1,316","0","1","45","73","119","254","471","234","103","15","1","668","668","0","1","23","41","74","140","239","116","30","3","1","648","648","0","0","22","32","45","114","232","118","73","12","0"
"경기도 양평군 양서면(4183033000)","2,871","2,871","2","2","120","212","306","616","839","479","252","41","2","1,403","1,403","1","2","61","127","183","325","422","199","73","9","1","1,468","1,468","1","0","59","85","123","291","417","280","179","32","1"
"경기도 양평군 옥천면(4183034000)","2,019","2,019","0","0","161","175","212","413","574","281","169","34","0","1,095","1,095","0","0","118","120","134","243","310","123","42","5","0","924","924","0","0","43","55","78","170","264","158","127","29","0"
"경기도 양평군 서종면(4183035000)","2,438","2,438","0","1","85","186","299","552","761","351","164","39","0","1,250","1,250","0","0","52","109","168","316","391","153","53","8","0","1,188","1,188","0","1","33","77","131","236","370","198","111","31","0"
"경기도 양평군 단월면(4183036000)","1,111","1,111","0","0","30","45","88","243","344","191","150","20","0","597","597","0","0","19","33","59","144","203","92","45","2","0","514","514","0","0","11","12","29","99","141","99","105","18","0"
"경기도 양평군 청운면(4183037000)","1,150","1,150","0","2","34","42","82","206","366","235","154","29","0","605","605","0","1","16","26","57","140","219","104","38","4","0","545","545","0","1","18","16","25","66","147","131","116","25","0"
"경기도 양평군 양동면(4183038000)","1,223","1,223","0","5","30","52","107","212","369","252","159","37","0","634","634","0","4","18","29","71","130","224","116","39","3","0","589","589","0","1","12","23","36","82","145","136","120","34","0"
"경기도 양평군 지평면(4183039500)","1,819","1,819","1","1","46","93","131","332","582","348","237","48","0","938","938","0","1","31","55","80","198","347","162","57","7","0","881","881","1","0","15","38","51","134","235","186","180","41","0"
"경기도 양평군 용문면(4183040000)","3,952","3,952","1","2","248","331","397","769","1,114","593","419","78","0","2,027","2,027","1","1","150","211","247","441","605","252","106","13","0","1,925","1,925","0","1","98","120","150","328","509","341","313","65","0"
"경기도 양평군 개군면(4183041000)","1,239","1,239","0","0","41","55","113","261","378","232","139","19","1","644","644","0","0","29","30","75","168","214","88","36","4","0","595","595","0","0","12","25","38","93","164","144","103","15","1"
"강원특별자치도  (5100000000)","343,516","343,516","91","1,524","43,614","38,157","37,293","62,076","78,047","44,372","32,770","5,423","149","177,833","177,833","50","866","25,806","25,201","24,051","37,520","40,900","15,838","6,769","805","27","165,683","165,683","41","658","17,808","12,956","13,242","24,556","37,147","28,534","26,001","4,618","122"
"강원특별자치도 춘천시 (5111000000)","57,304","57,304","28","294","11,119","8,299","6,149","8,897","10,824","6,038","4,878","759","19","28,732","28,732","11","120","6,079","5,301","3,770","5,103","5,209","1,995","1,016","123","5","28,572","28,572","17","174","5,040","2,998","2,379","3,794","5,615","4,043","3,862","636","14"
"강원특별자치도 춘천시 신북읍(5111025000)","1,627","1,627","1","12","98","137","159","295","375","260","246","41","3","820","820","1","9","67","88","100","178","223","94","53","7","0","807","807","0","3","31","49","59","117","152","166","193","34","3"
"강원특별자치도 춘천시 동면(5111031000)","2,738","2,738","1","13","287","333","299","531","722","326","189","37","0","1,352","1,352","1","2","136","206","192","306","346","121","38","4","0","1,386","1,386","0","11","151","127","107","225","376","205","151","33","0"
"강원특별자치도 춘천시 동산면(5111032000)","383","383","0","0","17","16","30","70","122","59","58","11","0","219","219","0","0","9","12","20","53","82","27","14","2","0","164","164","0","0","8","4","10","17","40","32","44","9","0"
"강원특별자치도 춘천시 신동면(5111033000)","485","485","0","0","10","40","51","101","133","56","78","15","1","279","279","0","0","8","29","37","73","76","34","18","4","0","206","206","0","0","2","11","14","28","57","22","60","11","1"
"강원특별자치도 춘천시 남면(5111034000)","381","381","0","1","7","16","30","78","113","67","56","12","1","211","211","0","1","5","11","17","52","66","34","22","2","1","170","170","0","0","2","5","13","26","47","33","34","10","0"
"강원특별자치도 춘천시 서면(5111035000)","942","942","0","0","17","38","65","171","294","187","128","41","1","484","484","0","0","7","23","39","115","182","81","33","4","0","458","458","0","0","10","15","26","56","112","106","95","37","1"
"강원특별자치도 춘천시 사북면(5111036000)","775","775","0","0","34","37","53","130","235","135","128","23","0","370","370","0","0","25","24","29","66","134","64","25","3","0","405","405","0","0","9","13","24","64","101","71","103","20","0"
"강원특별자치도 춘천시 북산면(5111038000)","376","376","0","0","2","8","17","71","152","81","39","6","0","232","232","0","0","1","7","11","50","106","41","15","1","0","144","144","0","0","1","1","6","21","46","40","24","5","0"
"강원특별자치도 춘천시 동내면(5111039000)","3,298","3,298","0","9","506","662","473","531","567","273","225","50","2","1,757","1,757","0","5","249","439","298","316","299","87","51","12","1","1,541","1,541","0","4","257","223","175","215","268","186","174","38","1"
"강원특별자치도 춘천시 남산면(5111040000)","1,067","1,067","0","1","38","72","104","216","330","176","107","22","1","567","567","0","1","19","45","70","136","192","72","29","3","0","500","500","0","0","19","27","34","80","138","104","78","19","1"
"강원특별자치도 춘천시 교동(5111052000)","1,826","1,826","0","18","864","250","119","164","201","113","87","10","0","1,018","1,018","0","12","492","159","77","107","112","42","13","4","0","808","808","0","6","372","91","42","57","89","71","74","6","0"
"강원특별자치도 춘천시 조운동(5111053000)","985","985","0","4","144","113","121","138","210","113","113","29","0","487","487","0","1","73","73","71","89","109","45","23","3","0","498","498","0","3","71","40","50","49","101","68","90","26","0"
"강원특별자치도 춘천시 약사명동(5111054500)","887","887","0","1","80","166","115","134","166","125","87","13","0","412","412","0","1","35","104","66","78","77","33","15","3","0","475","475","0","0","45","62","49","56","89","92","72","10","0"
"강원특별자치도 춘천시 근화동(5111057000)","2,167","2,167","0","3","361","404","222","343","375","235","201","22","1","1,057","1,057","0","1","161","235","128","215","197","70","43","6","1","1,110","1,110","0","2","200","169","94","128","178","165","158","16","0"
"강원특별자치도 춘천시 소양동(5111058000)","1,631","1,631","0","23","242","211","167","261","330","205","171","20","1","755","755","0","4","111","144","115","148","143","46","39","4","1","876","876","0","19","131","67","52","113","187","159","132","16","0"
"강원특별자치도 춘천시 후평1동(5111060000)","3,390","3,390","0","24","726","528","347","502","642","302","281","36","2","1,705","1,705","0","13","357","338","221","305","322","96","48","4","1","1,685","1,685","0","11","369","190","126","197","320","206","233","32","1"
"강원특별자치도 춘천시 후평2동(5111061000)","2,424","2,424","1","7","504","476","258","302","398","236","211","31","0","1,025","1,025","0","0","237","267","149","147","142","62","19","2","0","1,399","1,399","1","7","267","209","109","155","256","174","192","29","0"
"강원특별자치도 춘천시 후평3동(5111061100)","3,348","3,348","1","4","334","424","333","519","796","462","412","62","1","1,429","1,429","0","2","167","263","183","251","341","138","73","11","0","1,919","1,919","1","2","167","161","150","268","455","324","339","51","1"
"강원특별자치도 춘천시 효자1동(5111062000)","762","762","1","0","88","87","75","110","183","113","93","12","0","395","395","0","0","56","65","55","69","87","30","30","3","0","367","367","1","0","32","22","20","41","96","83","63","9","0"
"강원특별자치도 춘천시 효자2동(5111063000)","5,875","5,875","0","85","2,585","662","450","631","673","407","348","33","1","3,357","3,357","0","25","1,552","465","293","418","369","145","84","6","0","2,518","2,518","0","60","1,033","197","157","213","304","262","264","27","1"
"강원특별자치도 춘천시 효자3동(5111064000)","1,856","1,856","2","9","769","311","147","189","218","111","88","11","1","966","966","0","2","375","203","105","123","110","34","12","2","0","890","890","2","7","394","108","42","66","108","77","76","9","1"
"강원특별자치도 춘천시 석사동(5111065000)","6,098","6,098","2","25","1,344","950","735","1,034","960","538","437","73","0","3,226","3,226","0","14","791","622","487","597","452","166","86","11","0","2,872","2,872","2","11","553","328","248","437","508","372","351","62","0"
"강원특별자치도 춘천시 퇴계동(5111066000)","6,558","6,558","0","12","970","1,128","850","1,138","1,203","669","522","66","0","2,939","2,939","0","5","489","693","455","570","439","174","106","8","0","3,619","3,619","0","7","481","435","395","568","764","495","416","58","0"
"강원특별자치도 춘천시 강남동(5111067500)","3,496","3,496","1","7","497","647","480","623","630","348","230","31","2","1,634","1,634","0","2","255","400","271","291","247","112","50","6","0","1,862","1,862","1","5","242","247","209","332","383","236","180","25","2"
"강원특별자치도 춘천시 신사우동(5111070500)","3,929","3,929","18","36","595","583","449","615","796","441","343","52","1","2,036","2,036","9","20","402","386","281","350","356","147","77","8","0","1,893","1,893","9","16","193","197","168","265","440","294","266","44","1"
"강원특별자치도 원주시 (5113000000)","71,709","71,709","14","223","10,897","11,203","9,229","13,027","14,287","6,870","5,078","861","20","36,474","36,474","7","114","5,684","6,804","5,730","7,475","7,083","2,393","1,047","132","5","35,235","35,235","7","109","5,213","4,399","3,499","5,552","7,204","4,477","4,031","729","15"
"강원특별자치도 원주시 문막읍(5113025000)","4,155","4,155","0","15","410","441","574","909","882","494","362","67","1","2,242","2,242","0","7","238","307","378","555","473","189","81","14","0","1,913","1,913","0","8","172","134","196","354","409","305","281","53","1"
"강원특별자치도 원주시 소초면(5113031000)","2,121","2,121","0","7","245","145","184","426","562","292","213","46","1","1,259","1,259","0","4","196","112","139","275","336","138","52","7","0","862","862","0","3","49","33","45","151","226","154","161","39","1"
"강원특별자치도 원주시 호저면(5113032000)","866","866","0","0","24","49","99","170","250","110","141","22","1","463","463","0","0","15","28","65","117","158","41","36","2","1","403","403","0","0","9","21","34","53","92","69","105","20","0"
"강원특별자치도 원주시 지정면(5113033000)","3,316","3,316","0","2","397","842","677","542","505","195","130","25","1","1,788","1,788","0","0","217","569","411","259","238","73","16","5","0","1,528","1,528","0","2","180","273","266","283","267","122","114","20","1"
"강원특별자치도 원주시 부론면(5113035000)","690","690","0","2","70","22","28","106","209","114","115","24","0","352","352","0","2","27","18","18","79","128","52","28","0","0","338","338","0","0","43","4","10","27","81","62","87","24","0"
"강원특별자치도 원주시 귀래면(5113036000)","616","616","0","0","15","18","35","111","204","112","98","23","0","321","321","0","0","5","12","22","76","124","54","25","3","0","295","295","0","0","10","6","13","35","80","58","73","20","0"
"강원특별자치도 원주시 흥업면(5113037000)","3,153","3,153","0","29","906","325","280","512","594","284","189","33","1","1,850","1,850","0","13","563","207","190","323","364","137","47","6","0","1,303","1,303","0","16","343","118","90","189","230","147","142","27","1"
