"행정구역","2025년12월_전체세대","2025년12월_1인세대","2025년12월_2인세대","2025년12월_3인세대","2025년12월_4인세대","2025년12월_5인세대","2025년12월_6인세대","2025년12월_7인세대","2025년12월_8인세대","2025년12월_9인세대","2025년12월_10인이상세대"
"경상북도 영주시 휴천1동(4721059000)","3,077","1,197","907","489","364","92","21","6","1","0","0"
"경상북도 영주시 휴천2동(4721060000)","5,347","2,746","1,529","629","333","85","19","4","1","0","1"
"경상북도 영주시 휴천3동(4721061000)","3,493","1,437","1,152","542","284","69","7","2","0","0","0"
"경상북도 영주시 가흥1동(4721062000)","7,051","3,111","1,556","1,138","962","229","44","8","3","0","0"
"경상북도 영주시 가흥2동(4721063000)","4,843","2,116","1,311","742","527","125","17","3","0","0","2"
"경상북도 영천시 (4723000000)","53,903","28,929","14,894","5,796","3,129","881","183","55","18","5","13"
"경상북도 영천시 금호읍(4723025000)","6,170","3,726","1,572","543","233","63","21","9","2","0","1"
"경상북도 영천시 청통면(4723031000)","2,374","1,433","653","178","72","22","7","5","2","1","1"
"경상북도 영천시 신녕면(4723032000)","2,297","1,466","598","159","50","19","5","0","0","0","0"
"경상북도 영천시 화산면(4723033000)","1,764","1,082","505","113","41","16","2","0","0","0","5"
"경상북도 영천시 화북면(4723034000)","1,398","853","426","76","23","15","3","0","1","0","1"
"경상북도 영천시 화남면(4723035000)","1,963","1,131","635","139","38","14","3","2","0","1","0"
"경상북도 영천시 자양면(4723036000)","835","523","242","47","16","4","2","0","1","0","0"
"경상북도 영천시 임고면(4723037000)","2,440","1,359","790","181","72","27","9","2","0","0","0"
"경상북도 영천시 고경면(4723038000)","3,356","2,026","919","231","127","37","14","2","0","0","0"
"경상북도 영천시 북안면(4723039000)","2,660","1,687","736","159","47","20","7","1","0","0","3"
"경상북도 영천시 대창면(4723040000)","1,824","1,082","524","153","40","13","6","3","2","0","1"
"경상북도 영천시 동부동(4723051000)","12,948","5,833","3,526","1,959","1,233","328","51","15","3","0","0"
"경상북도 영천시 중앙동(4723052000)","4,485","2,107","1,224","618","394","111","24","4","3","0","0"
"경상북도 영천시 서부동(4723053500)","2,629","1,581","679","233","91","38","4","1","1","1","0"
"경상북도 영천시 완산동(4723054000)","4,519","1,699","1,295","808","561","125","18","8","3","2","0"
"경상북도 영천시 남부동(4723055500)","2,241","1,341","570","199","91","29","7","3","0","0","1"
"경상북도 상주시 (4725000000)","48,776","24,159","14,648","5,704","3,055","919","209","55","12","4","11"
"경상북도 상주시 함창읍(4725025000)","3,336","1,739","1,019","353","160","49","10","2","2","1","1"
"경상북도 상주시 중동면(4725031000)","762","402","264","60","20","10","4","1","1","0","0"
"경상북도 상주시 사벌국면(4725032500)","2,110","1,151","641","195","78","33","7","4","0","1","0"
"경상북도 상주시 낙동면(4725033000)","1,634","898","501","153","53","21","5","2","0","0","1"
"경상북도 상주시 낙동면동부출장소(4725033500)","573","346","161","44","15","6","1","0","0","0","0"
"경상북도 상주시 청리면(4725034000)","1,329","672","450","118","60","18","8","2","1","0","0"
"경상북도 상주시 공성면(4725035000)","2,078","1,064","742","181","66","20","0","2","0","0","3"
"경상북도 상주시 외남면(4725036000)","855","425","301","89","23","12","3","2","0","0","0"
"경상북도 상주시 내서면(4725037000)","1,069","592","340","94","31","6","4","1","0","1","0"
"경상북도 상주시 모동면(4725038000)","1,404","729","456","135","55","22","4","2","1","0","0"
"경상북도 상주시 모서면(4725039000)","953","511","319","85","30","5","3","0","0","0","0"
"경상북도 상주시 모서면서부출장소(4725039500)","415","225","134","37","12","5","2","0","0","0","0"
"경상북도 상주시 화동면(4725040000)","1,042","531","360","87","47","13","2","1","1","0","0"
"경상북도 상주시 화서면(4725041000)","1,463","718","484","141","61","44","11","2","1","0","1"
"경상북도 상주시 화북면(4725042000)","649","337","233","42","24","12","1","0","0","0","0"
"경상북도 상주시 화북면서부출장소(4725042600)","197","116","61","18","2","0","0","0","0","0","0"
"경상북도 상주시 외서면(4725043000)","1,438","769","459","125","52","25","6","2","0","0","0"
"경상북도 상주시 은척면(4725044000)","662","359","215","56","18","10","2","2","0","0","0"
"경상북도 상주시 은척면북부출장소(4725044500)","214","120","75","11","5","0","2","1","0","0","0"
"경상북도 상주시 공검면(4725045000)","1,143","601","383","108","28","16","5","2","0","0","0"
"경상북도 상주시 이안면(4725046000)","1,136","623","369","89","28","16","8","1","1","0","1"
"경상북도 상주시 화남면(4725047000)","485","298","131","33","11","8","3","1","0","0","0"
"경상북도 상주시 남원동(4725052000)","5,316","2,290","1,566","800","487","141","27","4","0","0","1"
"경상북도 상주시 북문동(4725053000)","4,626","2,217","1,208","617","451","102","21","8","0","0","2"
"경상북도 상주시 계림동(4725054000)","4,356","1,995","1,113","694","422","103","25","4","0","0","0"
"경상북도 상주시 동문동(4725055000)","3,699","1,667","1,092","531","294","93","19","2","1","0","0"
"경상북도 상주시 동성동(4725056000)","1,677","811","475","225","122","34","7","3","0","0","0"
"경상북도 상주시 신흥동(4725057000)","4,155","1,953","1,096","583","400","95","19","4","3","1","1"
"경상북도 문경시 (4728000000)","36,039","18,351","10,598","3,938","2,168","748","177","47","7","1","4"
"경상북도 문경시 문경읍(4728025000)","3,153","1,670","979","308","121","46","22","6","1","0","0"
"경상북도 문경시 문경읍갈평출장소(4728025100)","587","288","205","51","30","11","1","1","0","0","0"
"경상북도 문경시 가은읍(4728025300)","1,780","985","565","134","59","28","6","3","0","0","0"
"경상북도 문경시 가은읍북부출장소(4728025400)","524","336","136","31","14","2","3","1","0","0","1"
"경상북도 문경시 영순면(4728031000)","1,427","852","413","115","29","16","1","1","0","0","0"
"경상북도 문경시 산양면(4728032000)","1,701","930","552","129","57","18","11","2","0","0","2"
"경상북도 문경시 호계면(4728033000)","1,359","805","394","92","44","17","6","1","0","0","0"
"경상북도 문경시 산북면(4728034000)","1,571","906","488","125","36","7","7","2","0","0","0"
"경상북도 문경시 동로면(4728035000)","1,142","647","366","71","30","20","7","1","0","0","0"
"경상북도 문경시 마성면(4728036000)","2,039","1,230","582","134","57","30","3","2","1","0","0"
"경상북도 문경시 농암면(4728037000)","1,550","902","506","91","37","10","2","2","0","0","0"
"경상북도 문경시 점촌1동(4728057000)","2,689","1,223","820","359","202","68","13","4","0","0","0"
"경상북도 문경시 점촌2동(4728058000)","3,440","1,731","1,009","373","221","79","20","5","1","0","1"
"경상북도 문경시 점촌3동(4728059000)","4,227","1,954","1,249","580","302","113","20","7","2","0","0"
"경상북도 문경시 점촌4동(4728060000)","1,666","913","499","157","65","27","2","2","1","0","0"
"경상북도 문경시 점촌5동(4728061000)","7,184","2,979","1,835","1,188","864","256","53","7","1","1","0"
"경상북도 경산시 (4729000000)","131,848","60,045","33,981","20,537","13,489","3,135","510","100","28","7","16"
"경상북도 경산시 하양읍(4729025000)","16,512","7,955","3,882","2,460","1,697","433","70","10","4","0","1"
"경상북도 경산시 진량읍(4729025300)","17,448","8,873","4,375","2,368","1,430","339","43","13","3","1","3"
"경상북도 경산시 압량읍(4729025600)","11,451","5,790","2,584","1,652","1,140","224","53","5","2","0","1"
"경상북도 경산시 와촌면(4729031000)","2,810","1,413","898","333","104","46","8","2","1","0","5"
"경상북도 경산시 자인면(4729033000)","2,874","1,483","907","307","122","40","11","3","0","0","1"
"경상북도 경산시 용성면(4729034000)","1,836","956","606","185","57","19","10","2","0","0","1"
"경상북도 경산시 남산면(4729035000)","1,909","910","650","219","80","39","8","2","0","0","1"
"경상북도 경산시 남천면(4729037000)","1,484","740","488","156","74","21","4","1","0","0","0"
"경상북도 경산시 중방동(4729051000)","5,449","2,437","1,546","851","501","87","22","3","1","0","1"
"경상북도 경산시 중앙동(4729052000)","3,316","1,960","760","387","162","40","6","1","0","0","0"
"경상북도 경산시 남부동(4729053000)","8,289","3,004","2,358","1,542","1,087","242","45","8","0","2","1"
"경상북도 경산시 서부1동(4729054100)","13,822","5,417","3,744","2,383","1,754","436","59","24","3","2","0"
"경상북도 경산시 서부2동(4729054200)","16,826","4,021","5,121","4,167","2,849","559","89","9","10","1","0"
"경상북도 경산시 북부동(4729055000)","10,479","7,266","1,722","853","509","101","21","4","2","1","0"
"경상북도 경산시 동부동(4729056000)","17,343","7,820","4,340","2,674","1,923","509","61","13","2","0","1"
"경상북도 의성군 (4773000000)","29,065","16,310","8,849","2,459","960","354","93","27","6","4","3"
"경상북도 의성군 의성읍(4773025000)","6,635","3,411","1,868","768","413","130","36","5","1","1","2"
"경상북도 의성군 단촌면(4773031000)","1,161","677","358","92","21","11","2","0","0","0","0"
"경상북도 의성군 점곡면(4773032000)","983","610","284","66","17","4","2","0","0","0","0"
"경상북도 의성군 옥산면(4773033000)","1,016","551","348","78","27","8","3","1","0","0","0"
"경상북도 의성군 사곡면(4773034000)","966","553","328","57","21","6","1","0","0","0","0"
"경상북도 의성군 춘산면(4773035000)","866","429","330","73","22","6","5","0","0","1","0"
"경상북도 의성군 가음면(4773036000)","896","530","284","49","19","12","1","0","0","1","0"
"경상북도 의성군 금성면(4773037000)","2,493","1,457","755","168","67","35","5","5","0","1","0"
"경상북도 의성군 봉양면(4773038000)","2,406","1,453","670","179","67","28","4","3","2","0","0"
"경상북도 의성군 비안면(4773039000)","1,533","851","516","109","41","7","8","0","1","0","0"
"경상북도 의성군 구천면(4773040000)","995","546","331","85","20","6","5","1","1","0","0"
"경상북도 의성군 단밀면(4773041000)","968","542","309","82","22","9","2","1","0","0","1"
"경상북도 의성군 단북면(4773042000)","1,008","560","328","84","24","8","1","3","0","0","0"
"경상북도 의성군 안계면(4773043000)","2,509","1,441","673","237","96","50","8","4","0","0","0"
"경상북도 의성군 다인면(4773044000)","2,203","1,242","707","175","48","21","6","3","1","0","0"
"경상북도 의성군 신평면(4773045000)","534","322","177","25","5","4","0","1","0","0","0"
"경상북도 의성군 안평면(4773046000)","1,321","759","432","101","21","5","3","0","0","0","0"
"경상북도 의성군 안사면(4773047000)","572","376","151","31","9","4","1","0","0","0","0"
"경상북도 청송군 (4775000000)","13,934","7,620","4,334","1,172","585","166","39","10","4","2","2"
"경상북도 청송군 청송읍(4775025000)","2,659","1,326","803","297","174","43","12","3","1","0","0"
"경상북도 청송군 주왕산면(4775031500)","1,102","621","358","77","36","8","2","0","0","0","0"
"경상북도 청송군 부남면(4775032000)","1,412","766","485","96","44","16","1","3","1","0","0"
"경상북도 청송군 현동면(4775033000)","1,183","645","380","96","39","16","3","1","1","1","1"
"경상북도 청송군 현서면(4775034000)","1,420","739","510","111","38","15","5","1","1","0","0"
"경상북도 청송군 안덕면(4775035000)","1,503","863","468","111","44","10","6","1","0","0","0"
"경상북도 청송군 파천면(4775036000)","1,032","597","319","75","24","12","4","1","0","0","0"
"경상북도 청송군 진보면(4775037000)","3,623","2,063","1,011","309","186","46","6","0","0","1","1"
"경상북도 영양군 (4776000000)","9,142","4,813","2,823","844","464","154","34","5","2","0","3"
"경상북도 영양군 영양읍(4776025000)","3,805","1,960","1,046","399","285","90","20","2","0","0","3"
"경상북도 영양군 입암면(4776031000)","1,235","663","413","93","41","19","3","2","1","0","0"
"경상북도 영양군 청기면(4776032000)","982","524","352","71","25","9","1","0","0","0","0"
"경상북도 영양군 일월면(4776033000)","983","486","340","107","36","13","1","0","0","0","0"
"경상북도 영양군 수비면(4776034000)","964","535","284","89","37","14","3","1","1","0","0"
"경상북도 영양군 석보면(4776035000)","1,173","645","388","85","40","9","6","0","0","0","0"
"경상북도 영덕군 (4777000000)","19,389","10,723","5,716","1,760","839","278","48","18","2","0","5"
"경상북도 영덕군 영덕읍(4777025000)","5,404","2,704","1,505","654","386","133","17","3","1","0","1"
"경상북도 영덕군 강구면(4777031000)","3,259","1,783","997","307","117","36","10","6","1","0","2"
"경상북도 영덕군 남정면(4777032000)","1,429","884","395","105","33","11","1","0","0","0","0"
"경상북도 영덕군 달산면(4777033000)","685","414","209","38","15","5","4","0","0","0","0"
"경상북도 영덕군 지품면(4777034000)","850","472","290","58","17","9","3","1","0","0","0"
"경상북도 영덕군 지품면원전출장소(4777034500)","314","172","110","20","8","1","2","1","0","0","0"
"경상북도 영덕군 축산면(4777035000)","534","310","162","42","13","6","0","1","0","0","0"
"경상북도 영덕군 축산면축산출장소(4777035500)","904","510","295","67","21","9","1","1","0","0","0"
"경상북도 영덕군 영해면(4777036000)","3,417","1,928","948","292","181","56","7","3","0","0","2"
"경상북도 영덕군 병곡면(4777037000)","1,602","960","472","122","34","10","2","2","0","0","0"
"경상북도 영덕군 창수면(4777038000)","991","586","333","55","14","2","1","0","0","0","0"
"경상북도 청도군 (4782000000)","23,511","12,815","7,062","2,210","993","306","97","16","5","2","5"
"경상북도 청도군 화양읍(4782025000)","3,501","1,581","1,067","453","275","90","28","4","2","0","1"
"경상북도 청도군 화양읍남성현출장소(4782025100)","632","343","184","75","23","5","2","0","0","0","0"
"경상북도 청도군 청도읍(4782025300)","5,068","2,542","1,447","617","335","91","25","7","1","1","2"
"경상북도 청도군 청도읍유호출장소(4782025400)","914","528","276","67","27","9","5","1","0","1","0"
"경상북도 청도군 각남면(4782031000)","1,319","743","433","94","29","17","3","0","0","0","0"
"경상북도 청도군 풍각면(4782032000)","2,287","1,343","671","190","58","20","4","0","0","0","1"
"경상북도 청도군 각북면(4782033000)","1,432","824","446","109","40","9","2","2","0","0","0"
"경상북도 청도군 이서면(4782034000)","2,599","1,342","849","254","111","30","12","0","1","0","0"
"경상북도 청도군 운문면(4782035000)","1,273","825","337","82","19","7","2","0","0","0","1"
"경상북도 청도군 금천면(4782036000)","2,056","1,236","658","110","30","11","8","2","1","0","0"
"경상북도 청도군 매전면(4782037000)","2,430","1,508","694","159","46","17","6","0","0","0","0"
"경상북도 고령군 (4783000000)","17,343","9,623","4,871","1,692","840","248","50","11","4","1","3"
"경상북도 고령군 대가야읍(4783025300)","5,149","2,705","1,388","603","305","116","22","8","2","0","0"
"경상북도 고령군 덕곡면(4783031000)","925","583","254","54","28","4","2","0","0","0","0"
"경상북도 고령군 운수면(4783032000)","1,140","692","336","81","23","7","1","0","0","0","0"
"경상북도 고령군 성산면(4783033000)","1,499","938","383","106","51","14","4","1","1","0","1"
"경상북도 고령군 다산면(4783034000)","4,530","2,183","1,337","578","337","80","15","0","0","0","0"
"경상북도 고령군 개진면(4783035000)","1,218","794","327","67","23","5","1","0","0","1","0"
"경상북도 고령군 우곡면(4783036000)","911","536","276","73","22","3","0","0","0","0","1"
"경상북도 고령군 쌍림면(4783037000)","1,971","1,192","570","130","51","19","5","2","1","0","1"
"경상북도 성주군 (4784000000)","23,950","13,205","6,901","2,331","1,048","337","96","20","8","2","2"
"경상북도 성주군 성주읍(4784025000)","6,853","3,399","1,761","928","537","176","41","7","4","0","0"
"경상북도 성주군 선남면(4784031000)","3,511","1,986","1,036","316","126","27","15","4","0","1","0"
"경상북도 성주군 용암면(4784032000)","2,228","1,348","649","162","40","20","9","0","0","0","0"
"경상북도 성주군 수륜면(4784033000)","2,027","1,263","564","128","49","15","3","1","1","1","2"
"경상북도 성주군 가천면(4784034000)","1,251","779","355","74","32","7","3","1","0","0","0"
"경상북도 성주군 금수강산면(4784035500)","775","505","198","54","11","3","3","1","0","0","0"
"경상북도 성주군 대가면(4784036000)","1,345","733","432","118","45","10","4","3","0","0","0"
"경상북도 성주군 벽진면(4784037000)","1,677","896","540","172","44","18","5","0","2","0","0"
"경상북도 성주군 초전면(4784038000)","2,393","1,260","768","229","86","37","11","2","0","0","0"
"경상북도 성주군 월항면(4784039000)","1,890","1,036","598","150","78","24","2","1","1","0","0"
"경상북도 칠곡군 (4785000000)","53,506","25,042","14,023","7,890","5,165","1,141","184","37","8","5","11"
"경상북도 칠곡군 왜관읍(4785025000)","14,693","6,258","4,120","2,414","1,480","350","50","12","3","2","4"
"경상북도 칠곡군 북삼읍(4785025300)","10,795","4,455","2,926","1,853","1,223","269","56","12","0","0","1"
"경상북도 칠곡군 석적읍(4785025600)","14,681","7,316","2,868","2,165","1,917","362","42","5","3","2","1"
"경상북도 칠곡군 지천면(4785031000)","2,312","1,349","679","203","62","13","2","3","1","0","0"
"경상북도 칠곡군 동명면(4785032000)","2,865","1,540","868","316","95","33","8","1","0","1","3"
"경상북도 칠곡군 가산면(4785033000)","1,918","1,086","582","178","51","14","2","3","0","0","2"
"경상북도 칠곡군 약목면(4785036000)","4,664","2,253","1,487","578","259","68","19","0","0","0","0"
"경상북도 칠곡군 기산면(4785037000)","1,578","785","493","183","78","32","5","1","1","0","0"
"경상북도 예천군 (4790000000)","27,980","12,952","8,342","3,548","2,317","666","115","32","4","0","4"
"경상북도 예천군 예천읍(4790025000)","7,228","3,442","2,225","892","466","166","28","8","1","0","0"
"경상북도 예천군 호명읍(4790025300)","8,706","2,736","2,184","1,795","1,544","389","43","14","1","0","0"
"경상북도 예천군 용문면(4790031000)","1,293","783","383","67","35","17","5","2","0","0","1"
"경상북도 예천군 감천면(4790034000)","1,466","795","504","116","27","12","8","4","0","0","0"
"경상북도 예천군 보문면(4790035000)","896","482","292","72","32","13","4","0","1","0","0"
"경상북도 예천군 유천면(4790037000)","1,439","805","432","126","55","14","7","0","0","0","0"
"경상북도 예천군 용궁면(4790038000)","1,311","706","450","96","43","12","2","0","0","0","2"
"경상북도 예천군 개포면(4790039000)","891","509","294","63","17","6","1","1","0","0","0"
"경상북도 예천군 지보면(4790040000)","1,561","891","518","105","28","12","6","1","0","0","0"
"경상북도 예천군 풍양면(4790041000)","1,739","1,020","568","99","35","11","5","0","0","0","1"
"경상북도 예천군 효자면(4790042000)","714","397","239","54","15","5","4","0","0","0","0"
"경상북도 예천군 은풍면(4790043000)","736","386","253","63","20","9","2","2","1","0","0"
"경상북도 봉화군 (4792000000)","16,502","8,784","5,173","1,489","728","233","67","16","8","0","4"
"경상북도 봉화군 봉화읍(4792025000)","4,729","2,334","1,318","583","345","110","30","5","4","0","0"
"경상북도 봉화군 물야면(4792031000)","1,683","852","627","136","46","14","5","2","0","0","1"
"경상북도 봉화군 봉성면(4792032000)","1,076","550","364","95","51","12","4","0","0","0","0"
"경상북도 봉화군 법전면(4792033000)","1,104","602","354","92","35","11","8","0","1","0","1"
"경상북도 봉화군 춘양면(4792034000)","2,490","1,392","769","195","94","32","4","3","1","0","0"
"경상북도 봉화군 소천면(4792035000)","1,323","810","391","76","31","8","6","0","1","0","0"
"경상북도 봉화군 재산면(4792036000)","848","473","291","52","20","5","3","4","0","0","0"
"경상북도 봉화군 명호면(4792037000)","1,233","644","456","86","32","12","1","0","1","0","1"
"경상북도 봉화군 상운면(4792038000)","1,011","558","354","76","11","8","2","2","0","0","0"
"경상북도 봉화군 석포면(4792039000)","1,005","569","249","98","63","21","4","0","0","0","1"
"경상북도 울진군 (4793000000)","25,814","13,773","7,016","2,783","1,660","478","80","13","3","3","5"
"경상북도 울진군 울진읍(4793025000)","6,616","2,791","1,811","984","768","210","42","7","0","2","1"
"경상북도 울진군 평해읍(4793025300)","1,544","921","461","103","41","14","2","0","0","1","1"
"경상북도 울진군 북면(4793031000)","3,663","1,972","745","511","350","78","6","1","0","0","0"
"경상북도 울진군 북면하당출장소(4793031500)","379","205","137","24","9","4","0","0","0","0","0"
"경상북도 울진군 근남면(4793033000)","1,579","869","469","161","46","29","5","0","0","0","0"
"경상북도 울진군 기성면(4793035000)","1,524","972","436","81","21","9","2","2","1","0","0"
"경상북도 울진군 온정면(4793036000)","972","581","294","60","21","14","2","0","0","0","0"
"경상북도 울진군 죽변면(4793037000)","3,593","2,107","940","334","159","46","5","1","0","0","1"
"경상북도 울진군 후포면(4793038000)","3,984","2,184","1,119","407","199","63","10","1","0","0","1"
"경상북도 울진군 금강송면(4793039000)","779","468","252","45","8","2","1","1","1","0","1"
"경상북도 울진군 매화면(4793040000)","1,181","703","352","73","38","9","5","0","1","0","0"
"경상북도 울릉군 (4794000000)","5,463","3,459","1,229","448","230","73","19","4","1","0","0"
"경상북도 울릉군 울릉읍(4794025000)","3,790","2,412","821","307","178","56","13","2","1","0","0"
"경상북도 울릉군 서면(4794031000)","528","298","130","74","17","8","1","0","0","0","0"
"경상북도 울릉군 서면태하출장소(4794031500)","277","161","86","16","9","2","1","2","0","0","0"
"경상북도 울릉군 북면(4794032000)","868","588","192","51","26","7","4","0","0","0","0"
"경상남도  (4800000000)","1,548,615","651,823","421,213","252,328","175,068","39,355","6,821","1,383","349","103","172"
"경상남도 창원시 (4812000000)","462,257","181,053","124,699","83,645","58,479","11,961","1,918","358","82","23","39"
"경상남도 창원시 의창구 (4812100000)","97,655","38,834","26,613","17,440","11,851","2,412","394","77","21","6","7"
"경상남도 창원시 의창구 동읍(4812125000)","9,178","3,880","2,821","1,458","780","184","44","8","2","0","1"
"경상남도 창원시 의창구 북면(4812131000)","17,866","4,535","5,154","4,093","3,317","641","95","18","6","2","5"
"경상남도 창원시 의창구 대산면(4812132000)","3,648","1,822","1,142","443","174","47","13","6","0","1","0"
"경상남도 창원시 의창구 의창동(4812151000)","21,010","7,343","5,690","4,127","3,166","594","71","12","5","2","0"
"경상남도 창원시 의창구 팔룡동(4812152000)","11,159","4,294","2,818","2,256","1,511","233","39","5","3","0","0"
"경상남도 창원시 의창구 명곡동(4812153000)","18,213","7,290","5,198","3,178","1,978","460","86","18","4","0","1"
"경상남도 창원시 의창구 봉림동(4812154000)","16,581","9,670","3,790","1,885","925","253","46","10","1","1","0"
"경상남도 창원시 성산구 (4812300000)","109,601","38,757","28,454","22,495","16,458","2,915","417","75","20","5","5"
"경상남도 창원시 성산구 반송동(4812351000)","15,373","4,131","4,240","3,551","2,841","515","77","12","5","1","0"
"경상남도 창원시 성산구 용지동(4812351500)","11,951","4,848","3,112","2,192","1,489","260","38","8","4","0","0"
"경상남도 창원시 성산구 중앙동(4812352000)","21,783","10,831","4,263","3,507","2,590","514","71","6","0","1","0"
"경상남도 창원시 성산구 상남동(4812353000)","10,786","3,176","2,984","2,439","1,794","326","54","10","2","1","0"
"경상남도 창원시 성산구 사파동(4812354000)","19,535","6,956","5,461","3,926","2,659","443","69","13","4","0","4"
"경상남도 창원시 성산구 가음정동(4812355000)","16,211","4,844","4,328","3,780","2,756","445","45","9","2","2","0"
"경상남도 창원시 성산구 성주동(4812356000)","10,703","2,606","3,151","2,562","1,986","332","52","12","2","0","0"
"경상남도 창원시 성산구 웅남동(4812357000)","3,259","1,365","915","538","343","80","11","5","1","0","1"
"경상남도 창원시 마산합포구 (4812500000)","86,635","37,521","23,791","13,846","9,071","1,948","360","66","13","3","16"
"경상남도 창원시 마산합포구 구산면(4812531000)","2,279","1,249","710","217","77","18","4","1","0","1","2"
"경상남도 창원시 마산합포구 진동면(4812532000)","5,492","2,355","1,557","827","572","133","36","8","1","0","3"
"경상남도 창원시 마산합포구 진북면(4812533000)","1,792","1,000","526","170","72","19","2","1","0","0","2"
"경상남도 창원시 마산합포구 진전면(4812534000)","2,152","1,163","716","179","66","16","6","3","1","0","2"
"경상남도 창원시 마산합포구 현동(4812551000)","6,406","2,286","1,647","1,209","1,026","203","29","6","0","0","0"
"경상남도 창원시 마산합포구 가포동(4812552000)","2,700","1,183","802","469","198","42","4","2","0","0","0"
"경상남도 창원시 마산합포구 월영동(4812553000)","17,096","5,197","4,674","3,709","2,856","553","88","14","3","1","1"
"경상남도 창원시 마산합포구 문화동(4812554000)","6,037","3,359","1,515","672","367","94","23","3","3","0","1"
"경상남도 창원시 마산합포구 반월중앙동(4812556500)","6,121","2,436","1,771","1,062","662","152","29","7","1","0","1"
"경상남도 창원시 마산합포구 완월동(4812557000)","3,942","1,601","1,205","658","352","100","21","1","1","0","3"
"경상남도 창원시 마산합포구 자산동(4812558000)","4,296","1,751","1,378","674","360","108","18","6","1","0","0"
"경상남도 창원시 마산합포구 교방동(4812561000)","8,528","3,172","2,333","1,610","1,151","222","37","2","0","1","0"
"경상남도 창원시 마산합포구 오동동(4812563000)","10,266","5,846","2,515","1,102","624","138","31","9","1","0","0"
"경상남도 창원시 마산합포구 합포동(4812564000)","3,498","1,830","876","488","242","48","13","0","1","0","0"
"경상남도 창원시 마산합포구 산호동(4812565000)","6,030","3,093","1,566","800","446","102","19","3","0","0","1"
"경상남도 창원시 마산회원구 (4812700000)","82,902","32,235","23,386","14,918","9,864","2,076","341","62","9","8","3"
"경상남도 창원시 마산회원구 내서읍(4812725000)","25,093","8,102","7,209","5,084","3,776","787","104","22","5","4","0"
"경상남도 창원시 마산회원구 회원1동(4812751000)","5,002","2,455","1,455","651","331","86","22","1","0","0","1"
"경상남도 창원시 마산회원구 회원2동(4812752000)","4,401","1,713","1,302","782","476","98","27","3","0","0","0"
"경상남도 창원시 마산회원구 석전동(4812754500)","7,627","3,268","2,176","1,291","685","167","29","10","0","1","0"
"경상남도 창원시 마산회원구 회성동(4812755000)","2,752","1,326","863","347","163","43","9","1","0","0","0"
"경상남도 창원시 마산회원구 양덕1동(4812756000)","5,337","2,614","1,457","767","378","95","18","6","0","1","1"
"경상남도 창원시 마산회원구 양덕2동(4812757000)","13,573","3,365","3,779","3,285","2,552","495","81","12","3","1","0"
"경상남도 창원시 마산회원구 합성1동(4812758000)","4,356","2,072","1,131","681","382","76","11","3","0","0","0"
"경상남도 창원시 마산회원구 합성2동(4812759000)","4,640","2,510","1,112","564","355","85","10","3","0","1","0"
"경상남도 창원시 마산회원구 구암1동(4812760000)","4,136","1,897","1,272","591","302","64","8","1","1","0","0"
"경상남도 창원시 마산회원구 구암2동(4812761000)","4,327","1,897","1,258","707","379","68","17","0","0","0","1"
"경상남도 창원시 마산회원구 봉암동(4812762000)","1,658","1,016","372","168","85","12","5","0","0","0","0"
"경상남도 창원시 진해구 (4812900000)","85,464","33,706","22,455","14,946","11,235","2,610","406","78","19","1","8"
"경상남도 창원시 진해구 충무동(4812953000)","7,576","3,529","1,931","1,087","750","231","38","8","0","0","2"
"경상남도 창원시 진해구 여좌동(4812954000)","4,163","2,103","1,186","492","275","85","17","4","1","0","0"
"경상남도 창원시 진해구 태백동(4812955000)","1,860","954","523","223","116","35","7","1","1","0","0"
"경상남도 창원시 진해구 경화동(4812956000)","4,211","1,253","1,331","901","572","131","14","7","2","0","0"
"경상남도 창원시 진해구 병암동(4812957000)","3,377","1,475","968","497","337","76","20","3","1","0","0"
"경상남도 창원시 진해구 석동(4812958000)","7,311","2,767","1,671","1,363","1,203","243","51","8","4","0","1"
"경상남도 창원시 진해구 이동(4812959000)","4,839","2,797","1,224","484","239","76","13","6","0","0","0"
"경상남도 창원시 진해구 자은동(4812960000)","8,832","3,105","2,454","1,672","1,314","253","25","8","1","0","0"
"경상남도 창원시 진해구 덕산동(4812961000)","4,078","1,477","1,201","709","559","113","15","3","0","0","1"
"경상남도 창원시 진해구 풍호동(4812962000)","9,141","1,833","2,561","2,230","1,956","482","67","8","4","0","0"
"경상남도 창원시 진해구 웅천동(4812963000)","5,925","1,764","1,729","1,255","951","193","24","7","2","0","0"
"경상남도 창원시 진해구 웅동1동(4812964000)","3,592","1,362","1,167","618","335","92","14","1","1","0","2"
"경상남도 창원시 진해구 웅동2동(4812965000)","20,559","9,287","4,509","3,415","2,628","600","101","14","2","1","2"
"경상남도 진주시 (4817000000)","162,183","69,767","41,898","26,540","18,571","4,496","707","143","36","10","15"
"경상남도 진주시 문산읍(4817025000)","3,490","1,445","1,011","526","365","109","22","5","1","0","6"
"경상남도 진주시 내동면(4817031000)","1,642","506","498","295","253","74","11","2","2","1","0"
"경상남도 진주시 정촌면(4817032000)","4,016","1,483","1,147","792","457","120","14","2","1","0","0"
"경상남도 진주시 금곡면(4817033000)","1,199","665","368","103","41","15","5","2","0","0","0"
"경상남도 진주시 진성면(4817035000)","1,000","515","334","101","32","10","6","1","1","0","0"
"경상남도 진주시 일반성면(4817036000)","1,310","661","412","138","73","22","4","0","0","0","0"
