시군구,읍면동,자격,연령구간(5세단위),수급권자수
계양구,효성2동,기초생계급여,55세~59세,82
계양구,효성2동,기초생계급여,60세~64세,80
계양구,효성2동,기초생계급여,65세~69세,91
계양구,효성2동,기초생계급여,70세~74세,61
계양구,효성2동,기초생계급여,75세~79세,55
계양구,효성2동,기초생계급여,80세~84세,74
계양구,효성2동,기초생계급여,85세~89세,49
계양구,효성2동,기초생계급여,90세~94세,24
계양구,효성2동,기초생계급여,95세~99세,7
계양구,효성2동,기초생계급여,100세이상,1
계양구,효성2동,기초의료급여,5세~9세,5
계양구,효성2동,기초의료급여,10세~14세,3
계양구,효성2동,기초의료급여,15세~19세,9
계양구,효성2동,기초의료급여,20세~24세,11
계양구,효성2동,기초의료급여,25세~29세,7
계양구,효성2동,기초의료급여,30세~34세,2
계양구,효성2동,기초의료급여,35세~39세,2
계양구,효성2동,기초의료급여,40세~44세,5
계양구,효성2동,기초의료급여,45세~49세,5
계양구,효성2동,기초의료급여,50세~54세,11
계양구,효성2동,기초의료급여,55세~59세,11
계양구,효성2동,기초의료급여,60세~64세,10
계양구,효성2동,기초의료급여,65세~69세,12
계양구,효성2동,기초의료급여,70세~74세,4
계양구,효성2동,기초의료급여,75세~79세,4
계양구,효성2동,기초의료급여,80세~84세,2
계양구,효성2동,기초의료급여,85세~89세,2
계양구,효성2동,기초의료급여,90세~94세,2
계양구,효성2동,기초주거급여,0세~4세,6
계양구,효성2동,기초주거급여,5세~9세,28
계양구,효성2동,기초주거급여,10세~14세,43
계양구,효성2동,기초주거급여,15세~19세,39
계양구,효성2동,기초주거급여,20세~24세,32
계양구,효성2동,기초주거급여,25세~29세,22
계양구,효성2동,기초주거급여,30세~34세,7
계양구,효성2동,기초주거급여,35세~39세,23
계양구,효성2동,기초주거급여,40세~44세,29
계양구,효성2동,기초주거급여,45세~49세,36
계양구,효성2동,기초주거급여,50세~54세,48
계양구,효성2동,기초주거급여,55세~59세,19
계양구,효성2동,기초주거급여,60세~64세,41
계양구,효성2동,기초주거급여,65세~69세,38
계양구,효성2동,기초주거급여,70세~74세,29
계양구,효성2동,기초주거급여,75세~79세,38
계양구,효성2동,기초주거급여,80세~84세,32
계양구,효성2동,기초주거급여,85세~89세,31
계양구,효성2동,기초주거급여,90세~94세,13
계양구,효성2동,기초교육급여,5세~9세,7
