시도,시군구,읍면동,자격,연령구간,수급자수
인천광역시,연수구,옥련2동,기초주거급여,30세~34세,10
인천광역시,연수구,옥련2동,기초주거급여,35세~39세,16
인천광역시,연수구,옥련2동,기초주거급여,40세~44세,10
인천광역시,연수구,옥련2동,기초주거급여,45세~49세,13
인천광역시,연수구,옥련2동,기초주거급여,50세~54세,16
인천광역시,연수구,옥련2동,기초주거급여,55세~59세,8
인천광역시,연수구,옥련2동,기초주거급여,60세~64세,6
인천광역시,연수구,옥련2동,기초주거급여,65세~69세,14
인천광역시,연수구,옥련2동,기초주거급여,70세~74세,17
인천광역시,연수구,옥련2동,기초주거급여,75세~79세,19
인천광역시,연수구,옥련2동,기초주거급여,80세~84세,20
인천광역시,연수구,옥련2동,기초주거급여,85세~89세,12
인천광역시,연수구,옥련2동,기초주거급여,90세~94세,8
인천광역시,연수구,옥련2동,기초주거급여,95세~99세,3
인천광역시,연수구,옥련2동,기초교육급여,5세~9세,2
인천광역시,연수구,옥련2동,기초교육급여,10세~14세,25
인천광역시,연수구,옥련2동,기초교육급여,15세~19세,14
인천광역시,연수구,선학동,기초생계급여,0세~4세,11
인천광역시,연수구,선학동,기초생계급여,5세~9세,20
인천광역시,연수구,선학동,기초생계급여,10세~14세,25
인천광역시,연수구,선학동,기초생계급여,15세~19세,34
인천광역시,연수구,선학동,기초생계급여,20세~24세,39
인천광역시,연수구,선학동,기초생계급여,25세~29세,14
인천광역시,연수구,선학동,기초생계급여,30세~34세,26
인천광역시,연수구,선학동,기초생계급여,35세~39세,34
인천광역시,연수구,선학동,기초생계급여,40세~44세,26
인천광역시,연수구,선학동,기초생계급여,45세~49세,66
인천광역시,연수구,선학동,기초생계급여,50세~54세,78
인천광역시,연수구,선학동,기초생계급여,55세~59세,129
인천광역시,연수구,선학동,기초생계급여,60세~64세,150
인천광역시,연수구,선학동,기초생계급여,65세~69세,136
인천광역시,연수구,선학동,기초생계급여,70세~74세,125
인천광역시,연수구,선학동,기초생계급여,75세~79세,85
인천광역시,연수구,선학동,기초생계급여,80세~84세,82
인천광역시,연수구,선학동,기초생계급여,85세~89세,47
인천광역시,연수구,선학동,기초생계급여,90세~94세,15
인천광역시,연수구,선학동,기초생계급여,95세~99세,4
인천광역시,연수구,선학동,기초의료급여,0세~4세,1
인천광역시,연수구,선학동,기초의료급여,5세~9세,5
인천광역시,연수구,선학동,기초의료급여,10세~14세,8
인천광역시,연수구,선학동,기초의료급여,15세~19세,9
인천광역시,연수구,선학동,기초의료급여,20세~24세,6
인천광역시,연수구,선학동,기초의료급여,25세~29세,2
인천광역시,연수구,선학동,기초의료급여,30세~34세,2
인천광역시,연수구,선학동,기초의료급여,35세~39세,2
인천광역시,연수구,선학동,기초의료급여,40세~44세,5
인천광역시,연수구,선학동,기초의료급여,45세~49세,10
인천광역시,연수구,선학동,기초의료급여,50세~54세,7
인천광역시,연수구,선학동,기초의료급여,55세~59세,12
인천광역시,연수구,선학동,기초의료급여,60세~64세,6
인천광역시,연수구,선학동,기초의료급여,65세~69세,7
인천광역시,연수구,선학동,기초의료급여,70세~74세,10
인천광역시,연수구,선학동,기초의료급여,75세~79세,11
인천광역시,연수구,선학동,기초의료급여,80세~84세,7
인천광역시,연수구,선학동,기초의료급여,85세~89세,3
인천광역시,연수구,선학동,기초의료급여,90세~94세,1
인천광역시,연수구,선학동,기초주거급여,0세~4세,5
인천광역시,연수구,선학동,기초주거급여,5세~9세,12
인천광역시,연수구,선학동,기초주거급여,10세~14세,13
인천광역시,연수구,선학동,기초주거급여,15세~19세,21
인천광역시,연수구,선학동,기초주거급여,20세~24세,16
인천광역시,연수구,선학동,기초주거급여,25세~29세,6
인천광역시,연수구,선학동,기초주거급여,30세~34세,15
인천광역시,연수구,선학동,기초주거급여,35세~39세,10
인천광역시,연수구,선학동,기초주거급여,40세~44세,22
인천광역시,연수구,선학동,기초주거급여,45세~49세,15
인천광역시,연수구,선학동,기초주거급여,50세~54세,21
인천광역시,연수구,선학동,기초주거급여,55세~59세,26
인천광역시,연수구,선학동,기초주거급여,60세~64세,25
인천광역시,연수구,선학동,기초주거급여,65세~69세,33
인천광역시,연수구,선학동,기초주거급여,70세~74세,31
인천광역시,연수구,선학동,기초주거급여,75세~79세,21
인천광역시,연수구,선학동,기초주거급여,80세~84세,25
인천광역시,연수구,선학동,기초주거급여,85세~89세,11
인천광역시,연수구,선학동,기초주거급여,90세~94세,3
인천광역시,연수구,선학동,기초주거급여,95세~99세,2
인천광역시,연수구,선학동,기초교육급여,5세~9세,7
인천광역시,연수구,선학동,기초교육급여,10세~14세,13
인천광역시,연수구,선학동,기초교육급여,15세~19세,13
인천광역시,연수구,연수1동,기초생계급여,0세~4세,25
인천광역시,연수구,연수1동,기초생계급여,5세~9세,55
인천광역시,연수구,연수1동,기초생계급여,10세~14세,56
인천광역시,연수구,연수1동,기초생계급여,15세~19세,63
인천광역시,연수구,연수1동,기초생계급여,20세~24세,39
인천광역시,연수구,연수1동,기초생계급여,25세~29세,24
인천광역시,연수구,연수1동,기초생계급여,30세~34세,26
인천광역시,연수구,연수1동,기초생계급여,35세~39세,38
인천광역시,연수구,연수1동,기초생계급여,40세~44세,63
인천광역시,연수구,연수1동,기초생계급여,45세~49세,87
인천광역시,연수구,연수1동,기초생계급여,50세~54세,66
인천광역시,연수구,연수1동,기초생계급여,55세~59세,87
인천광역시,연수구,연수1동,기초생계급여,60세~64세,85
인천광역시,연수구,연수1동,기초생계급여,65세~69세,61
인천광역시,연수구,연수1동,기초생계급여,70세~74세,46
인천광역시,연수구,연수1동,기초생계급여,75세~79세,41
인천광역시,연수구,연수1동,기초생계급여,80세~84세,36
인천광역시,연수구,연수1동,기초생계급여,85세~89세,18
인천광역시,연수구,연수1동,기초생계급여,90세~94세,8
인천광역시,연수구,연수1동,기초생계급여,95세~99세,1
인천광역시,연수구,연수1동,기초생계급여,100세이상,1
인천광역시,연수구,연수1동,기초의료급여,0세~4세,1
인천광역시,연수구,연수1동,기초의료급여,5세~9세,8
인천광역시,연수구,연수1동,기초의료급여,10세~14세,9
인천광역시,연수구,연수1동,기초의료급여,15세~19세,10
인천광역시,연수구,연수1동,기초의료급여,20세~24세,11
인천광역시,연수구,연수1동,기초의료급여,25세~29세,4
인천광역시,연수구,연수1동,기초의료급여,30세~34세,2
인천광역시,연수구,연수1동,기초의료급여,35세~39세,3
인천광역시,연수구,연수1동,기초의료급여,40세~44세,9
인천광역시,연수구,연수1동,기초의료급여,45세~49세,12
인천광역시,연수구,연수1동,기초의료급여,50세~54세,12
인천광역시,연수구,연수1동,기초의료급여,55세~59세,11
인천광역시,연수구,연수1동,기초의료급여,60세~64세,9
인천광역시,연수구,연수1동,기초의료급여,65세~69세,5
인천광역시,연수구,연수1동,기초의료급여,70세~74세,8
인천광역시,연수구,연수1동,기초의료급여,75세~79세,3
인천광역시,연수구,연수1동,기초의료급여,80세~84세,3
인천광역시,연수구,연수1동,기초의료급여,85세~89세,2
인천광역시,연수구,연수1동,기초의료급여,95세~99세,1
인천광역시,연수구,연수1동,기초주거급여,0세~4세,18
인천광역시,연수구,연수1동,기초주거급여,5세~9세,35
인천광역시,연수구,연수1동,기초주거급여,10세~14세,41
인천광역시,연수구,연수1동,기초주거급여,15세~19세,38
인천광역시,연수구,연수1동,기초주거급여,20세~24세,16
인천광역시,연수구,연수1동,기초주거급여,25세~29세,18
인천광역시,연수구,연수1동,기초주거급여,30세~34세,18
인천광역시,연수구,연수1동,기초주거급여,35세~39세,40
인천광역시,연수구,연수1동,기초주거급여,40세~44세,45
인천광역시,연수구,연수1동,기초주거급여,45세~49세,42
인천광역시,연수구,연수1동,기초주거급여,50세~54세,52
인천광역시,연수구,연수1동,기초주거급여,55세~59세,31
인천광역시,연수구,연수1동,기초주거급여,60세~64세,19
인천광역시,연수구,연수1동,기초주거급여,65세~69세,28
인천광역시,연수구,연수1동,기초주거급여,70세~74세,12
인천광역시,연수구,연수1동,기초주거급여,75세~79세,20
인천광역시,연수구,연수1동,기초주거급여,80세~84세,16
인천광역시,연수구,연수1동,기초주거급여,85세~89세,12
인천광역시,연수구,연수1동,기초주거급여,90세~94세,3
인천광역시,연수구,연수1동,기초교육급여,5세~9세,12
인천광역시,연수구,연수1동,기초교육급여,10세~14세,20
인천광역시,연수구,연수1동,기초교육급여,15세~19세,25
인천광역시,연수구,연수2동,기초생계급여,0세~4세,5
인천광역시,연수구,연수2동,기초생계급여,5세~9세,11
인천광역시,연수구,연수2동,기초생계급여,10세~14세,21
인천광역시,연수구,연수2동,기초생계급여,15세~19세,39
인천광역시,연수구,연수2동,기초생계급여,20세~24세,31
인천광역시,연수구,연수2동,기초생계급여,25세~29세,21
인천광역시,연수구,연수2동,기초생계급여,30세~34세,17
인천광역시,연수구,연수2동,기초생계급여,35세~39세,16
인천광역시,연수구,연수2동,기초생계급여,40세~44세,27
인천광역시,연수구,연수2동,기초생계급여,45세~49세,44
인천광역시,연수구,연수2동,기초생계급여,50세~54세,93
인천광역시,연수구,연수2동,기초생계급여,55세~59세,126
인천광역시,연수구,연수2동,기초생계급여,60세~64세,149
인천광역시,연수구,연수2동,기초생계급여,65세~69세,114
인천광역시,연수구,연수2동,기초생계급여,70세~74세,88
인천광역시,연수구,연수2동,기초생계급여,75세~79세,75
인천광역시,연수구,연수2동,기초생계급여,80세~84세,69
인천광역시,연수구,연수2동,기초생계급여,85세~89세,47
인천광역시,연수구,연수2동,기초생계급여,90세~94세,12
인천광역시,연수구,연수2동,기초생계급여,95세~99세,4
인천광역시,연수구,연수2동,기초생계급여,100세이상,3
인천광역시,연수구,연수2동,기초의료급여,5세~9세,5
인천광역시,연수구,연수2동,기초의료급여,10세~14세,8
인천광역시,연수구,연수2동,기초의료급여,15세~19세,10
인천광역시,연수구,연수2동,기초의료급여,20세~24세,3
인천광역시,연수구,연수2동,기초의료급여,25세~29세,1
인천광역시,연수구,연수2동,기초의료급여,30세~34세,2
인천광역시,연수구,연수2동,기초의료급여,35세~39세,5
인천광역시,연수구,연수2동,기초의료급여,40세~44세,4
인천광역시,연수구,연수2동,기초의료급여,45세~49세,8
인천광역시,연수구,연수2동,기초의료급여,50세~54세,7
인천광역시,연수구,연수2동,기초의료급여,55세~59세,7
인천광역시,연수구,연수2동,기초의료급여,60세~64세,7
