facility_id,facility_name,district,address,observation_count,source_count,source_datasets,category_details,observation_ids,match_rule
fac_3e5d9c9c49b1856e,천사노인요양원,남동구,"인천광역시 남동구 구월로 335, 3층 (만수동, 녹수빌딩)",2,2,incheon_elderly | nhis_ltc,노인요양공동생활가정,obs_03e39decc2a691e0 | obs_85330aa2204651e1,exact_normalized_district_name_address
fac_3e63a2c2ab51b85f,장수재가노인복지센터,계양구,"인천광역시 계양구 주부토로 467, 3층 302호 (작전동)",2,1,incheon_elderly,방문목욕 | 방문요양,obs_41ffaa37e831b98a | obs_c06c3a38724c857b,exact_normalized_district_name_address
fac_3e8c36479c7fb1f1,행복재가복지센터,서구,인천광역시 서구 용두산로13번길 3 (심곡동),4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_090beb019cee834f | obs_10e11d6418303b9d | obs_a5bcbaa6ec3370f0 | obs_ed4d7481e3e2fc08,exact_normalized_district_name_address
fac_3eb5e1ab9f98c3af,(주)솔숲노인복지센터,동구,인천광역시 동구 송림로 24 803호(금곡동),8,2,incheon_elderly | nhis_ltc,방문간호 | 방문목욕 | 방문요양 | 재가장기요양기관 방문간호 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양 | 재가장기요양기관 주야간보호 | 주야간보호,obs_1fe6b2a7ee3bb4a5 | obs_2d280cdba0e1376a | obs_38be0a0e2952f79f | obs_3bfd86e5c5e76259 | obs_84ebc6403b625cae | obs_9ea84e4e6ee11b6b | obs_bf155a6a53df7a49 | obs_f3f03e79b2d7b6d8,exact_normalized_district_name_address
fac_3ebff326f23e136a,다조아방문요양센터,미추홀구,"인천광역시 미추홀구 석정로 168-1, 3층 (도화동)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_1cf30c938fc1ece8 | obs_9386860f45dcc786 | obs_d71f61a11e83f05b | obs_fca1bfac7e094cbf,exact_normalized_district_name_address
fac_3f299930dbf86c91,인천큰사랑노인장기요양센터,부평구,"인천광역시 부평구 부영로28번길 31-7 203호호 (부평동, 보라캐슬)",2,1,nhis_ltc,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_3d12444d0ffc7e36 | obs_42e3b8401865c944,exact_normalized_district_name_address
fac_3f38f61284dfa91d,사랑e음 재가복지센터,계양구,"인천광역시 계양구 효서로 116, 201호 (효성동)",2,1,incheon_elderly,방문목욕 | 방문요양,obs_33d1497b6a7a8bb9 | obs_70312b7a9eef6de2,exact_normalized_district_name_address
fac_3f59754d3008df00,송도VIP요양원,연수구,인천광역시 연수구 청량로155번길 70 (옥련동),2,1,nhis_ltc,노인요양시설(개정법),obs_0ed2c840c8f8a99d | obs_1c8d55926e173438,exact_normalized_district_name_address
fac_3f5b5c3265801074,영보재가요양보호센터,계양구,"인천광역시 계양구 계양문화로 44 1204호 (계산동, 라이즈빌)",2,1,nhis_ltc,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_6dba08cc38414e29 | obs_c7311bfdc43252d5,exact_normalized_district_name_address
fac_3f6557a210124478,포근한요양원,계양구,인천광역시 계양구 선주로34번길 3 (선주지동),2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_19df168979649ba7 | obs_4b6c0ab9b712bad0,exact_normalized_district_name_address
fac_3f70a9dc7fd28f8c,한아름재가노인복지센터,중구,인천광역시 중구 서해대로483번길 15 (율목동),4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_62ddab5560501494 | obs_7b58ec7263da88b1 | obs_9fd260dcd5cbc713 | obs_f0662ceec5ce3d74,exact_normalized_district_name_address
fac_3fba17d4318e9ce0,삼성데이케어센터,계양구,"인천광역시 계양구 효서로 362, 4층 (작전동)",4,2,incheon_elderly | nhis_ltc,방문요양 | 재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호 | 주야간보호,obs_355b8aa713fcfc2d | obs_6f6206ec7f438460 | obs_b322d32ab6451e8a | obs_c52a739eca3534b0,exact_normalized_district_name_address
fac_40283fccb2361580,송축복지센터(폐업26.3.6),강화군,인천광역시 강화군 송해면 전망대로57번길 48,2,1,incheon_elderly,방문목욕 | 방문요양,obs_6f2cf42e92bdd936 | obs_86b273d120a3e141,exact_normalized_district_name_address
fac_404a492ca293b8fb,인천재가복지센터,남동구,"인천광역시 남동구 인주대로 839 ,301호",2,1,incheon_elderly,방문목욕 | 방문요양,obs_34011d07b9b374f4 | obs_9e4d089835a7c404,exact_normalized_district_name_address
fac_4080ad3a94005968,봄날노인복지센터,미추홀구,인천광역시 미추홀구 구월로 13 (주안동),4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_0cc559cdefc8144b | obs_2ce995a0acb8a6a3 | obs_804409ae12574044 | obs_e08e84e1b9e99368,exact_normalized_district_name_address
fac_408948cfc847e46e,다비다재가복지센터,계양구,"인천광역시 계양구 장제로 1285, 4층 401호 (장기동)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_172c8bf0f19bb7ca | obs_602d9df78cdba5e8 | obs_60d65b1c4522e6ee | obs_d04b7c9f948375b5,exact_normalized_district_name_address
fac_408ab076d6d77823,한가족노인복지센터,미추홀구,"인천광역시 미추홀구 독정이로 54, 3층 (숭의동)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_23acdcff85caae63 | obs_9fb70af20e5fad4d | obs_e6e60fb6008e80ce | obs_e991a144cb1edfbd,exact_normalized_district_name_address
fac_409f95f0998ca55f,로사케어재가복지센터,동구,인천광역시 동구 솔빛로 88-5(송림동),4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_413b9d60781ff821 | obs_62c3d7d365548c8f | obs_d0fbf49f35c5fcc3 | obs_ee26844934ad256b,exact_normalized_district_name_address
fac_40c3f6c9eb95cc1b,기쁨노인전문요양원,부평구,"인천광역시 부평구 충선로203번길 40, 7층 (삼산동, 씨앤씨로데오1)",2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_1d69dcee75723642 | obs_1dcacd142d955c05,exact_normalized_district_name_address
fac_40d401c88b9e4109,사회서비스원 강화종합재가센터,강화군,"인천광역시 강화군 강화읍 중앙로 25, 3층(우진빌딩)",2,1,incheon_elderly,방문목욕 | 방문요양,obs_75b2ab49f44d2ea6 | obs_da25dfa3d8e2e9d0,exact_normalized_district_name_address
fac_40e2bd1566e9e41e,나은 연세데이케어센터,서구,인천광역시 서구 신진말로 36 1층 (가좌동),2,2,incheon_elderly | nhis_ltc,재가노인복지시설 주야간보호 | 주야간보호,obs_3b7676c9479feb4d | obs_431ebff900fcac87,exact_normalized_district_name_address
fac_40f351bc66361135,미소노인복지센터,남동구,"인천광역시 남동구 만수로 6, 2층 (만수동)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_14c8b003234c6d86 | obs_5a0c2960dbcd037f | obs_cafb666bce38fafa | obs_e3f793bfd2af80f6,exact_normalized_district_name_address
fac_41464f1a52240ec6,송월동노인복지센터,중구,인천광역시 중구 참외전로13번길 2 송월아파트 상가동동103호105호호 (송월동1가),2,1,nhis_ltc,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_3d5b3f510fdd5ac3 | obs_a2ba7b2c3e186a06,exact_normalized_district_name_address
fac_41a038fe627c642f,미소효드림노인복지센터,남동구,인천광역시 남동구 백범로 132 1층404-1호 (만수동),2,1,nhis_ltc,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_2ee0f9d5d5ec5d77 | obs_3ce780364b2f7bd1,exact_normalized_district_name_address
fac_41bea5c08fccafca,와우복지용구,남동구,"인천광역시 남동구 장도로 26-1, 102호, 202호 (논현동)",2,2,incheon_elderly | nhis_ltc,복지용구 | 재가노인복지시설 복지용구,obs_e3c2c8f581981b56 | obs_f6ba4d1990a7b4f1,exact_normalized_district_name_address
fac_41cc50fc05abd675,이삭실버재가복지센터,계양구,인천광역시 계양구 경명대로1114번길 31 4층 (계산동),2,1,nhis_ltc,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_d48a25fe39a09a28 | obs_fc11c3c623895cd5,exact_normalized_district_name_address
fac_41ce5231afcb470d,천사의집2호,남동구,"인천광역시 남동구 남동대로774번길 47, 3층 (구월동)",3,2,incheon_elderly | nhis_ltc,노인요양공동생활가정 | 치매전담형노인요양공동생활가정,obs_08ce48aa01a087dd | obs_2ee952d27c502bd3 | obs_7e42759a7f639b04,exact_normalized_district_name_address
fac_41d7f793f8b63cdd,다사랑재가복지센터,부평구,"인천광역시 부평구 대보로12번길 11, 1층 (삼산동)",2,1,incheon_elderly,방문목욕 | 방문요양,obs_2573dce52deb903f | obs_70e44113ed289cb1,exact_normalized_district_name_address
fac_41da4e89bfc69f18,고운방문요양센터,부평구,"인천광역시 부평구 부평북로 118, 상가동 102호 (청천동)",2,2,incheon_elderly | nhis_ltc,방문요양 | 재가노인복지시설 방문요양,obs_6d17261581cd03e2 | obs_b5416068f355c53e,exact_normalized_district_name_address
fac_4202b517374c9362,하이노인주간보호센터,부평구,"인천광역시 부평구 원적로 469, 4층",3,1,incheon_elderly,방문목욕 | 방문요양 | 주야간보호,obs_10a64d3c0f56371c | obs_38114eb1f00b9088 | obs_c350c8964a349943,exact_normalized_district_name_address
fac_4220dbd775b1ae41,서인천요양원,서구,인천광역시 서구 장고개로 262 (가좌동),2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_7a5e2717b9766a74 | obs_a39798a07bfd889f,exact_normalized_district_name_address
fac_4222dd9b05cb8f77,뉴퍼스트시니어재가복지센터,연수구,"인천광역시 연수구 컨벤시아대로130번길 80, 105동 2603호(송도동)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_208604343accf4fc | obs_33968fe5f7599be5 | obs_434360db3043b2ac | obs_79ac9d4b775f773c,exact_normalized_district_name_address
fac_4230c8a052a4000b,축복요양원,중구,"인천광역시 중구 인중로 96, 4층 (신흥동2가, 신흥동누리타워)",2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_6e6e6e51481c7e1f | obs_718f033d2730beda,exact_normalized_district_name_address
fac_4241f27761489b42,주공1차 재가노인복지센터,연수구,"인천광역시 연수구 비류대로 529번길 14-2, 1층 101호 (선학동)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_351110e0fd9158fa | obs_41a8a3edfdefa4ea | obs_a9d6d3b084c0d9c4 | obs_e3cbbd29c037260e,exact_normalized_district_name_address
fac_4248645ddde04383,옹진재가노인지원서비스센터,옹진군,인천광역시 옹진군 영흥면 영흥로 335,2,1,incheon_elderly,방문요양 | 재가노인지원서비스,obs_cb541f4b8714a3a6 | obs_fecbcc6ce25cef0a,exact_normalized_district_name_address
fac_426d03b9b45c9756,한사랑노인복지센터,계양구,인천광역시 계양구 계양대로 82 4층407호 (작전동),2,1,nhis_ltc,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_4bf3dd65b7f6272e | obs_bb24fa07075666ff,exact_normalized_district_name_address
fac_42a7e50145490813,송이노인복지센터,남동구,"인천광역시 남동구 구월말로 59(만수동, 2층 일부)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_2d76286cc212a7ae | obs_4323f1d6a54c0514 | obs_74d2b7c07943983e | obs_8b96ec9a39b9b1fd,exact_normalized_district_name_address
fac_42abf2d7bc398d13,정으로 노인복지센터,서구,"인천광역시 서구 석남로109번길 4-1, 2호 (석남동)",3,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문요양,obs_56145bba42d5aa94 | obs_6480e8704918beaa | obs_fe0de50b35c9fc3e,exact_normalized_district_name_address
fac_42b7773cef4245ce,으뜸주야간보호센터,서구,인천광역시 서구 청마로19번길 21 3층 (당하동),4,2,incheon_elderly | nhis_ltc,방문요양 | 재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호 | 주야간보호,obs_2c93494ccf3a05ad | obs_a2867389eb7e0146 | obs_b2b5c6f206e6117b | obs_f369babd3dc2e992,exact_normalized_district_name_address
fac_42dcbafa5d8b63a2,청량산주야간보호센터,연수구,"인천광역시 연수구 벚꽃로 106 5층501호 (청학동, 연수광장프라자)",3,1,nhis_ltc,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호,obs_60f2cc9e14a5a150 | obs_a4f59eee22a45423 | obs_ed59c6df3b93c2ba,exact_normalized_district_name_address
fac_42dd875ea9ce3e78,도토리재가복지센터,서구,인천광역시 서구 건지로348번길 27 2층 (가좌동),3,2,incheon_elderly | nhis_ltc,방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_04e75cd1bde7125d | obs_5c352bbacf6b78fa | obs_cf721916b11fca31,exact_normalized_district_name_address
fac_42e3b2a9cc756450,미소지움요양원,남동구,"인천광역시 남동구 청능대로 593, 3층 (논현동, 신성프라자)",2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_169e33aa472a5450 | obs_4313c1d8fb11732d,exact_normalized_district_name_address
fac_42ee81acb8891020,희망나눔노인요양센터,남동구,"인천광역시 남동구 구월로 278, 4층 (구월동)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_1febd031e346d8ee | obs_51ba35b9b9ee508a | obs_e479323506db7307 | obs_e9ec700be3c30584,exact_normalized_district_name_address
fac_432cce9a93b55ceb,다올재가노인복지센터,부평구,"인천광역시 부평구 부평대로167번길 54, 306-3호 (청천동)",2,2,incheon_elderly | nhis_ltc,방문요양 | 재가노인복지시설 방문요양,obs_38a7b39fc1848193 | obs_5a104e3b2921fc31,exact_normalized_district_name_address
fac_435c9125f5f9315e,국제공항방문요양센터,중구,인천광역시 중구 운중로48번길 21-46 (운남동),2,2,incheon_elderly | nhis_ltc,방문요양 | 재가노인복지시설 방문요양,obs_dcd94a2bc262c6ea | obs_fdb79b64a0eaab84,exact_normalized_district_name_address
fac_4361c1158af1fcb9,성모요양원,서구,인천광역시 서구 심곡로100번길 31 (심곡동),2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_655039032a5de577 | obs_85e998129b52b839,exact_normalized_district_name_address
fac_4372b55d2ec91eda,혜윰재가방문요양센터,연수구,"인천광역시 연수구 새말로 70, 401호 (연수동, 우정빌딩)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_911c81b228678129 | obs_b0040e5105906616 | obs_e7dc099086976ecb | obs_f6172d4d0f8fcfc4,exact_normalized_district_name_address
fac_4374f81c5c43a413,누리애방문요양센터,미추홀구,"인천광역시 미추홀구 독정이로33번길 48, 1층 102호 (숭의동)",3,2,incheon_elderly | nhis_ltc,방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_2ba66b96949f90bc | obs_7208ae7b73c81173 | obs_d157b38b7ef3fe8d,exact_normalized_district_name_address
fac_4399ef8651df2669,공감요양원,남동구,"인천광역시 남동구 주안로 231, 3층 (간석동)",2,2,incheon_elderly | nhis_ltc,노인요양공동생활가정,obs_554be1830cc83a71 | obs_89f8cd28c0eef9ed,exact_normalized_district_name_address
fac_43a0c278c8a669a2,케어블 커뮤니티케어 인천 미추홀점,미추홀구,"인천광역시 미추홀구 경인로 33, 2층 (숭의동, 행복아파트)",3,3,incheon_elderly | michuhol_elderly | nhis_ltc,재가노인복지시설 | 재가노인복지시설 주야간보호 | 주야간보호,obs_4585ba8aba6e9328 | obs_b2b0718d48c028e7 | obs_d0a1a327c164b038,exact_normalized_district_name_address
fac_43c3bce09cda9558,동수재가노인복지센터,부평구,"인천광역시 부평구 동수로126번길 11, 2층 101호 (부개동)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_3f473b263d0c93d0 | obs_83410be02271120b | obs_bb79dcc45403f54f | obs_ff85b2e483ed9e4a,exact_normalized_district_name_address
