reference_year,reference_period,source_admin_code,source_admin_name,source_sido_name,source_sigungu_name,source_eupmyeondong_name,harmonization_status,one_person_households_age_total,one_person_households_age_male,one_person_households_age_female,one_person_age_60_plus_exact,one_person_age_70_plus_exact,one_person_age_60_plus_share_pct,one_person_age_70_plus_share_pct,one_person_age_65_plus_status,source_file
2023,2023-12,2811052000,인천광역시 중구 연안동,인천광역시,중구,연안동,requires_2026_07_01_reform_crosswalk,1707,1081,626,855,367,50.0879,21.4997,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2811053000,인천광역시 중구 신포동,인천광역시,중구,신포동,requires_2026_07_01_reform_crosswalk,1341,719,622,696,398,51.9016,29.6793,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2811054000,인천광역시 중구 신흥동,인천광역시,중구,신흥동,requires_2026_07_01_reform_crosswalk,2919,1604,1315,1262,626,43.2340,21.4457,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2811056000,인천광역시 중구 도원동,인천광역시,중구,도원동,requires_2026_07_01_reform_crosswalk,1044,557,487,632,351,60.5364,33.6207,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2811057000,인천광역시 중구 율목동,인천광역시,중구,율목동,requires_2026_07_01_reform_crosswalk,1070,581,489,601,332,56.1682,31.0280,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2811058500,인천광역시 중구 동인천동,인천광역시,중구,동인천동,requires_2026_07_01_reform_crosswalk,1972,1131,841,1075,568,54.5132,28.8032,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2811061500,인천광역시 중구 개항동,인천광역시,중구,개항동,requires_2026_07_01_reform_crosswalk,2083,1093,990,996,539,47.8157,25.8761,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2811062000,인천광역시 중구 영종동,인천광역시,중구,영종동,requires_2026_07_01_reform_crosswalk,5965,4017,1948,1538,574,25.7837,9.6228,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2811062200,인천광역시 중구 영종1동,인천광역시,중구,영종1동,requires_2026_07_01_reform_crosswalk,6199,3313,2886,1193,513,19.2450,8.2755,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2811062800,인천광역시 중구 운서동,인천광역시,중구,운서동,requires_2026_07_01_reform_crosswalk,13407,7665,5742,1342,579,10.0097,4.3186,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2811063000,인천광역시 중구 용유동,인천광역시,중구,용유동,requires_2026_07_01_reform_crosswalk,1551,929,622,849,345,54.7389,22.2437,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2814051000,인천광역시 동구 만석동,인천광역시,동구,만석동,requires_2026_07_01_reform_crosswalk,1345,741,604,773,381,57.4721,28.3271,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2814052500,인천광역시 동구 화수1.화평동,인천광역시,동구,화수1.화평동,requires_2026_07_01_reform_crosswalk,1254,654,600,788,460,62.8389,36.6826,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2814053000,인천광역시 동구 화수2동,인천광역시,동구,화수2동,requires_2026_07_01_reform_crosswalk,1693,786,907,1004,598,59.3030,35.3219,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2814055500,인천광역시 동구 송현1.2동,인천광역시,동구,송현1.2동,requires_2026_07_01_reform_crosswalk,1477,699,778,670,385,45.3622,26.0664,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2814057000,인천광역시 동구 송현3동,인천광역시,동구,송현3동,requires_2026_07_01_reform_crosswalk,853,468,385,508,270,59.5545,31.6530,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2814058000,인천광역시 동구 송림1동,인천광역시,동구,송림1동,requires_2026_07_01_reform_crosswalk,941,459,482,273,141,29.0117,14.9841,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2814059000,인천광역시 동구 송림2동,인천광역시,동구,송림2동,requires_2026_07_01_reform_crosswalk,551,276,275,369,205,66.9691,37.2051,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2814060500,인천광역시 동구 송림3.5동,인천광역시,동구,송림3.5동,requires_2026_07_01_reform_crosswalk,930,477,453,497,258,53.4409,27.7419,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2814061000,인천광역시 동구 송림4동,인천광역시,동구,송림4동,requires_2026_07_01_reform_crosswalk,704,439,265,209,82,29.6875,11.6477,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2814063000,인천광역시 동구 송림6동,인천광역시,동구,송림6동,requires_2026_07_01_reform_crosswalk,837,388,449,483,283,57.7061,33.8112,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2814064000,인천광역시 동구 금창동,인천광역시,동구,금창동,requires_2026_07_01_reform_crosswalk,662,325,337,413,250,62.3867,37.7644,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817751000,인천광역시 미추홀구 숭의2동,인천광역시,미추홀구,숭의2동,pre_reform_code_preserved_district_not_reorganized,2860,1485,1375,1337,693,46.7483,24.2308,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817752000,인천광역시 미추홀구 숭의1.3동,인천광역시,미추홀구,숭의1.3동,pre_reform_code_preserved_district_not_reorganized,3115,1644,1471,1137,605,36.5008,19.4222,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817753000,인천광역시 미추홀구 숭의4동,인천광역시,미추홀구,숭의4동,pre_reform_code_preserved_district_not_reorganized,3182,1650,1532,1522,759,47.8316,23.8529,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817754000,인천광역시 미추홀구 용현1.4동,인천광역시,미추홀구,용현1.4동,pre_reform_code_preserved_district_not_reorganized,7087,4293,2794,1802,937,25.4268,13.2214,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817755000,인천광역시 미추홀구 용현2동,인천광역시,미추홀구,용현2동,pre_reform_code_preserved_district_not_reorganized,3746,1861,1885,1357,737,36.2253,19.6743,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817756000,인천광역시 미추홀구 용현3동,인천광역시,미추홀구,용현3동,pre_reform_code_preserved_district_not_reorganized,2524,1409,1115,1166,577,46.1965,22.8605,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817757000,인천광역시 미추홀구 용현5동,인천광역시,미추홀구,용현5동,pre_reform_code_preserved_district_not_reorganized,7291,3680,3611,2333,1120,31.9984,15.3614,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817758000,인천광역시 미추홀구 학익1동,인천광역시,미추홀구,학익1동,pre_reform_code_preserved_district_not_reorganized,3616,1859,1757,1604,807,44.3584,22.3175,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817759000,인천광역시 미추홀구 학익2동,인천광역시,미추홀구,학익2동,pre_reform_code_preserved_district_not_reorganized,3031,1401,1630,1433,822,47.2781,27.1198,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817760000,인천광역시 미추홀구 도화1동,인천광역시,미추홀구,도화1동,pre_reform_code_preserved_district_not_reorganized,4496,2380,2116,1830,919,40.7028,20.4404,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817761000,인천광역시 미추홀구 도화2.3동,인천광역시,미추홀구,도화2.3동,pre_reform_code_preserved_district_not_reorganized,5303,2980,2323,1995,910,37.6202,17.1601,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817762000,인천광역시 미추홀구 주안1동,인천광역시,미추홀구,주안1동,pre_reform_code_preserved_district_not_reorganized,7226,4289,2937,1347,508,18.6410,7.0302,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817763000,인천광역시 미추홀구 주안2동,인천광역시,미추홀구,주안2동,pre_reform_code_preserved_district_not_reorganized,4684,2484,2200,1952,956,41.6738,20.4099,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817764000,인천광역시 미추홀구 주안3동,인천광역시,미추홀구,주안3동,pre_reform_code_preserved_district_not_reorganized,2833,1464,1369,1117,549,39.4282,19.3788,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817765000,인천광역시 미추홀구 주안4동,인천광역시,미추홀구,주안4동,pre_reform_code_preserved_district_not_reorganized,3722,1897,1825,1711,854,45.9699,22.9447,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817766000,인천광역시 미추홀구 주안5동,인천광역시,미추홀구,주안5동,pre_reform_code_preserved_district_not_reorganized,4665,2464,2201,1793,891,38.4352,19.0997,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817767000,인천광역시 미추홀구 주안6동,인천광역시,미추홀구,주안6동,pre_reform_code_preserved_district_not_reorganized,4266,2300,1966,1548,757,36.2869,17.7450,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817768000,인천광역시 미추홀구 주안7동,인천광역시,미추홀구,주안7동,pre_reform_code_preserved_district_not_reorganized,2647,1187,1460,1380,698,52.1345,26.3695,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817769000,인천광역시 미추홀구 주안8동,인천광역시,미추홀구,주안8동,pre_reform_code_preserved_district_not_reorganized,3389,1650,1739,1618,791,47.7427,23.3402,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817770000,인천광역시 미추홀구 관교동,인천광역시,미추홀구,관교동,pre_reform_code_preserved_district_not_reorganized,2129,1095,1034,920,460,43.2128,21.6064,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2817771000,인천광역시 미추홀구 문학동,인천광역시,미추홀구,문학동,pre_reform_code_preserved_district_not_reorganized,4265,2761,1504,1157,446,27.1278,10.4572,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2818563000,인천광역시 연수구 옥련1동,인천광역시,연수구,옥련1동,pre_reform_code_preserved_district_not_reorganized,2803,1390,1413,1292,664,46.0935,23.6889,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2818564000,인천광역시 연수구 옥련2동,인천광역시,연수구,옥련2동,pre_reform_code_preserved_district_not_reorganized,2175,1054,1121,924,449,42.4828,20.6437,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2818575000,인천광역시 연수구 선학동,인천광역시,연수구,선학동,pre_reform_code_preserved_district_not_reorganized,3809,2228,1581,1567,759,41.1394,19.9265,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2818576100,인천광역시 연수구 연수1동,인천광역시,연수구,연수1동,pre_reform_code_preserved_district_not_reorganized,4687,3093,1594,1316,532,28.0777,11.3505,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2818576200,인천광역시 연수구 연수2동,인천광역시,연수구,연수2동,pre_reform_code_preserved_district_not_reorganized,4371,2160,2211,1644,845,37.6115,19.3320,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2818576300,인천광역시 연수구 연수3동,인천광역시,연수구,연수3동,pre_reform_code_preserved_district_not_reorganized,2977,1255,1722,1634,899,54.8875,30.1982,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2818576600,인천광역시 연수구 청학동,인천광역시,연수구,청학동,pre_reform_code_preserved_district_not_reorganized,6170,3624,2546,2461,1121,39.8865,18.1686,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2818578000,인천광역시 연수구 동춘1동,인천광역시,연수구,동춘1동,pre_reform_code_preserved_district_not_reorganized,1807,846,961,700,305,38.7382,16.8788,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2818579000,인천광역시 연수구 동춘2동,인천광역시,연수구,동춘2동,pre_reform_code_preserved_district_not_reorganized,1666,743,923,613,312,36.7947,18.7275,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2818579500,인천광역시 연수구 동춘3동,인천광역시,연수구,동춘3동,pre_reform_code_preserved_district_not_reorganized,630,255,375,345,185,54.7619,29.3651,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2818582000,인천광역시 연수구 송도1동,인천광역시,연수구,송도1동,pre_reform_code_preserved_district_not_reorganized,5707,2856,2851,556,236,9.7424,4.1353,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2818583000,인천광역시 연수구 송도2동,인천광역시,연수구,송도2동,pre_reform_code_preserved_district_not_reorganized,1770,871,899,404,164,22.8249,9.2655,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2818584000,인천광역시 연수구 송도3동,인천광역시,연수구,송도3동,pre_reform_code_preserved_district_not_reorganized,5654,2752,2902,599,214,10.5943,3.7849,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2818585000,인천광역시 연수구 송도4동,인천광역시,연수구,송도4동,pre_reform_code_preserved_district_not_reorganized,2740,1379,1361,375,129,13.6861,4.7080,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2818586000,인천광역시 연수구 송도5동,인천광역시,연수구,송도5동,pre_reform_code_preserved_district_not_reorganized,3850,1982,1868,534,131,13.8701,3.4026,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820051000,인천광역시 남동구 구월1동,인천광역시,남동구,구월1동,pre_reform_code_preserved_district_not_reorganized,5394,2623,2771,1835,864,34.0193,16.0178,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820052000,인천광역시 남동구 구월2동,인천광역시,남동구,구월2동,pre_reform_code_preserved_district_not_reorganized,2939,1297,1642,1331,630,45.2875,21.4359,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820052100,인천광역시 남동구 구월3동,인천광역시,남동구,구월3동,pre_reform_code_preserved_district_not_reorganized,10858,5796,5062,1672,683,15.3988,6.2903,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820052200,인천광역시 남동구 구월4동,인천광역시,남동구,구월4동,pre_reform_code_preserved_district_not_reorganized,4110,2071,2039,1806,804,43.9416,19.5620,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820053000,인천광역시 남동구 간석1동,인천광역시,남동구,간석1동,pre_reform_code_preserved_district_not_reorganized,3945,1975,1970,1455,751,36.8821,19.0368,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820054000,인천광역시 남동구 간석2동,인천광역시,남동구,간석2동,pre_reform_code_preserved_district_not_reorganized,3422,1867,1555,1371,636,40.0643,18.5856,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820055000,인천광역시 남동구 간석3동,인천광역시,남동구,간석3동,pre_reform_code_preserved_district_not_reorganized,5575,2964,2611,2440,1140,43.7668,20.4484,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820055100,인천광역시 남동구 간석4동,인천광역시,남동구,간석4동,pre_reform_code_preserved_district_not_reorganized,5678,3095,2583,2088,931,36.7735,16.3966,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820056000,인천광역시 남동구 만수1동,인천광역시,남동구,만수1동,pre_reform_code_preserved_district_not_reorganized,4551,2155,2396,2362,1261,51.9007,27.7082,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820057000,인천광역시 남동구 만수2동,인천광역시,남동구,만수2동,pre_reform_code_preserved_district_not_reorganized,2963,1393,1570,1371,664,46.2707,22.4097,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820058000,인천광역시 남동구 만수3동,인천광역시,남동구,만수3동,pre_reform_code_preserved_district_not_reorganized,2373,1232,1141,1074,556,45.2592,23.4303,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820058100,인천광역시 남동구 만수4동,인천광역시,남동구,만수4동,pre_reform_code_preserved_district_not_reorganized,3193,1417,1776,1490,737,46.6646,23.0817,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820058200,인천광역시 남동구 만수5동,인천광역시,남동구,만수5동,pre_reform_code_preserved_district_not_reorganized,3522,1746,1776,1700,824,48.2680,23.3958,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820058300,인천광역시 남동구 만수6동,인천광역시,남동구,만수6동,pre_reform_code_preserved_district_not_reorganized,3591,1625,1966,1809,953,50.3759,26.5386,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820065000,인천광역시 남동구 장수서창동,인천광역시,남동구,장수서창동,pre_reform_code_preserved_district_not_reorganized,2365,1232,1133,1119,539,47.3150,22.7907,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820065500,인천광역시 남동구 서창2동,인천광역시,남동구,서창2동,pre_reform_code_preserved_district_not_reorganized,4949,2453,2496,2028,949,40.9780,19.1756,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820066000,인천광역시 남동구 남촌도림동,인천광역시,남동구,남촌도림동,pre_reform_code_preserved_district_not_reorganized,3575,1995,1580,1612,805,45.0909,22.5175,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820069000,인천광역시 남동구 논현1동,인천광역시,남동구,논현1동,pre_reform_code_preserved_district_not_reorganized,4688,2611,2077,1625,706,34.6630,15.0597,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820070000,인천광역시 남동구 논현2동,인천광역시,남동구,논현2동,pre_reform_code_preserved_district_not_reorganized,6361,3662,2699,1991,1010,31.3001,15.8780,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2820071000,인천광역시 남동구 논현고잔동,인천광역시,남동구,논현고잔동,pre_reform_code_preserved_district_not_reorganized,4365,2294,2071,1548,681,35.4639,15.6014,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823751000,인천광역시 부평구 부평1동,인천광역시,부평구,부평1동,pre_reform_code_preserved_district_not_reorganized,7389,3626,3763,1911,915,25.8628,12.3833,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823752000,인천광역시 부평구 부평2동,인천광역시,부평구,부평2동,pre_reform_code_preserved_district_not_reorganized,3300,1677,1623,1320,624,40.0000,18.9091,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823753000,인천광역시 부평구 부평3동,인천광역시,부평구,부평3동,pre_reform_code_preserved_district_not_reorganized,3266,1684,1582,1519,751,46.5095,22.9945,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823754000,인천광역시 부평구 부평4동,인천광역시,부평구,부평4동,pre_reform_code_preserved_district_not_reorganized,9054,4625,4429,2686,1212,29.6664,13.3863,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823755000,인천광역시 부평구 부평5동,인천광역시,부평구,부평5동,pre_reform_code_preserved_district_not_reorganized,7250,3767,3483,1986,867,27.3931,11.9586,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823756000,인천광역시 부평구 부평6동,인천광역시,부평구,부평6동,pre_reform_code_preserved_district_not_reorganized,3269,1668,1601,1156,531,35.3625,16.2435,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823757000,인천광역시 부평구 산곡1동,인천광역시,부평구,산곡1동,pre_reform_code_preserved_district_not_reorganized,2162,1056,1106,809,417,37.4191,19.2877,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823758000,인천광역시 부평구 산곡2동,인천광역시,부평구,산곡2동,pre_reform_code_preserved_district_not_reorganized,2072,908,1164,983,501,47.4421,24.1795,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823758100,인천광역시 부평구 산곡3동,인천광역시,부평구,산곡3동,pre_reform_code_preserved_district_not_reorganized,2639,1132,1507,1512,823,57.2944,31.1861,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823758200,인천광역시 부평구 산곡4동,인천광역시,부평구,산곡4동,pre_reform_code_preserved_district_not_reorganized,1627,629,998,808,476,49.6620,29.2563,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823759100,인천광역시 부평구 청천1동,인천광역시,부평구,청천1동,pre_reform_code_preserved_district_not_reorganized,2549,1502,1047,824,296,32.3264,11.6124,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823759200,인천광역시 부평구 청천2동,인천광역시,부평구,청천2동,pre_reform_code_preserved_district_not_reorganized,4683,2393,2290,1949,888,41.6186,18.9622,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823764100,인천광역시 부평구 갈산1동,인천광역시,부평구,갈산1동,pre_reform_code_preserved_district_not_reorganized,2739,1533,1206,1020,467,37.2399,17.0500,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823764200,인천광역시 부평구 갈산2동,인천광역시,부평구,갈산2동,pre_reform_code_preserved_district_not_reorganized,3252,1505,1747,1621,811,49.8462,24.9385,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823764600,인천광역시 부평구 삼산1동,인천광역시,부평구,삼산1동,pre_reform_code_preserved_district_not_reorganized,4925,2308,2617,2614,1411,53.0761,28.6497,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823764800,인천광역시 부평구 삼산2동,인천광역시,부평구,삼산2동,pre_reform_code_preserved_district_not_reorganized,2159,972,1187,1022,558,47.3367,25.8453,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823765000,인천광역시 부평구 부개1동,인천광역시,부평구,부개1동,pre_reform_code_preserved_district_not_reorganized,3420,1739,1681,1635,761,47.8070,22.2515,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823766000,인천광역시 부평구 부개2동,인천광역시,부평구,부개2동,pre_reform_code_preserved_district_not_reorganized,2794,1368,1426,1084,520,38.7974,18.6113,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823766100,인천광역시 부평구 부개3동,인천광역시,부평구,부개3동,pre_reform_code_preserved_district_not_reorganized,3843,1681,2162,1524,817,39.6565,21.2594,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823767000,인천광역시 부평구 일신동,인천광역시,부평구,일신동,pre_reform_code_preserved_district_not_reorganized,1613,847,766,673,355,41.7235,22.0087,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823768000,인천광역시 부평구 십정1동,인천광역시,부평구,십정1동,pre_reform_code_preserved_district_not_reorganized,4045,2182,1863,1561,748,38.5909,18.4920,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2823769000,인천광역시 부평구 십정2동,인천광역시,부평구,십정2동,pre_reform_code_preserved_district_not_reorganized,5609,3240,2369,2470,1035,44.0364,18.4525,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2824560100,인천광역시 계양구 효성1동,인천광역시,계양구,효성1동,pre_reform_code_preserved_district_not_reorganized,3853,1980,1873,1735,798,45.0298,20.7111,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2824560200,인천광역시 계양구 효성2동,인천광역시,계양구,효성2동,pre_reform_code_preserved_district_not_reorganized,3410,1808,1602,1615,702,47.3607,20.5865,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2824561100,인천광역시 계양구 계산1동,인천광역시,계양구,계산1동,pre_reform_code_preserved_district_not_reorganized,5039,2958,2081,1953,758,38.7577,15.0427,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
2023,2023-12,2824561200,인천광역시 계양구 계산2동,인천광역시,계양구,계산2동,pre_reform_code_preserved_district_not_reorganized,3730,1925,1805,1516,654,40.6434,17.5335,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202312.csv
