reference_year,reference_period,source_admin_code,source_admin_name,source_sido_name,source_sigungu_name,source_eupmyeondong_name,harmonization_status,population_total,population_male,population_female,population_age_60_plus_exact,population_age_70_plus_exact,population_age_60_plus_share_pct,population_age_70_plus_share_pct,population_age_65_plus_status,source_file
2021,2021-12,2824572000,인천광역시 계양구 계양2동,인천광역시,계양구,계양2동,pre_reform_code_preserved_district_not_reorganized,33090,16355,16735,8248,3381,24.9260,10.2176,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2824573000,인천광역시 계양구 계양3동,인천광역시,계양구,계양3동,pre_reform_code_preserved_district_not_reorganized,25459,12546,12913,4830,1795,18.9717,7.0506,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826051500,인천광역시 서구 검암경서동,인천광역시,서구,검암경서동,requires_2026_07_01_reform_crosswalk,45483,23207,22276,6989,2553,15.3662,5.6131,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826053000,인천광역시 서구 연희동,인천광역시,서구,연희동,requires_2026_07_01_reform_crosswalk,40677,20729,19948,9504,3696,23.3646,9.0862,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826053600,인천광역시 서구 청라1동,인천광역시,서구,청라1동,requires_2026_07_01_reform_crosswalk,31513,15713,15800,3134,1042,9.9451,3.3066,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826053700,인천광역시 서구 청라2동,인천광역시,서구,청라2동,requires_2026_07_01_reform_crosswalk,48916,24270,24646,5572,1750,11.3910,3.5776,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826053900,인천광역시 서구 청라3동,인천광역시,서구,청라3동,requires_2026_07_01_reform_crosswalk,31609,15650,15959,3184,904,10.0731,2.8599,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826054200,인천광역시 서구 가정1동,인천광역시,서구,가정1동,requires_2026_07_01_reform_crosswalk,28007,14059,13948,5596,2028,19.9807,7.2410,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826054300,인천광역시 서구 가정2동,인천광역시,서구,가정2동,requires_2026_07_01_reform_crosswalk,6505,3393,3112,1582,457,24.3198,7.0254,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826054400,인천광역시 서구 가정3동,인천광역시,서구,가정3동,requires_2026_07_01_reform_crosswalk,9616,4811,4805,2408,792,25.0416,8.2363,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826055000,인천광역시 서구 석남1동,인천광역시,서구,석남1동,requires_2026_07_01_reform_crosswalk,22322,11493,10829,6128,2272,27.4527,10.1783,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826056000,인천광역시 서구 석남2동,인천광역시,서구,석남2동,requires_2026_07_01_reform_crosswalk,13044,6771,6273,3954,1563,30.3128,11.9825,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826056100,인천광역시 서구 석남3동,인천광역시,서구,석남3동,requires_2026_07_01_reform_crosswalk,13825,7011,6814,3709,1427,26.8282,10.3219,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826057500,인천광역시 서구 신현원창동,인천광역시,서구,신현원창동,requires_2026_07_01_reform_crosswalk,31643,15810,15833,7035,2330,22.2324,7.3634,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826058000,인천광역시 서구 가좌1동,인천광역시,서구,가좌1동,requires_2026_07_01_reform_crosswalk,12442,6615,5827,3280,1280,26.3623,10.2877,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826059000,인천광역시 서구 가좌2동,인천광역시,서구,가좌2동,requires_2026_07_01_reform_crosswalk,19994,9750,10244,4858,1727,24.2973,8.6376,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826060000,인천광역시 서구 가좌3동,인천광역시,서구,가좌3동,requires_2026_07_01_reform_crosswalk,16604,8446,8158,5031,1997,30.2999,12.0272,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826061000,인천광역시 서구 가좌4동,인천광역시,서구,가좌4동,requires_2026_07_01_reform_crosswalk,10502,5439,5063,2822,1045,26.8711,9.9505,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826068000,인천광역시 서구 검단동,인천광역시,서구,검단동,requires_2026_07_01_reform_crosswalk,32853,16973,15880,6244,2407,19.0059,7.3266,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826069000,인천광역시 서구 불로대곡동,인천광역시,서구,불로대곡동,requires_2026_07_01_reform_crosswalk,22596,11506,11090,4477,2073,19.8132,9.1742,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826070000,인천광역시 서구 원당동,인천광역시,서구,원당동,requires_2026_07_01_reform_crosswalk,23987,12143,11844,3418,1526,14.2494,6.3618,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826071000,인천광역시 서구 당하동,인천광역시,서구,당하동,requires_2026_07_01_reform_crosswalk,27799,13838,13961,3921,1485,14.1048,5.3419,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826072000,인천광역시 서구 오류왕길동,인천광역시,서구,오류왕길동,requires_2026_07_01_reform_crosswalk,25551,13022,12529,5070,1957,19.8427,7.6592,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826073000,인천광역시 서구 마전동,인천광역시,서구,마전동,requires_2026_07_01_reform_crosswalk,22801,11232,11569,3713,1538,16.2844,6.7453,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2826074000,인천광역시 서구 아라동,인천광역시,서구,아라동,requires_2026_07_01_reform_crosswalk,17091,8517,8574,1481,501,8.6654,2.9314,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2871025000,인천광역시 강화군 강화읍,인천광역시,강화군,강화읍,pre_reform_code_preserved_district_not_reorganized,22780,11250,11530,7897,4012,34.6664,17.6119,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2871031000,인천광역시 강화군 선원면,인천광역시,강화군,선원면,pre_reform_code_preserved_district_not_reorganized,7959,3957,4002,3058,1495,38.4219,18.7838,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2871032000,인천광역시 강화군 불은면,인천광역시,강화군,불은면,pre_reform_code_preserved_district_not_reorganized,4929,2473,2456,2709,1362,54.9604,27.6324,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2871033000,인천광역시 강화군 길상면,인천광역시,강화군,길상면,pre_reform_code_preserved_district_not_reorganized,7197,3615,3582,3309,1518,45.9775,21.0921,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2871034000,인천광역시 강화군 화도면,인천광역시,강화군,화도면,pre_reform_code_preserved_district_not_reorganized,4563,2314,2249,2489,1266,54.5474,27.7449,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2871035000,인천광역시 강화군 양도면,인천광역시,강화군,양도면,pre_reform_code_preserved_district_not_reorganized,4301,2161,2140,2311,1243,53.7317,28.9003,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2871036000,인천광역시 강화군 내가면,인천광역시,강화군,내가면,pre_reform_code_preserved_district_not_reorganized,3060,1499,1561,1782,959,58.2353,31.3399,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2871037000,인천광역시 강화군 하점면,인천광역시,강화군,하점면,pre_reform_code_preserved_district_not_reorganized,4034,2065,1969,2349,1368,58.2300,33.9118,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2871038000,인천광역시 강화군 양사면,인천광역시,강화군,양사면,pre_reform_code_preserved_district_not_reorganized,1885,932,953,1096,642,58.1432,34.0584,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2871039000,인천광역시 강화군 송해면,인천광역시,강화군,송해면,pre_reform_code_preserved_district_not_reorganized,3289,1643,1646,1781,1026,54.1502,31.1949,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2871040000,인천광역시 강화군 교동면,인천광역시,강화군,교동면,pre_reform_code_preserved_district_not_reorganized,2853,1472,1381,1707,1012,59.8318,35.4714,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2871041000,인천광역시 강화군 삼산면,인천광역시,강화군,삼산면,pre_reform_code_preserved_district_not_reorganized,2192,1139,1053,1284,672,58.5766,30.6569,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2871042000,인천광역시 강화군 서도면,인천광역시,강화군,서도면,pre_reform_code_preserved_district_not_reorganized,387,201,186,233,131,60.2067,33.8501,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2871042500,인천광역시 강화군 서도면볼음출장소,인천광역시,강화군,서도면볼음출장소,pre_reform_code_preserved_district_not_reorganized,264,147,117,182,98,68.9394,37.1212,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2872031000,인천광역시 옹진군 북도면,인천광역시,옹진군,북도면,pre_reform_code_preserved_district_not_reorganized,1166,610,556,624,264,53.5163,22.6415,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2872031500,인천광역시 옹진군 북도면장봉출장소,인천광역시,옹진군,북도면장봉출장소,pre_reform_code_preserved_district_not_reorganized,985,525,460,515,241,52.2843,24.4670,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2872033000,인천광역시 옹진군 백령면,인천광역시,옹진군,백령면,pre_reform_code_preserved_district_not_reorganized,4969,2927,2042,1553,736,31.2538,14.8118,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2872034000,인천광역시 옹진군 대청면,인천광역시,옹진군,대청면,pre_reform_code_preserved_district_not_reorganized,1179,676,503,485,237,41.1366,20.1018,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2872034500,인천광역시 옹진군 대청면소청출장소,인천광역시,옹진군,대청면소청출장소,pre_reform_code_preserved_district_not_reorganized,220,137,83,117,70,53.1818,31.8182,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2872035000,인천광역시 옹진군 덕적면,인천광역시,옹진군,덕적면,pre_reform_code_preserved_district_not_reorganized,1894,1034,860,1043,548,55.0686,28.9335,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2872036000,인천광역시 옹진군 영흥면,인천광역시,옹진군,영흥면,pre_reform_code_preserved_district_not_reorganized,6561,3671,2890,2593,1100,39.5214,16.7657,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2872037000,인천광역시 옹진군 자월면,인천광역시,옹진군,자월면,pre_reform_code_preserved_district_not_reorganized,947,509,438,497,263,52.4815,27.7719,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2872037500,인천광역시 옹진군 자월면이작출장소,인천광역시,옹진군,자월면이작출장소,pre_reform_code_preserved_district_not_reorganized,373,194,179,203,105,54.4236,28.1501,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2021,2021-12,2872038000,인천광역시 옹진군 연평면,인천광역시,옹진군,연평면,pre_reform_code_preserved_district_not_reorganized,2048,1315,733,579,241,28.2715,11.7676,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202112.csv
2022,2022-12,2811052000,인천광역시 중구 연안동,인천광역시,중구,연안동,requires_2026_07_01_reform_crosswalk,5775,3132,2643,2333,1009,40.3983,17.4719,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2811053000,인천광역시 중구 신포동,인천광역시,중구,신포동,requires_2026_07_01_reform_crosswalk,4779,2405,2374,1729,951,36.1791,19.8996,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2811054000,인천광역시 중구 신흥동,인천광역시,중구,신흥동,requires_2026_07_01_reform_crosswalk,13430,6817,6613,4044,1895,30.1117,14.1102,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2811056000,인천광역시 중구 도원동,인천광역시,중구,도원동,requires_2026_07_01_reform_crosswalk,3959,2044,1915,1640,853,41.4246,21.5458,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2811057000,인천광역시 중구 율목동,인천광역시,중구,율목동,requires_2026_07_01_reform_crosswalk,3082,1584,1498,1281,653,41.5639,21.1875,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2811058500,인천광역시 중구 동인천동,인천광역시,중구,동인천동,requires_2026_07_01_reform_crosswalk,5626,2986,2640,2321,1196,41.2549,21.2584,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2811061500,인천광역시 중구 개항동,인천광역시,중구,개항동,requires_2026_07_01_reform_crosswalk,7172,3597,3575,2790,1383,38.9013,19.2833,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2811062000,인천광역시 중구 영종동,인천광역시,중구,영종동,requires_2026_07_01_reform_crosswalk,22378,12204,10174,4981,1884,22.2585,8.4190,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2811062200,인천광역시 중구 영종1동,인천광역시,중구,영종1동,requires_2026_07_01_reform_crosswalk,46893,23451,23442,5825,2306,12.4219,4.9176,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
