reference_year,reference_period,source_admin_code,source_admin_name,source_sido_name,source_sigungu_name,source_eupmyeondong_name,harmonization_status,households_total,one_person_households,two_person_households,three_person_households,four_person_households,five_person_households,six_person_households,seven_person_households,eight_person_households,nine_person_households,ten_plus_person_households,one_person_household_share_pct,source_file
2024,2024-12,2818576300,인천광역시 연수구 연수3동,인천광역시,연수구,연수3동,pre_reform_code_preserved_district_not_reorganized,7125,3063,1825,1241,786,173,29,5,1,2,0,42.9895,jumin_households_size_202412.csv
2024,2024-12,2818576600,인천광역시 연수구 청학동,인천광역시,연수구,청학동,pre_reform_code_preserved_district_not_reorganized,11989,6151,2920,1685,890,269,49,21,3,1,0,51.3054,jumin_households_size_202412.csv
2024,2024-12,2818578000,인천광역시 연수구 동춘1동,인천광역시,연수구,동춘1동,pre_reform_code_preserved_district_not_reorganized,9621,1881,2653,2544,2006,438,72,13,4,2,8,19.5510,jumin_households_size_202412.csv
2024,2024-12,2818579000,인천광역시 연수구 동춘2동,인천광역시,연수구,동춘2동,pre_reform_code_preserved_district_not_reorganized,6845,1747,1930,1678,1231,210,42,5,2,0,0,25.5223,jumin_households_size_202412.csv
2024,2024-12,2818579500,인천광역시 연수구 동춘3동,인천광역시,연수구,동춘3동,pre_reform_code_preserved_district_not_reorganized,5769,625,1255,1608,1720,466,65,26,4,0,0,10.8338,jumin_households_size_202412.csv
2024,2024-12,2818582000,인천광역시 연수구 송도1동,인천광역시,연수구,송도1동,pre_reform_code_preserved_district_not_reorganized,15552,5828,2712,3060,3012,739,143,39,11,4,4,37.4743,jumin_households_size_202412.csv
2024,2024-12,2818583000,인천광역시 연수구 송도2동,인천광역시,연수구,송도2동,pre_reform_code_preserved_district_not_reorganized,12290,1821,2123,3554,3807,823,111,36,5,6,4,14.8169,jumin_households_size_202412.csv
2024,2024-12,2818584000,인천광역시 연수구 송도3동,인천광역시,연수구,송도3동,pre_reform_code_preserved_district_not_reorganized,19166,5826,3575,4661,4177,758,111,39,11,5,3,30.3976,jumin_households_size_202412.csv
2024,2024-12,2818585000,인천광역시 연수구 송도4동,인천광역시,연수구,송도4동,pre_reform_code_preserved_district_not_reorganized,15554,3366,3126,4193,3978,747,124,16,3,1,0,21.6407,jumin_households_size_202412.csv
2024,2024-12,2818586000,인천광역시 연수구 송도5동,인천광역시,연수구,송도5동,pre_reform_code_preserved_district_not_reorganized,17413,3657,4170,4858,3913,694,83,27,8,1,2,21.0016,jumin_households_size_202412.csv
2024,2024-12,2820051000,인천광역시 남동구 구월1동,인천광역시,남동구,구월1동,pre_reform_code_preserved_district_not_reorganized,13932,5444,3345,2547,2038,466,72,14,3,1,2,39.0755,jumin_households_size_202412.csv
2024,2024-12,2820052000,인천광역시 남동구 구월2동,인천광역시,남동구,구월2동,pre_reform_code_preserved_district_not_reorganized,13908,3129,3449,3462,3041,669,116,28,8,4,2,22.4978,jumin_households_size_202412.csv
2024,2024-12,2820052100,인천광역시 남동구 구월3동,인천광역시,남동구,구월3동,pre_reform_code_preserved_district_not_reorganized,17229,10992,3247,1682,1016,229,45,14,3,1,0,63.7994,jumin_households_size_202412.csv
2024,2024-12,2820052200,인천광역시 남동구 구월4동,인천광역시,남동구,구월4동,pre_reform_code_preserved_district_not_reorganized,7473,4148,1845,857,471,121,21,6,4,0,0,55.5065,jumin_households_size_202412.csv
2024,2024-12,2820053000,인천광역시 남동구 간석1동,인천광역시,남동구,간석1동,pre_reform_code_preserved_district_not_reorganized,9030,4166,2409,1381,837,186,38,12,0,0,1,46.1351,jumin_households_size_202412.csv
2024,2024-12,2820054000,인천광역시 남동구 간석2동,인천광역시,남동구,간석2동,pre_reform_code_preserved_district_not_reorganized,8993,3362,2208,1689,1305,332,74,16,4,3,0,37.3846,jumin_households_size_202412.csv
2024,2024-12,2820055000,인천광역시 남동구 간석3동,인천광역시,남동구,간석3동,pre_reform_code_preserved_district_not_reorganized,12546,5532,3392,2045,1204,295,62,11,3,1,1,44.0937,jumin_households_size_202412.csv
2024,2024-12,2820055100,인천광역시 남동구 간석4동,인천광역시,남동구,간석4동,pre_reform_code_preserved_district_not_reorganized,13472,5843,3416,2325,1456,345,64,16,5,2,0,43.3714,jumin_households_size_202412.csv
2024,2024-12,2820056000,인천광역시 남동구 만수1동,인천광역시,남동구,만수1동,pre_reform_code_preserved_district_not_reorganized,8719,4648,2263,1119,536,127,21,3,2,0,0,53.3089,jumin_households_size_202412.csv
2024,2024-12,2820057000,인천광역시 남동구 만수2동,인천광역시,남동구,만수2동,pre_reform_code_preserved_district_not_reorganized,9522,2988,2643,1978,1459,362,68,18,4,2,0,31.3800,jumin_households_size_202412.csv
2024,2024-12,2820058000,인천광역시 남동구 만수3동,인천광역시,남동구,만수3동,pre_reform_code_preserved_district_not_reorganized,7046,2403,1957,1380,996,247,48,12,1,1,1,34.1045,jumin_households_size_202412.csv
2024,2024-12,2820058100,인천광역시 남동구 만수4동,인천광역시,남동구,만수4동,pre_reform_code_preserved_district_not_reorganized,8767,3323,2551,1624,1040,179,41,6,2,1,0,37.9035,jumin_households_size_202412.csv
2024,2024-12,2820058200,인천광역시 남동구 만수5동,인천광역시,남동구,만수5동,pre_reform_code_preserved_district_not_reorganized,7486,3598,2048,1085,573,140,31,9,1,0,1,48.0631,jumin_households_size_202412.csv
2024,2024-12,2820058300,인천광역시 남동구 만수6동,인천광역시,남동구,만수6동,pre_reform_code_preserved_district_not_reorganized,10055,3725,2751,1865,1330,289,71,20,3,0,1,37.0462,jumin_households_size_202412.csv
2024,2024-12,2820065000,인천광역시 남동구 장수서창동,인천광역시,남동구,장수서창동,pre_reform_code_preserved_district_not_reorganized,7777,2382,2227,1529,1185,365,66,16,6,1,0,30.6288,jumin_households_size_202412.csv
2024,2024-12,2820065500,인천광역시 남동구 서창2동,인천광역시,남동구,서창2동,pre_reform_code_preserved_district_not_reorganized,15528,5055,3516,3189,2998,653,96,18,1,2,0,32.5541,jumin_households_size_202412.csv
2024,2024-12,2820066000,인천광역시 남동구 남촌도림동,인천광역시,남동구,남촌도림동,pre_reform_code_preserved_district_not_reorganized,8973,3443,2563,1598,1019,284,54,11,0,1,0,38.3707,jumin_households_size_202412.csv
2024,2024-12,2820069000,인천광역시 남동구 논현1동,인천광역시,남동구,논현1동,pre_reform_code_preserved_district_not_reorganized,13911,5257,3474,2475,2095,466,103,28,10,1,2,37.7902,jumin_households_size_202412.csv
2024,2024-12,2820070000,인천광역시 남동구 논현2동,인천광역시,남동구,논현2동,pre_reform_code_preserved_district_not_reorganized,14990,6492,3944,2316,1703,431,83,13,6,1,1,43.3089,jumin_households_size_202412.csv
2024,2024-12,2820071000,인천광역시 남동구 논현고잔동,인천광역시,남동구,논현고잔동,pre_reform_code_preserved_district_not_reorganized,15459,4385,3449,3366,3440,686,99,27,4,2,1,28.3654,jumin_households_size_202412.csv
2024,2024-12,2823751000,인천광역시 부평구 부평1동,인천광역시,부평구,부평1동,pre_reform_code_preserved_district_not_reorganized,17204,7725,4224,2916,1854,375,74,28,6,2,0,44.9023,jumin_households_size_202412.csv
2024,2024-12,2823752000,인천광역시 부평구 부평2동,인천광역시,부평구,부평2동,pre_reform_code_preserved_district_not_reorganized,7443,3440,1990,1130,682,156,35,4,4,0,2,46.2179,jumin_households_size_202412.csv
2024,2024-12,2823753000,인천광역시 부평구 부평3동,인천광역시,부평구,부평3동,pre_reform_code_preserved_district_not_reorganized,7411,3271,1949,1289,723,136,34,3,3,0,3,44.1371,jumin_households_size_202412.csv
2024,2024-12,2823754000,인천광역시 부평구 부평4동,인천광역시,부평구,부평4동,pre_reform_code_preserved_district_not_reorganized,17794,9026,4233,2565,1553,335,70,9,2,0,1,50.7250,jumin_households_size_202412.csv
2024,2024-12,2823755000,인천광역시 부평구 부평5동,인천광역시,부평구,부평5동,pre_reform_code_preserved_district_not_reorganized,16385,7325,4066,2757,1769,398,53,14,2,1,0,44.7055,jumin_households_size_202412.csv
2024,2024-12,2823756000,인천광역시 부평구 부평6동,인천광역시,부평구,부평6동,pre_reform_code_preserved_district_not_reorganized,7916,3428,2150,1310,826,171,22,4,2,0,3,43.3047,jumin_households_size_202412.csv
2024,2024-12,2823757000,인천광역시 부평구 산곡1동,인천광역시,부평구,산곡1동,pre_reform_code_preserved_district_not_reorganized,6496,2128,1830,1424,908,158,42,3,1,1,1,32.7586,jumin_households_size_202412.csv
2024,2024-12,2823758000,인천광역시 부평구 산곡2동,인천광역시,부평구,산곡2동,pre_reform_code_preserved_district_not_reorganized,10698,2041,2831,2668,2490,533,108,20,3,3,1,19.0783,jumin_households_size_202412.csv
2024,2024-12,2823758100,인천광역시 부평구 산곡3동,인천광역시,부평구,산곡3동,pre_reform_code_preserved_district_not_reorganized,8532,2653,2431,1798,1231,325,73,12,8,0,1,31.0947,jumin_households_size_202412.csv
2024,2024-12,2823758200,인천광역시 부평구 산곡4동,인천광역시,부평구,산곡4동,pre_reform_code_preserved_district_not_reorganized,6558,1688,1807,1522,1191,276,53,15,6,0,0,25.7396,jumin_households_size_202412.csv
2024,2024-12,2823759100,인천광역시 부평구 청천1동,인천광역시,부평구,청천1동,pre_reform_code_preserved_district_not_reorganized,9656,2929,2724,2268,1455,229,44,3,2,2,0,30.3335,jumin_households_size_202412.csv
2024,2024-12,2823759200,인천광역시 부평구 청천2동,인천광역시,부평구,청천2동,pre_reform_code_preserved_district_not_reorganized,14423,4854,3989,2943,2107,425,76,24,4,1,0,33.6546,jumin_households_size_202412.csv
2024,2024-12,2823764100,인천광역시 부평구 갈산1동,인천광역시,부평구,갈산1동,pre_reform_code_preserved_district_not_reorganized,6688,2558,1818,1332,768,173,32,5,2,0,0,38.2476,jumin_households_size_202412.csv
2024,2024-12,2823764200,인천광역시 부평구 갈산2동,인천광역시,부평구,갈산2동,pre_reform_code_preserved_district_not_reorganized,8070,3280,2080,1375,989,266,57,18,2,2,1,40.6444,jumin_households_size_202412.csv
2024,2024-12,2823764600,인천광역시 부평구 삼산1동,인천광역시,부평구,삼산1동,pre_reform_code_preserved_district_not_reorganized,14177,4962,3697,2892,2153,404,60,8,1,0,0,35.0004,jumin_households_size_202412.csv
2024,2024-12,2823764800,인천광역시 부평구 삼산2동,인천광역시,부평구,삼산2동,pre_reform_code_preserved_district_not_reorganized,10240,2232,2541,2482,2406,506,58,11,4,0,0,21.7969,jumin_households_size_202412.csv
2024,2024-12,2823765000,인천광역시 부평구 부개1동,인천광역시,부평구,부개1동,pre_reform_code_preserved_district_not_reorganized,7690,3422,2187,1168,717,151,30,10,2,2,1,44.4993,jumin_households_size_202412.csv
2024,2024-12,2823766000,인천광역시 부평구 부개2동,인천광역시,부평구,부개2동,pre_reform_code_preserved_district_not_reorganized,8266,2807,2257,1664,1200,268,54,15,1,0,0,33.9584,jumin_households_size_202412.csv
2024,2024-12,2823766100,인천광역시 부평구 부개3동,인천광역시,부평구,부개3동,pre_reform_code_preserved_district_not_reorganized,12068,3932,3220,2520,1947,373,58,13,4,1,0,32.5820,jumin_households_size_202412.csv
2024,2024-12,2823767000,인천광역시 부평구 일신동,인천광역시,부평구,일신동,pre_reform_code_preserved_district_not_reorganized,5031,1654,1489,987,693,181,17,7,0,0,3,32.8762,jumin_households_size_202412.csv
2024,2024-12,2823768000,인천광역시 부평구 십정1동,인천광역시,부평구,십정1동,pre_reform_code_preserved_district_not_reorganized,11124,3923,3305,2271,1294,272,46,8,4,1,0,35.2661,jumin_households_size_202412.csv
2024,2024-12,2823769000,인천광역시 부평구 십정2동,인천광역시,부평구,십정2동,pre_reform_code_preserved_district_not_reorganized,11118,5685,2782,1461,912,216,44,14,2,2,0,51.1333,jumin_households_size_202412.csv
2024,2024-12,2824560100,인천광역시 계양구 효성1동,인천광역시,계양구,효성1동,pre_reform_code_preserved_district_not_reorganized,11670,3951,3322,2394,1576,339,74,12,1,1,0,33.8560,jumin_households_size_202412.csv
2024,2024-12,2824560200,인천광역시 계양구 효성2동,인천광역시,계양구,효성2동,pre_reform_code_preserved_district_not_reorganized,11369,3490,3303,2401,1708,373,72,21,1,0,0,30.6975,jumin_households_size_202412.csv
2024,2024-12,2824561100,인천광역시 계양구 계산1동,인천광역시,계양구,계산1동,pre_reform_code_preserved_district_not_reorganized,9687,5226,2278,1263,713,166,34,6,1,0,0,53.9486,jumin_households_size_202412.csv
2024,2024-12,2824561200,인천광역시 계양구 계산2동,인천광역시,계양구,계산2동,pre_reform_code_preserved_district_not_reorganized,7486,3715,1950,1063,590,124,33,6,2,2,1,49.6260,jumin_households_size_202412.csv
2024,2024-12,2824561300,인천광역시 계양구 계산3동,인천광역시,계양구,계산3동,pre_reform_code_preserved_district_not_reorganized,8404,3419,2342,1510,891,206,27,6,3,0,0,40.6830,jumin_households_size_202412.csv
2024,2024-12,2824561400,인천광역시 계양구 계산4동,인천광역시,계양구,계산4동,pre_reform_code_preserved_district_not_reorganized,9306,3292,1825,1865,1880,367,60,12,5,0,0,35.3750,jumin_households_size_202412.csv
2024,2024-12,2824562100,인천광역시 계양구 작전1동,인천광역시,계양구,작전1동,pre_reform_code_preserved_district_not_reorganized,11117,3590,2978,2371,1763,349,55,7,2,2,0,32.2929,jumin_households_size_202412.csv
2024,2024-12,2824562200,인천광역시 계양구 작전2동,인천광역시,계양구,작전2동,pre_reform_code_preserved_district_not_reorganized,11020,4174,3116,2027,1384,258,49,8,3,0,1,37.8766,jumin_households_size_202412.csv
2024,2024-12,2824564000,인천광역시 계양구 작전서운동,인천광역시,계양구,작전서운동,pre_reform_code_preserved_district_not_reorganized,13873,4586,3484,2946,2301,443,91,17,3,1,1,33.0570,jumin_households_size_202412.csv
2024,2024-12,2824571000,인천광역시 계양구 계양1동,인천광역시,계양구,계양1동,pre_reform_code_preserved_district_not_reorganized,8208,2761,2278,1695,1111,280,61,11,6,1,4,33.6379,jumin_households_size_202412.csv
2024,2024-12,2824572000,인천광역시 계양구 계양2동,인천광역시,계양구,계양2동,pre_reform_code_preserved_district_not_reorganized,15751,7153,4116,2575,1511,324,50,19,1,0,2,45.4130,jumin_households_size_202412.csv
2024,2024-12,2824573000,인천광역시 계양구 계양3동,인천광역시,계양구,계양3동,pre_reform_code_preserved_district_not_reorganized,9779,2935,2708,2034,1568,429,87,11,5,1,1,30.0133,jumin_households_size_202412.csv
2024,2024-12,2826051500,인천광역시 서구 검암경서동,인천광역시,서구,검암경서동,requires_2026_07_01_reform_crosswalk,23875,8556,5963,4842,3498,829,144,29,8,3,3,35.8366,jumin_households_size_202412.csv
2024,2024-12,2826053000,인천광역시 서구 연희동,인천광역시,서구,연희동,requires_2026_07_01_reform_crosswalk,18419,8374,4588,3009,1872,473,80,16,4,3,0,45.4639,jumin_households_size_202412.csv
2024,2024-12,2826053600,인천광역시 서구 청라1동,인천광역시,서구,청라1동,requires_2026_07_01_reform_crosswalk,12023,3646,2323,2813,2521,588,98,25,6,1,2,30.3252,jumin_households_size_202412.csv
2024,2024-12,2826053700,인천광역시 서구 청라2동,인천광역시,서구,청라2동,requires_2026_07_01_reform_crosswalk,18233,5035,3590,4097,4313,981,162,40,9,4,2,27.6148,jumin_households_size_202412.csv
2024,2024-12,2826053900,인천광역시 서구 청라3동,인천광역시,서구,청라3동,requires_2026_07_01_reform_crosswalk,14121,4395,2519,3110,3164,776,124,24,6,0,3,31.1239,jumin_households_size_202412.csv
2024,2024-12,2826054200,인천광역시 서구 가정1동,인천광역시,서구,가정1동,requires_2026_07_01_reform_crosswalk,17617,5914,4046,3722,3216,613,79,22,5,0,0,33.5698,jumin_households_size_202412.csv
2024,2024-12,2826054300,인천광역시 서구 가정2동,인천광역시,서구,가정2동,requires_2026_07_01_reform_crosswalk,7201,2185,1800,1737,1221,220,28,9,1,0,0,30.3430,jumin_households_size_202412.csv
