reference_year,reference_period,source_admin_code,source_admin_name,source_sido_name,source_sigungu_name,source_eupmyeondong_name,harmonization_status,population_total,population_age_60_plus_exact,population_age_70_plus_exact,population_age_65_plus_status,households_total,one_person_households,one_person_household_share_pct,one_person_age_source_available,one_person_age_60_plus_exact,one_person_age_70_plus_exact,one_person_age_65_plus_status,source_population_file,source_households_file,source_one_person_age_file
2021,2021-12,2823759100,인천광역시 부평구 청천1동,인천광역시,부평구,청천1동,pre_reform_code_preserved_district_not_reorganized,6913,1959,744,not_calculated_source_aggregates_ages_60_to_69,3466,1602,46.2204,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2823759200,인천광역시 부평구 청천2동,인천광역시,부평구,청천2동,pre_reform_code_preserved_district_not_reorganized,35302,7934,3015,not_calculated_source_aggregates_ages_60_to_69,14595,4433,30.3734,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2823764100,인천광역시 부평구 갈산1동,인천광역시,부평구,갈산1동,pre_reform_code_preserved_district_not_reorganized,16570,4136,1589,not_calculated_source_aggregates_ages_60_to_69,7373,2664,36.1318,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2823764200,인천광역시 부평구 갈산2동,인천광역시,부평구,갈산2동,pre_reform_code_preserved_district_not_reorganized,18724,5417,2141,not_calculated_source_aggregates_ages_60_to_69,8240,3058,37.1117,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2823764600,인천광역시 부평구 삼산1동,인천광역시,부평구,삼산1동,pre_reform_code_preserved_district_not_reorganized,33290,7745,3124,not_calculated_source_aggregates_ages_60_to_69,13975,4517,32.3220,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2823764800,인천광역시 부평구 삼산2동,인천광역시,부평구,삼산2동,pre_reform_code_preserved_district_not_reorganized,28818,5073,1978,not_calculated_source_aggregates_ages_60_to_69,10288,2067,20.0914,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2823765000,인천광역시 부평구 부개1동,인천광역시,부평구,부개1동,pre_reform_code_preserved_district_not_reorganized,16165,5238,2245,not_calculated_source_aggregates_ages_60_to_69,7750,3235,41.7419,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2823766000,인천광역시 부평구 부개2동,인천광역시,부평구,부개2동,pre_reform_code_preserved_district_not_reorganized,20059,4623,1861,not_calculated_source_aggregates_ages_60_to_69,8385,2622,31.2701,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2823766100,인천광역시 부평구 부개3동,인천광역시,부평구,부개3동,pre_reform_code_preserved_district_not_reorganized,30754,6553,2558,not_calculated_source_aggregates_ages_60_to_69,12442,3622,29.1111,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2823767000,인천광역시 부평구 일신동,인천광역시,부평구,일신동,pre_reform_code_preserved_district_not_reorganized,12565,3388,1268,not_calculated_source_aggregates_ages_60_to_69,5228,1585,30.3175,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2823768000,인천광역시 부평구 십정1동,인천광역시,부평구,십정1동,pre_reform_code_preserved_district_not_reorganized,13933,3972,1696,not_calculated_source_aggregates_ages_60_to_69,6374,2508,39.3473,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2823769000,인천광역시 부평구 십정2동,인천광역시,부평구,십정2동,pre_reform_code_preserved_district_not_reorganized,22882,6797,2733,not_calculated_source_aggregates_ages_60_to_69,11601,5560,47.9269,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2824560100,인천광역시 계양구 효성1동,인천광역시,계양구,효성1동,pre_reform_code_preserved_district_not_reorganized,27361,7015,2579,not_calculated_source_aggregates_ages_60_to_69,11625,3762,32.3613,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2824560200,인천광역시 계양구 효성2동,인천광역시,계양구,효성2동,pre_reform_code_preserved_district_not_reorganized,28995,7133,2589,not_calculated_source_aggregates_ages_60_to_69,11724,3271,27.9000,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2824561100,인천광역시 계양구 계산1동,인천광역시,계양구,계산1동,pre_reform_code_preserved_district_not_reorganized,19230,5355,1983,not_calculated_source_aggregates_ages_60_to_69,10034,5031,50.1395,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2824561200,인천광역시 계양구 계산2동,인천광역시,계양구,계산2동,pre_reform_code_preserved_district_not_reorganized,15790,4525,1583,not_calculated_source_aggregates_ages_60_to_69,7869,3694,46.9437,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2824561300,인천광역시 계양구 계산3동,인천광역시,계양구,계산3동,pre_reform_code_preserved_district_not_reorganized,19091,4353,1308,not_calculated_source_aggregates_ages_60_to_69,8630,3154,36.5469,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2824561400,인천광역시 계양구 계산4동,인천광역시,계양구,계산4동,pre_reform_code_preserved_district_not_reorganized,23166,4056,1275,not_calculated_source_aggregates_ages_60_to_69,9185,3053,33.2390,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2824562100,인천광역시 계양구 작전1동,인천광역시,계양구,작전1동,pre_reform_code_preserved_district_not_reorganized,27815,6197,2141,not_calculated_source_aggregates_ages_60_to_69,11279,3250,28.8146,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2824562200,인천광역시 계양구 작전2동,인천광역시,계양구,작전2동,pre_reform_code_preserved_district_not_reorganized,19816,5370,1993,not_calculated_source_aggregates_ages_60_to_69,9143,3510,38.3900,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2824564000,인천광역시 계양구 작전서운동,인천광역시,계양구,작전서운동,pre_reform_code_preserved_district_not_reorganized,34996,6147,2202,not_calculated_source_aggregates_ages_60_to_69,14204,4360,30.6956,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2824571000,인천광역시 계양구 계양1동,인천광역시,계양구,계양1동,pre_reform_code_preserved_district_not_reorganized,20887,5238,2065,not_calculated_source_aggregates_ages_60_to_69,8571,2636,30.7549,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2824572000,인천광역시 계양구 계양2동,인천광역시,계양구,계양2동,pre_reform_code_preserved_district_not_reorganized,33090,8248,3381,not_calculated_source_aggregates_ages_60_to_69,15682,6568,41.8824,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2824573000,인천광역시 계양구 계양3동,인천광역시,계양구,계양3동,pre_reform_code_preserved_district_not_reorganized,25459,4830,1795,not_calculated_source_aggregates_ages_60_to_69,10038,2705,26.9476,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826051500,인천광역시 서구 검암경서동,인천광역시,서구,검암경서동,requires_2026_07_01_reform_crosswalk,45483,6989,2553,not_calculated_source_aggregates_ages_60_to_69,19773,7299,36.9140,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826053000,인천광역시 서구 연희동,인천광역시,서구,연희동,requires_2026_07_01_reform_crosswalk,40677,9504,3696,not_calculated_source_aggregates_ages_60_to_69,19054,8061,42.3061,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826053600,인천광역시 서구 청라1동,인천광역시,서구,청라1동,requires_2026_07_01_reform_crosswalk,31513,3134,1042,not_calculated_source_aggregates_ages_60_to_69,11943,3440,28.8035,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826053700,인천광역시 서구 청라2동,인천광역시,서구,청라2동,requires_2026_07_01_reform_crosswalk,48916,5572,1750,not_calculated_source_aggregates_ages_60_to_69,18069,4788,26.4984,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826053900,인천광역시 서구 청라3동,인천광역시,서구,청라3동,requires_2026_07_01_reform_crosswalk,31609,3184,904,not_calculated_source_aggregates_ages_60_to_69,11193,2528,22.5855,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826054200,인천광역시 서구 가정1동,인천광역시,서구,가정1동,requires_2026_07_01_reform_crosswalk,28007,5596,2028,not_calculated_source_aggregates_ages_60_to_69,12006,4206,35.0325,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826054300,인천광역시 서구 가정2동,인천광역시,서구,가정2동,requires_2026_07_01_reform_crosswalk,6505,1582,457,not_calculated_source_aggregates_ages_60_to_69,3036,1177,38.7681,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826054400,인천광역시 서구 가정3동,인천광역시,서구,가정3동,requires_2026_07_01_reform_crosswalk,9616,2408,792,not_calculated_source_aggregates_ages_60_to_69,4406,1739,39.4689,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826055000,인천광역시 서구 석남1동,인천광역시,서구,석남1동,requires_2026_07_01_reform_crosswalk,22322,6128,2272,not_calculated_source_aggregates_ages_60_to_69,10922,4825,44.1769,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826056000,인천광역시 서구 석남2동,인천광역시,서구,석남2동,requires_2026_07_01_reform_crosswalk,13044,3954,1563,not_calculated_source_aggregates_ages_60_to_69,6239,2562,41.0643,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826056100,인천광역시 서구 석남3동,인천광역시,서구,석남3동,requires_2026_07_01_reform_crosswalk,13825,3709,1427,not_calculated_source_aggregates_ages_60_to_69,6608,2767,41.8735,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826057500,인천광역시 서구 신현원창동,인천광역시,서구,신현원창동,requires_2026_07_01_reform_crosswalk,31643,7035,2330,not_calculated_source_aggregates_ages_60_to_69,13008,4011,30.8349,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826058000,인천광역시 서구 가좌1동,인천광역시,서구,가좌1동,requires_2026_07_01_reform_crosswalk,12442,3280,1280,not_calculated_source_aggregates_ages_60_to_69,6190,2763,44.6365,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826059000,인천광역시 서구 가좌2동,인천광역시,서구,가좌2동,requires_2026_07_01_reform_crosswalk,19994,4858,1727,not_calculated_source_aggregates_ages_60_to_69,7765,1915,24.6619,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826060000,인천광역시 서구 가좌3동,인천광역시,서구,가좌3동,requires_2026_07_01_reform_crosswalk,16604,5031,1997,not_calculated_source_aggregates_ages_60_to_69,8046,3363,41.7972,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826061000,인천광역시 서구 가좌4동,인천광역시,서구,가좌4동,requires_2026_07_01_reform_crosswalk,10502,2822,1045,not_calculated_source_aggregates_ages_60_to_69,4940,2047,41.4372,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826068000,인천광역시 서구 검단동,인천광역시,서구,검단동,requires_2026_07_01_reform_crosswalk,32853,6244,2407,not_calculated_source_aggregates_ages_60_to_69,14702,5891,40.0694,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826069000,인천광역시 서구 불로대곡동,인천광역시,서구,불로대곡동,requires_2026_07_01_reform_crosswalk,22596,4477,2073,not_calculated_source_aggregates_ages_60_to_69,9193,2904,31.5893,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826070000,인천광역시 서구 원당동,인천광역시,서구,원당동,requires_2026_07_01_reform_crosswalk,23987,3418,1526,not_calculated_source_aggregates_ages_60_to_69,9668,3267,33.7919,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826071000,인천광역시 서구 당하동,인천광역시,서구,당하동,requires_2026_07_01_reform_crosswalk,27799,3921,1485,not_calculated_source_aggregates_ages_60_to_69,10859,3088,28.4372,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826072000,인천광역시 서구 오류왕길동,인천광역시,서구,오류왕길동,requires_2026_07_01_reform_crosswalk,25551,5070,1957,not_calculated_source_aggregates_ages_60_to_69,10316,3211,31.1264,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826073000,인천광역시 서구 마전동,인천광역시,서구,마전동,requires_2026_07_01_reform_crosswalk,22801,3713,1538,not_calculated_source_aggregates_ages_60_to_69,8301,1979,23.8405,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
2021,2021-12,2826074000,인천광역시 서구 아라동,인천광역시,서구,아라동,requires_2026_07_01_reform_crosswalk,17091,1481,501,not_calculated_source_aggregates_ages_60_to_69,6597,1729,26.2089,no,,,source_not_available_before_2023,jumin_population_age_202112.csv,jumin_households_size_202112.csv,
