facility_id,facility_name,district,legal_dong,address,category_major,category_detail,facility_form,road_name_normalized,road_building_main,road_building_sub,matched_pnu,juso_current_district,juso_legal_dong,juso_admin_dong_code,juso_admin_dong_name,geocode_status,geocode_method,match_confidence,matched_juso_building_count,matched_vworld_polygon_count,source_latitude,source_longitude,geocoded_latitude,geocoded_longitude,best_latitude,best_longitude,coordinate_source,privacy_scope,requires_public_export_policy_review
fac_f7fd043b145a0812,섬기는 노인복지센터,부평구,부평동,"인천광역시 부평구 주부토로 34 (부평동,2층202호)",노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,주부토로,34,0,2823710100103720045,부평구,부평동,2823754000,부평4동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.49798917,126.72523478,37.49798917,126.72523478,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f822789bbf7f2913,정다운노인요양센터,부평구,부개동,인천광역시 부평구 수변로 56 (부개동),노인복지,방문목욕 | 방문요양 | 주야간보호,재가복지,수변로,56,0,2823710700104930007,부평구,부개동,2823766000,부개2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,2,,,37.49136882,126.74074685,37.49136882,126.74074685,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f825fd40092d5fa3,백석남구노인센터,미추홀구,주안동,"인천광역시 미추홀구 인주대로407번길 24, 가동 201호 (주안동, 제일연립)",노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,인주대로407번길,24,0,2817710500114790000,미추홀구,주안동,2817765000,주안4동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.45232536,126.68208064,37.45232536,126.68208064,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f82614de486ebf6f,인천광역시립요양원,남동구,도림동,인천광역시 남동구 비류대로762번길 123 (도림동),노인복지,노인요양시설 | 노인요양시설(개정법) | 치매전담실가형1실 | 치매전담실가형2실,의료복지 | 장기요양기관,비류대로762번길,123,0,2820010900103860008,남동구,도림동,2820066000,남촌도림동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.41757389,126.72309998,37.41757389,126.72309998,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f82aef5bde34f011,하늘채,남동구,서창동,인천광역시 남동구 장아산로 200번길 8(서창동),장애인복지,생활시설 / 중증,생활시설,장아산로200번길,8,0,2820010500105700007,남동구,서창동,2820065000,장수서창동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.43360141,126.75117469,37.43360141,126.75117469,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f848ddfa86cc92e1,소래어르신주야간센터,남동구,논현동,"인천광역시 남동구 소래역로 42, 2층 (논현동, 소래타워)",노인복지,재가장기요양기관 주야간보호 | 주야간보호,장기요양기관 | 재가복지,소래역로,42,0,2820011000106770004,남동구,논현동,2820069000,논현1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.40082558,126.73496903,37.40082558,126.73496903,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f85873fcc4e684e8,조은재가복지센터,미추홀구,주안동,"인천광역시 미추홀구 경원대로821번길 58, 1층 (주안동)",노인복지,방문간호 | 방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문간호 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,경원대로821번길,58,0,2817710500103910008,미추홀구,주안동,2817765000,주안4동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,37.45608218,126.6862039,37.45614657,126.6862295,37.45608218,126.6862039,source_dataset_coordinate,private_analysis_only,true
fac_f85e568c97f6aaf6,사랑나눔재가복지센터,강화군,불은면,"인천광역시 강화군 불은면 중앙로 508, 1층 102호",노인복지,방문목욕 | 방문요양,재가복지,중앙로,508,0,2871032027102810010,강화군,불은면,2871032000,불은면,matched_juso_pnu_no_vworld_geometry,exact_road_name_building_number_unique_pnu,high_address_match,1,0,,,,,,,none,private_analysis_only,true
fac_f87a1beb76130c05,연수노인주야간보호센터,연수구,,인천광역시 연수구 벚꽃로 120 선한빌딩 3층,노인복지,주야간보호,재가복지,벚꽃로,120,0,2818510300105920004,연수구,연수동,2818576200,연수2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.41688691,126.6785696,37.41688691,126.6785696,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f87ebe6294a6a3a6,십정동,부평구,십정동,"인천광역시 부평구 배곶로 71, 2층 (십정동)",아동·돌봄,지역아동센터,이용,배곶로,71,0,2823710200103230021,부평구,십정동,2823768000,십정1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.47436995,126.69564227,37.47436995,126.69564227,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f89547d9bb8b3585,"""A(+)""수정방문간호센터",서구,마전동,인천광역시 서구 완정로64번길 4 303호 (마전동),노인복지,재가노인복지시설 방문간호,장기요양기관,완정로64번길,4,0,2829010300110000001,검단구,마전동,2829056000,마전동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,3,1,,,37.59740443,126.66813788,37.59740443,126.66813788,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f8a2e74a3fef59bc,효담노인복지센터,미추홀구,도화동,인천광역시 미추홀구 장고개로 14 (도화동),노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,장고개로,14,0,2817710400101040002,미추홀구,도화동,2817761000,도화2.3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.46941207,126.66623615,37.46941207,126.66623615,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f8a9fe70e9878a7d,라엘노인주간보호센터,남동구,만수동,"인천광역시 남동구 하촌로 55, 5층 (만수동)",노인복지,방문요양 | 재가장기요양기관 방문요양 | 재가장기요양기관 주야간보호 | 주야간보호,장기요양기관 | 재가복지,하촌로,55,0,2820010300109730023,남동구,만수동,2820056000,만수1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.45288253,126.73287209,37.45288253,126.73287209,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f8b6dc4baa7601a8,남동정신재활시설 그루터기,남동구,,"인천광역시 남동구 담방서로 23번길 17, 남동구장애인복지관(별관3층)",정신건강복지,정신재활시설(주간재활),이용,담방서로23번길,17,0,2820010300110850006,남동구,만수동,2820058300,만수6동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.44722661,126.73639794,37.44722661,126.73639794,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f8cc34f5aa90e699,인천중앙재가노인복지센터,연수구,옥련동,"인천광역시 연수구 인권로 9번길 63-9 (옥련동) 2동 B01호 (옥련동, 성신빌라)",노인복지,방문목욕 | 방문요양,재가복지,인권로9번길,63,9,2818510100105140004,연수구,옥련동,2818563000,옥련1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,2,,,37.42082223,126.64940246,37.42082223,126.64940246,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f8e36ef63d0ed1d8,우진복지용구,남동구,간석동,"인천광역시 남동구 석산로62번길 42, 1층(간석동)",노인복지,복지용구 | 재가장기요양기관 복지용구,장기요양기관 | 재가복지,석산로62번길,42,0,2820010200105130001,남동구,간석동,2820053000,간석1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.45891422,126.69910596,37.45891422,126.69910596,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f90576ec9203a376,계양효요양원,계양구,작전동,"인천광역시 계양구 장제로 708, 6층 (작전동, 한샘프라자)",노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,장제로,708,0,2824510300109010004,계양구,작전동,2824564000,작전서운동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.53107375,126.73427086,37.53107375,126.73427086,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f92632f57ea5b07e,가족사랑재가요양센터,서구,석남동,"인천광역시 서구 길주로 79 305호 (석남동, 성한캣슬)",노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,길주로,79,0,2827510800105180018,서해구,석남동,2827555000,석남1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.50679783,126.67083014,37.50679783,126.67083014,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f9475c9f9d6d9109,기쁨노인복지센터,남동구,구월동,"인천광역시 남동구 남동대로765번길 17, 701호 (구월동)",노인복지,방문요양 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,남동대로765번길,17,0,2820010100111450001,남동구,구월동,2820052100,구월3동,matched_juso_pnu_no_vworld_geometry,exact_road_name_building_number_unique_pnu,high_address_match,1,0,,,,,,,none,private_analysis_only,true
fac_f95e125cdf51a019,인천노인주간보호센터,남동구,구월동,"인천광역시 남동구 독점로 8, 201호 (구월동)",노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양 | 재가장기요양기관 주야간보호 | 주야간보호,장기요양기관 | 재가복지,독점로,8,0,2820010100112090007,남동구,구월동,2820051000,구월1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.45035462,126.71095183,37.45035462,126.71095183,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f9609b08bf162105,효나눔노인복지센터,연수구,선학동,"인천광역시 연수구 학나래로 118번길 30, 3층(선학동,두형빌딩)",노인복지,방문목욕 | 방문요양 | 주야간보호,재가복지,학나래로118번길,30,0,2818510200104030032,연수구,선학동,2818575000,선학동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.42710353,126.69801573,37.42710353,126.69801573,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f973e40b44c7623b,365효재가복지센터2호점,중구,선린동,"인천광역시 중구 인중로 290, A동 506호 (선린동, 코아루센트럴시티 오피스텔)",노인복지,방문목욕 | 방문요양,재가복지,인중로,290,0,2812514800100560001,제물포구,선린동,2812557000,개항동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,2,,,37.47502419,126.61680079,37.47502419,126.61680079,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f9b5b5c9f158d9e6,동구한마음종합복지관,동구,,인천광역시 동구 만석로 53,장애인복지,장애인복지관,이용,만석로,53,0,2812510100100300007,제물포구,만석동,2812558000,만석동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.48175272,126.62525682,37.48175272,126.62525682,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f9cf035c81da4e4b,남동구 다함께돌봄센터 7호점(구월힐캐슬 아이함께자람터),남동구,,인천광역시 남동구 구월로 192(구월힐스테이트&롯데캐슬골드1단지),아동·돌봄,다함께돌봄센터,이용,구월로,192,0,2820010100100230000,남동구,구월동,2820052000,구월2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,61,70,,,37.45575762,126.71121918,37.45575762,126.71121918,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_f9f29b3a15cde60a,동수성모요양원,부평구,부평동,인천광역시 부평구 안남로 5 (부평동),노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,안남로,5,0,2823710100107560018,부평구,부평동,2823752000,부평2동,matched_juso_pnu_no_vworld_geometry,exact_road_name_building_number_unique_pnu,high_address_match,1,0,,,,,,,none,private_analysis_only,true
fac_fa19f826e29eaf7b,더사랑노인복지지원센터,서구,,"인천광역시 서구 고산후로121번안길, 제일프라자502-2호",노인복지,방문목욕 | 방문요양,재가복지,고산후로121번안길,,,,,,,,building_number_not_parsed,,none,0,0,,,,,,,none,private_analysis_only,true
fac_fa2a01482d3733c5,즐거운복지센터,미추홀구,주안동,"인천광역시 미추홀구 학익소로37번길 22, 201호 (주안동)",노인복지,재가노인복지시설,,학익소로37번길,22,0,2817710500108660122,미추홀구,주안동,2817764000,주안3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,37.44448639,126.6715905,37.44454256,126.67157425,37.44448639,126.6715905,source_dataset_coordinate,private_analysis_only,true
fac_fa44d45429c24e1c,늘편한방문요양센터,서구,경서동,인천광역시 서구 도요지로42번길 21-1 (경서동),노인복지,방문요양 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,도요지로42번길,21,1,2827510200107490006,서해구,경서동,2827551500,검암경서동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.55710419,126.65528508,37.55710419,126.65528508,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_fa6d923772ab4be7,예담노인복지센터,남동구,구월동,"인천광역시 남동구 구월로276번길 17 (구월동, 3층 일부)",노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,구월로276번길,17,0,2820010100112620000,남동구,구월동,2820052200,구월4동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.45488748,126.7213292,37.45488748,126.7213292,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_fa72dfa73a97ddf9,(주)푸른숲실버케어 재가복지센터,남동구,구월동,인천광역시 남동구 남동대로 757 5층 (구월동),노인복지,재가노인복지시설 방문간호 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관,남동대로,757,0,2820010100111450006,남동구,구월동,2820052100,구월3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.45025513,126.70710847,37.45025513,126.70710847,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_fa92ebc2bdc579a7,A+한솔노인복지센터,연수구,연수동,"인천광역시 연수구 먼우금로252번길 4, 2층 (연수동, 201호 일부)",노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,먼우금로252번길,4,0,2818510300105700000,연수구,연수동,2818576100,연수1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.41907987,126.67951881,37.41907987,126.67951881,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_fa94592d99ba6dff,천사랑 방문요양센터,미추홀구,주안동,"인천광역시 미추홀구 경원대로833번길 25-1, 102호 (주안동)",노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,경원대로833번길,25,1,2817710500102900057,미추홀구,주안동,2817765000,주안4동,matched_juso_pnu_no_vworld_geometry,exact_road_name_building_number_unique_pnu,high_address_match,1,0,37.45706446,126.6877694,,,37.45706446,126.6877694,source_dataset_coordinate,private_analysis_only,true
fac_fa995dcecceddeb0,미추홀지역자활센터,미추홀구,,"인천광역시 미추홀구 인주대로 493, 3층",지역복지,지역자활센터,이용,인주대로,493,0,2817710500115610024,미추홀구,주안동,2817765000,주안4동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.45093047,126.69151036,37.45093047,126.69151036,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_faa1afdf808d8bd2,드림재가복지센터,계양구,작전동,"인천광역시 계양구 봉오대로691번길 12, 206호(작전동)",노인복지,방문목욕,재가복지,봉오대로691번길,12,0,2824510300108610000,계양구,작전동,2824562200,작전2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.5318426,126.72592239,37.5318426,126.72592239,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_faa54eb515f07a63,효보람재가노인복지센터,부평구,일신동,"인천광역시 부평구 경인로1104번길 38-27, 1층 (일신동)",노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,경인로1104번길,38,27,2823710800102200036,부평구,일신동,2823767000,일신동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.48352802,126.74143555,37.48352802,126.74143555,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_fadf64d305990c58,에진원,서구,,인천광역시 서구 심곡로 124번길 10,장애인복지,장애인직업재활시설,이용,심곡로124번길,10,0,2827510500100140005,서해구,심곡동,2827553000,연희동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,4,,,37.54418233,126.68265465,37.54418233,126.68265465,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_fb0271e888bd7d94,행복이 가득한집,강화군,강화읍,인천광역시 강화군 강화읍 대산길51번길 6,노인복지,노인요양공동생활가정,의료복지,대산길51번길,6,0,2871025029109630001,강화군,강화읍,2871025000,강화읍,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.76693744,126.4868355,37.76693744,126.4868355,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_fb0ceae0e4fcd44f,샬롬재가노인복지센터,미추홀구,용현동,"인천광역시 미추홀구 독정이로9번길 64, 107호 (용현동)",노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,독정이로9번길,64,0,2817710200104590019,미추홀구,용현동,2817756000,용현3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,37.45708925,126.6512374,37.45715021,126.65125669,37.45708925,126.6512374,source_dataset_coordinate,private_analysis_only,true
fac_fb11abd6693080b3,인천천사요양원,서구,백석동,인천광역시 서구 드림로 284-6 (백석동),노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,드림로,284,6,2829010100100860015,검단구,백석동,2829054000,당하동,matched_juso_pnu_no_vworld_geometry,exact_road_name_building_number_unique_pnu,high_address_match,1,0,,,,,,,none,private_analysis_only,true
fac_fb1a149af2921569,참조은요양원,미추홀구,학익동,인천광역시 미추홀구 한나루로357번길 63-54 (학익동),노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,한나루로357번길,63,54,2817710300107060011,미추홀구,학익동,2817758000,학익1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.43897679,126.65786836,37.43897679,126.65786836,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_fb2d3e7507506132,은가비,서구,가좌동,인천광역시 서구 건지로284번길 3-4 (가좌동),아동·돌봄,지역아동센터,이용,건지로284번길,3,4,2827511000101080046,서해구,가좌동,2827558000,가좌1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.49880279,126.67412989,37.49880279,126.67412989,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_fb3bfe867d55809c,가족공감요양원,남동구,만수동,"인천광역시 남동구 구월로 335, 2층 (만수동, 녹수빌딩)",노인복지,노인요양공동생활가정,의료복지 | 장기요양기관,구월로,335,0,2820010300108880003,남동구,만수동,2820058200,만수5동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.45550041,126.72804197,37.45550041,126.72804197,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_fb5b699f48ae2424,효담채주야간보호센터,미추홀구,도화동,인천광역시 미추홀구 경인로 313-1 (도화동),노인복지,재가노인복지시설 | 재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,경인로,313,1,2817710400103770007,미추홀구,도화동,2817760000,도화1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,37.45966158,126.6754812,37.45971899,126.67550327,37.45966158,126.6754812,source_dataset_coordinate,private_analysis_only,true
fac_fb6087989e585d2b,가온,남동구,구월동,인천광역시 남동구 구월남로 68 (구월동),아동·돌봄,지역아동센터,이용,구월남로,68,0,2820010100110960000,남동구,구월동,2820052100,구월3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.4535986,126.69686128,37.4535986,126.69686128,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_fb65085dd72e9455,인천돌봄 사회적협동조합,연수구,송도동,"인천광역시 연수구 인천타워대로 323. A동 1117호(송도동, 송도센트로드)",노인복지,방문간호 | 방문목욕 | 방문요양,재가복지,인천타워대로,323,0,2818510600100300003,연수구,송도동,2818585000,송도4동,matched_juso_pnu_no_vworld_geometry,exact_road_name_building_number_unique_pnu,high_address_match,5,0,,,,,,,none,private_analysis_only,true
fac_fb6f973a0f5fa992,호랑이재가복지센터,부평구,삼산동,"인천광역시 부평구 후정로 8, 2동 B05-2호 (삼산동)",노인복지,방문요양,재가복지,후정로,8,0,2823710500105530000,부평구,삼산동,2823764600,삼산1동,matched_juso_pnu_no_vworld_geometry,exact_road_name_building_number_unique_pnu,high_address_match,11,0,,,,,,,none,private_analysis_only,true
fac_fb6f9791f4d5e5d1,밝은햇살요양원,부평구,부개동,"인천광역시 부평구 부개로 61-14, 4층 (부개동, 대현프라자)",노인복지,노인요양시설,의료복지,부개로,61,14,2823710700104980009,부평구,부개동,2823766100,부개3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.50334867,126.73898673,37.50334867,126.73898673,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_fb71b25caac6754b,내일재가노인복지시설,남동구,논현동,"인천광역시 남동구 장도로 39, 103동 2805호 (논현동, 이안논현오션파크)",노인복지,방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,장도로,39,0,2820011000101110007,남동구,논현동,2820069000,논현1동,matched_juso_pnu_no_vworld_geometry,exact_road_name_building_number_unique_pnu,high_address_match,3,0,,,,,,,none,private_analysis_only,true
fac_fb75e1569f213b5c,생명샘,부평구,,"인천광역시 부평구 수변로10번길 5, 3층",아동·돌봄,지역아동센터,이용,수변로10번길,5,0,2823710700103050010,부평구,부개동,2823765000,부개1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.48754203,126.73991146,37.48754203,126.73991146,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_fb9fcf5dc579f136,평화의집,연수구,선학동,인천광역시 연수구 경원대로 588번길 5(선학동),장애인복지,개인운영 / 지적 | 장애인거주시설(개인),개인운영 | 생활,경원대로588번길,5,0,2818510200100330006,연수구,선학동,2818575000,선학동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.43656672,126.69698763,37.43656672,126.69698763,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_fbef1191653da916,감사재가노인복지센터,계양구,작전동,"인천광역시 계양구 봉오대로 682-7 1동102호 (작전동, 삼성빌라)",노인복지,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관,봉오대로,682,7,2824510300108670025,계양구,작전동,2824562200,작전2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.52951735,126.72478226,37.52951735,126.72478226,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_fbf18737559d45c0,성문재가노인복지센터,미추홀구,주안동,"인천광역시 미추홀구 한나루로490번길 9, 1층 (주안동)",노인복지,재가노인복지시설,,한나루로490번길,9,0,2817710500108020015,미추홀구,주안동,2817764000,주안3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,37.45059151,126.6679019,37.45058072,126.66791501,37.45059151,126.6679019,source_dataset_coordinate,private_analysis_only,true
fac_fbfc74401cb5a256,더밝은미소방문요양센터,계양구,효성동,"인천광역시 계양구 효서로 120-6 1층102호 (효성동, 영진빌라)",노인복지,재가장기요양기관 방문요양,장기요양기관,효서로,120,6,2824510100103210023,계양구,효성동,2824560200,효성2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.52753722,126.70905011,37.52753722,126.70905011,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_fc08c734661b88f6,정담요양원,부평구,부평동,"인천광역시 부평구 부흥로294번길 4, 7층 (부평동)",노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,부흥로294번길,4,0,2823710100103730026,부평구,부평동,2823754000,부평4동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.49821216,126.72428833,37.49821216,126.72428833,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_fc13e004d9ebfe09,참사랑요양원,서구,마전동,"인천광역시 서구 검단로 505, 4층 403~405호 (마전동, 이지프라자)",노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,검단로,505,0,2829010300109320001,검단구,마전동,2829051000,검단동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.60335426,126.660355,37.60335426,126.660355,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_fc521e9233a40575,햇살누리요양센터,미추홀구,용현동,인천광역시 미추홀구 독배로 431 (용현동),노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,독배로,431,0,2817710200104730001,미추홀구,용현동,2817755000,용현2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,2,37.45792912,126.6489993,37.45795601,126.649021,37.45792912,126.6489993,source_dataset_coordinate,private_analysis_only,true
fac_fc5cbefcb96c7c26,주경노인복지센터,중구,도원동,"인천광역시 중구 도원로10번길 27, 2층 (도원동)",노인복지,방문목욕 | 방문요양,재가복지,도원로10번길,27,0,2812513900100380009,제물포구,도원동,2812554000,도원동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,2,,,37.46616991,126.63763692,37.46616991,126.63763692,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_fc68dde8cfdef944,구립 서로이음장애인주간보호센터,서구,,"인천광역시 서구 완정로 153, 4층",장애인복지,주간이용시설,이용,완정로,153,0,2829010900106620009,검단구,왕길동,2829055000,오류왕길동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.60135488,126.65879996,37.60135488,126.65879996,juso_pnu_vworld_representative_point,private_analysis_only,true
